Case 03,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Default setting 11,1.91025E-06,1.93062E-06,2.03151E-06,1.93203E-06,1.93741E-06,1.92608E-06,1.92736E-06,1.92614E-06,1.97569E-06,1.92416E-06,1.92496E-06,1.9196E-06,1.91706E-06,1.92347E-06,1.92044E-06,1.9222E-06,1.92397E-06,1.94447E-06,1.92606E-06,1.94176E-06
Default setting 12,1.91599E-06,1.93058E-06,2.02721E-06,1.93414E-06,1.93746E-06,1.92932E-06,1.93044E-06,1.93753E-06,1.97738E-06,1.92367E-06,1.92514E-06,1.91933E-06,1.91795E-06,1.91966E-06,1.9228E-06,1.92349E-06,1.93368E-06,1.93787E-06,1.92558E-06,1.94108E-06
Default setting 13,1.90168E-06,1.92973E-06,2.02545E-06,1.92841E-06,1.93735E-06,1.92589E-06,1.93248E-06,1.9234E-06,1.97776E-06,1.9232E-06,1.91515E-06,1.91862E-06,1.91792E-06,1.91951E-06,1.92288E-06,1.92298E-06,1.92531E-06,1.9389E-06,1.92483E-06,1.93495E-06
Default setting 14,1.90283E-06,1.93279E-06,2.02772E-06,1.92647E-06,1.93113E-06,1.9254E-06,1.93104E-06,1.92466E-06,1.9756E-06,1.92244E-06,1.92117E-06,1.92288E-06,1.91896E-06,1.91914E-06,1.92006E-06,1.91943E-06,1.93141E-06,1.939E-06,1.92476E-06,1.93341E-06
Default setting 15,1.9032E-06,1.93046E-06,2.02615E-06,1.93226E-06,1.94309E-06,1.92687E-06,1.928E-06,1.924E-06,1.9808E-06,1.92458E-06,1.92491E-06,1.92336E-06,1.92252E-06,1.91764E-06,1.9263E-06,1.91684E-06,1.92644E-06,1.93856E-06,1.92769E-06,1.93556E-06
Default setting 16,1.90137E-06,1.92912E-06,2.02716E-06,1.93598E-06,1.93696E-06,1.92541E-06,1.93104E-06,1.93189E-06,1.97911E-06,1.92496E-06,1.92376E-06,1.92235E-06,1.9259E-06,1.91762E-06,1.92189E-06,1.91801E-06,1.93727E-06,1.93726E-06,1.92509E-06,1.93711E-06
Default setting 17,1.90201E-06,1.93201E-06,2.02731E-06,1.93364E-06,1.93572E-06,1.92909E-06,1.9301E-06,1.92998E-06,1.9795E-06,1.92051E-06,1.92006E-06,1.92316E-06,1.91941E-06,1.92388E-06,1.92182E-06,1.91692E-06,1.92244E-06,1.93791E-06,1.93249E-06,1.93607E-06
Default setting 18,1.90156E-06,1.93029E-06,2.02704E-06,1.92977E-06,1.93426E-06,1.92717E-06,1.92816E-06,1.92472E-06,1.98021E-06,1.92417E-06,1.9243E-06,1.9211E-06,1.92005E-06,1.92224E-06,1.92195E-06,1.92299E-06,1.93766E-06,1.93834E-06,1.92082E-06,1.93816E-06
Default setting 19,1.90124E-06,1.93128E-06,2.0276E-06,1.92946E-06,1.93045E-06,1.92675E-06,1.93077E-06,1.92812E-06,1.97885E-06,1.92648E-06,1.92023E-06,1.92204E-06,1.92113E-06,1.92549E-06,1.92209E-06,1.91916E-06,1.9222E-06,1.93925E-06,1.93138E-06,1.93658E-06
Default setting 20,1.90382E-06,1.93293E-06,2.05565E-06,1.92985E-06,1.93227E-06,1.92665E-06,1.92869E-06,1.9318E-06,1.98095E-06,1.92375E-06,1.92122E-06,1.91846E-06,1.91823E-06,1.92413E-06,1.91976E-06,1.92313E-06,1.92965E-06,1.93867E-06,1.9255E-06,1.93825E-06
Amortise opt. 01,1.82399E-06,1.84728E-06,2.01279E-06,1.79096E-06,2.02744E-06,1.90612E-06,1.85361E-06,1.73113E-06,1.81217E-06,1.77879E-06,1.75444E-06,1.58283E-06,1.84275E-06,1.68139E-06,1.87791E-06,1.79267E-06,1.8564E-06,1.74287E-06,1.76179E-06,1.83413E-06
Amortise opt. 02,1.8594E-06,1.8708E-06,1.95438E-06,1.76226E-06,2.06648E-06,1.92346E-06,1.87287E-06,2.05233E-06,1.82101E-06,1.79834E-06,1.7649E-06,1.58617E-06,1.79383E-06,1.68663E-06,1.88992E-06,1.7592E-06,1.88931E-06,1.76306E-06,1.76278E-06,1.84999E-06
Amortise opt. 03,1.80836E-06,1.82655E-06,1.92973E-06,1.77624E-06,2.07323E-06,1.89614E-06,1.87481E-06,2.02528E-06,1.77192E-06,1.75251E-06,1.74549E-06,1.57933E-06,1.76553E-06,1.6745E-06,1.87732E-06,1.76732E-06,1.85407E-06,1.76809E-06,1.76089E-06,1.81913E-06
Amortise opt. 04,1.8074E-06,1.82761E-06,1.93521E-06,1.74937E-06,1.88274E-06,1.89361E-06,1.8445E-06,1.87513E-06,1.76564E-06,1.75923E-06,1.74996E-06,1.57845E-06,1.76539E-06,1.6765E-06,1.875E-06,1.7603E-06,1.86682E-06,1.75255E-06,1.75961E-06,1.83261E-06
Amortise opt. 05,1.82535E-06,1.84939E-06,1.9429E-06,1.79836E-06,1.91038E-06,1.89844E-06,1.86231E-06,1.88562E-06,1.76514E-06,1.77446E-06,1.75037E-06,1.5724E-06,1.84662E-06,1.67685E-06,1.87334E-06,1.77855E-06,1.87924E-06,1.77128E-06,1.77309E-06,1.84479E-06
Amortise opt. 06,1.77587E-06,1.90895E-06,1.93234E-06,1.79292E-06,1.89748E-06,1.86321E-06,1.87005E-06,1.87356E-06,1.76703E-06,1.75991E-06,1.7657E-06,1.57644E-06,1.88004E-06,1.73196E-06,1.87268E-06,1.78841E-06,1.80839E-06,1.76563E-06,1.75105E-06,1.79136E-06
Amortise opt. 07,1.77786E-06,1.76615E-06,1.93208E-06,1.69791E-06,1.80098E-06,1.86329E-06,1.88422E-06,1.86956E-06,1.76455E-06,1.62336E-06,1.77021E-06,1.57419E-06,1.72376E-06,1.75099E-06,1.87336E-06,1.57821E-06,1.82027E-06,1.66528E-06,1.75371E-06,1.79976E-06
Amortise opt. 08,1.80931E-06,1.77883E-06,1.91683E-06,1.95014E-06,1.81251E-06,1.89386E-06,1.92694E-06,1.86853E-06,1.76403E-06,1.62803E-06,1.78817E-06,1.5983E-06,1.72324E-06,1.72168E-06,1.87322E-06,1.55644E-06,1.86564E-06,1.6721E-06,1.7492E-06,1.832E-06
Amortise opt. 09,1.85313E-06,1.77401E-06,1.92244E-06,1.92917E-06,1.80274E-06,1.86161E-06,1.87723E-06,1.86915E-06,1.85115E-06,1.61362E-06,1.7726E-06,1.57229E-06,1.75819E-06,1.71844E-06,1.64414E-06,1.57126E-06,1.86364E-06,1.65842E-06,1.74829E-06,1.76031E-06
Amortise opt. 10,2.00653E-06,1.76184E-06,1.8909E-06,1.7642E-06,1.86145E-06,1.86705E-06,1.87523E-06,1.86329E-06,1.84924E-06,1.61623E-06,1.77595E-06,1.596E-06,1.73372E-06,1.72507E-06,1.65227E-06,1.55131E-06,1.71558E-06,1.6544E-06,1.75321E-06,1.78258E-06
Amortise opt. 11,1.74202E-06,1.77252E-06,1.87367E-06,1.77671E-06,1.87146E-06,1.86761E-06,1.88362E-06,1.86816E-06,1.63678E-06,1.61812E-06,1.76298E-06,1.57673E-06,1.74248E-06,1.72869E-06,1.64146E-06,1.55741E-06,1.72621E-06,1.65604E-06,1.75316E-06,1.80664E-06
Amortise opt. 12,2.00478E-06,1.7756E-06,1.87209E-06,1.74632E-06,1.83192E-06,1.9516E-06,1.8545E-06,1.87101E-06,1.5706E-06,1.86546E-06,1.76058E-06,1.57133E-06,1.72044E-06,1.72762E-06,1.63864E-06,1.57049E-06,1.70329E-06,1.65621E-06,1.83019E-06,1.85936E-06
Amortise opt. 13,1.74014E-06,1.67125E-06,1.87174E-06,1.75753E-06,1.83248E-06,1.95586E-06,1.8572E-06,1.88559E-06,1.56017E-06,1.87821E-06,1.75738E-06,1.59332E-06,1.72231E-06,1.70798E-06,1.63912E-06,1.77974E-06,1.70459E-06,1.73981E-06,1.88404E-06,1.71205E-06
Amortise opt. 14,1.74233E-06,1.9288E-06,1.84673E-06,1.75408E-06,1.85178E-06,1.92481E-06,1.88176E-06,1.80936E-06,1.56204E-06,1.85866E-06,1.7611E-06,1.57785E-06,1.72453E-06,1.71905E-06,1.63232E-06,1.78757E-06,1.71635E-06,1.74292E-06,1.86183E-06,1.72341E-06
Amortise opt. 15,2.14734E-06,1.91354E-06,1.76725E-06,1.78749E-06,1.77897E-06,1.92477E-06,1.83234E-06,1.81214E-06,1.55962E-06,1.85488E-06,1.762E-06,1.57876E-06,1.74482E-06,1.719E-06,1.63474E-06,1.75045E-06,1.70277E-06,1.74158E-06,1.85984E-06,1.70028E-06
Amortise opt. 16,1.68418E-06,1.67302E-06,1.77121E-06,1.7588E-06,1.78467E-06,1.92765E-06,1.8323E-06,1.80461E-06,1.56077E-06,1.86078E-06,1.86301E-06,1.57363E-06,1.79591E-06,1.72368E-06,1.63185E-06,1.7587E-06,1.70162E-06,1.67167E-06,1.85638E-06,1.70104E-06
Amortise opt. 17,1.94258E-06,1.92914E-06,1.77102E-06,1.77434E-06,1.83498E-06,1.93737E-06,1.85588E-06,1.80167E-06,1.56279E-06,1.81455E-06,1.88972E-06,1.57434E-06,1.80468E-06,1.72968E-06,1.63416E-06,1.78515E-06,1.70773E-06,1.61881E-06,1.85508E-06,1.702E-06
Amortise opt. 18,1.91283E-06,1.90962E-06,2.01125E-06,1.76193E-06,1.91481E-06,1.89909E-06,1.82796E-06,1.89418E-06,1.82354E-06,1.81521E-06,1.87678E-06,1.57703E-06,1.79425E-06,1.81649E-06,1.63272E-06,1.78093E-06,1.72476E-06,1.66131E-06,1.84646E-06,1.63335E-06
Amortise opt. 19,1.93139E-06,1.70261E-06,2.00011E-06,1.85331E-06,2.10429E-06,1.89608E-06,1.83111E-06,1.80506E-06,1.82546E-06,1.84952E-06,1.85187E-06,1.59296E-06,1.76999E-06,1.87361E-06,1.85675E-06,1.76736E-06,1.79163E-06,1.61326E-06,1.84275E-06,1.6311E-06
Amortise opt. 20,1.93381E-06,1.95729E-06,1.98779E-06,1.85445E-06,1.76658E-06,1.88742E-06,1.82839E-06,1.89071E-06,1.81308E-06,1.85261E-06,1.88543E-06,1.78243E-06,1.7834E-06,1.84737E-06,1.88068E-06,1.78008E-06,1.8301E-06,1.61828E-06,1.84212E-06,1.62716E-06
Amortise opt. 21,1.91724E-06,1.93067E-06,1.98948E-06,1.82669E-06,2.10395E-06,1.88931E-06,1.83282E-06,1.80751E-06,1.80745E-06,1.73689E-06,1.87925E-06,1.78329E-06,1.81997E-06,1.84091E-06,1.84912E-06,1.76965E-06,1.84527E-06,1.67165E-06,1.84369E-06,1.62378E-06
Amortise opt. 22,1.91625E-06,1.89304E-06,2.00372E-06,1.81926E-06,1.76535E-06,1.89138E-06,1.82684E-06,1.72452E-06,1.82422E-06,1.74489E-06,1.85174E-06,1.74481E-06,1.59557E-06,1.87373E-06,1.84533E-06,1.88303E-06,1.87449E-06,1.61791E-06,1.84786E-06,1.63088E-06
Amortise opt. 23,1.93024E-06,1.92584E-06,1.99153E-06,1.85905E-06,1.78003E-06,1.88459E-06,1.85453E-06,1.72574E-06,1.77849E-06,1.73144E-06,1.86176E-06,1.74144E-06,1.59787E-06,1.8512E-06,1.84411E-06,1.9075E-06,1.91606E-06,1.62479E-06,1.75563E-06,1.62822E-06
Amortise opt. 24,1.9197E-06,1.90319E-06,1.849E-06,1.80653E-06,2.10932E-06,1.8638E-06,1.82516E-06,1.93536E-06,1.7777E-06,1.72794E-06,1.81666E-06,1.7552E-06,1.58781E-06,1.61872E-06,1.84436E-06,1.86474E-06,1.88139E-06,1.60737E-06,1.75428E-06,1.90758E-06
Amortise opt. 25,1.99942E-06,1.58479E-06,1.85451E-06,1.80415E-06,1.90247E-06,1.8879E-06,1.82675E-06,1.93786E-06,1.77524E-06,1.72784E-06,1.80262E-06,1.79163E-06,1.58957E-06,1.62977E-06,1.84825E-06,1.86296E-06,1.95339E-06,1.6067E-06,1.90551E-06,1.83903E-06
Amortise opt. 26,2.00175E-06,1.78853E-06,1.85935E-06,1.81872E-06,1.90881E-06,1.88258E-06,1.8288E-06,1.94264E-06,1.77809E-06,1.72877E-06,1.82222E-06,1.87793E-06,1.59212E-06,1.61041E-06,1.65472E-06,1.88159E-06,1.96838E-06,1.61036E-06,1.77878E-06,1.89891E-06
Amortise opt. 27,1.9859E-06,1.77287E-06,1.70849E-06,1.7682E-06,1.89422E-06,2.0309E-06,1.84123E-06,1.92252E-06,1.78241E-06,1.73051E-06,1.81756E-06,1.88016E-06,1.71582E-06,1.61639E-06,1.66163E-06,1.84697E-06,1.91085E-06,1.61282E-06,1.78228E-06,1.84005E-06
Amortise opt. 28,1.99261E-06,1.87489E-06,1.97104E-06,1.76866E-06,1.89164E-06,2.04764E-06,1.84509E-06,1.92254E-06,1.89303E-06,1.70856E-06,1.83698E-06,1.88804E-06,1.71679E-06,1.61586E-06,1.64205E-06,1.84964E-06,1.92303E-06,1.64826E-06,1.75986E-06,1.85747E-06
Amortise opt. 29,2.00366E-06,1.86019E-06,1.94463E-06,1.80837E-06,1.88727E-06,2.02669E-06,1.87385E-06,1.93452E-06,1.90488E-06,1.71933E-06,1.84486E-06,1.90628E-06,1.714E-06,1.77059E-06,1.64897E-06,1.86662E-06,1.95356E-06,1.66159E-06,1.73784E-06,1.92561E-06
Amortise opt. 30,1.99048E-06,1.89193E-06,1.87526E-06,1.89642E-06,1.88758E-06,2.02361E-06,1.82131E-06,1.84438E-06,1.91079E-06,1.70365E-06,1.89045E-06,1.87688E-06,1.70917E-06,1.77381E-06,1.6502E-06,1.84198E-06,1.86633E-06,1.63601E-06,1.75234E-06,1.86062E-06
Amortise opt. 31,1.99841E-06,1.85675E-06,1.98167E-06,1.85995E-06,1.8894E-06,2.03792E-06,1.82177E-06,1.82937E-06,1.78763E-06,1.70369E-06,1.83379E-06,1.86879E-06,1.71052E-06,1.77087E-06,1.82529E-06,1.84207E-06,1.88236E-06,1.64713E-06,1.89648E-06,1.90107E-06
Amortise opt. 32,1.9916E-06,1.84051E-06,2.02329E-06,1.87534E-06,1.90631E-06,2.02056E-06,1.84307E-06,1.82975E-06,1.79463E-06,1.69993E-06,1.84337E-06,1.86064E-06,1.70832E-06,1.77173E-06,1.84055E-06,1.84588E-06,1.92611E-06,1.64086E-06,1.79024E-06,1.8531E-06
Amortise opt. 33,1.96387E-06,1.85948E-06,2.01138E-06,1.80817E-06,1.97596E-06,2.01761E-06,1.78814E-06,1.82784E-06,1.75547E-06,1.69939E-06,1.88863E-06,1.9044E-06,1.70751E-06,1.77383E-06,1.79245E-06,1.82603E-06,1.87647E-06,1.88651E-06,1.78836E-06,1.86156E-06
Amortise opt. 34,1.98022E-06,1.84346E-06,2.01866E-06,1.80637E-06,1.89755E-06,2.01594E-06,1.7883E-06,1.82511E-06,1.76411E-06,1.70421E-06,1.59315E-06,1.9285E-06,1.70638E-06,1.76601E-06,1.79696E-06,1.82505E-06,1.88433E-06,1.9125E-06,1.78833E-06,1.87809E-06
Amortise opt. 35,1.98096E-06,1.85146E-06,1.9954E-06,1.85968E-06,1.92371E-06,2.01384E-06,1.81475E-06,1.83127E-06,1.77974E-06,1.70158E-06,1.59987E-06,1.81676E-06,1.70402E-06,1.76751E-06,1.82535E-06,1.84438E-06,1.86587E-06,1.88354E-06,1.77732E-06,1.82869E-06
Amortise opt. 36,1.8899E-06,1.85757E-06,1.91294E-06,1.83768E-06,1.89479E-06,2.01861E-06,1.77947E-06,1.82938E-06,1.7566E-06,1.67854E-06,1.58682E-06,1.83153E-06,1.70264E-06,1.7699E-06,1.90821E-06,1.79564E-06,1.88078E-06,1.8975E-06,1.7872E-06,1.83792E-06
Amortise opt. 37,1.89151E-06,1.97919E-06,1.90258E-06,1.82364E-06,1.89651E-06,2.02679E-06,1.78008E-06,1.77731E-06,1.75821E-06,1.67511E-06,1.58577E-06,1.80403E-06,1.70668E-06,1.7701E-06,1.86468E-06,1.80332E-06,1.97086E-06,1.8979E-06,1.76628E-06,1.85798E-06
Amortise opt. 38,1.93493E-06,1.95183E-06,1.89339E-06,1.83677E-06,1.89678E-06,1.91101E-06,1.79462E-06,1.78793E-06,1.76317E-06,1.66949E-06,1.58988E-06,1.80983E-06,1.70782E-06,1.78633E-06,1.87834E-06,1.82285E-06,1.9697E-06,1.8006E-06,1.7588E-06,1.79707E-06
Amortise opt. 39,1.85794E-06,1.72067E-06,1.89595E-06,1.79527E-06,3.86207E-06,1.91347E-06,1.77049E-06,3.99851E-06,1.75496E-06,1.66893E-06,1.59214E-06,1.82066E-06,1.81239E-06,1.8006E-06,1.84991E-06,1.7515E-06,1.87256E-06,1.84779E-06,1.7852E-06,1.8129E-06
Amortise opt. 40,1.87229E-06,1.96387E-06,1.91023E-06,1.79474E-06,3.92604E-06,1.92176E-06,1.77409E-06,2.07344E-06,1.7553E-06,1.66978E-06,1.75217E-06,1.88956E-06,1.82055E-06,1.78595E-06,1.85063E-06,1.75769E-06,1.84328E-06,1.79188E-06,1.74299E-06,1.84916E-06
Amortise opt. 41,1.86755E-06,1.96936E-06,1.88219E-06,1.81338E-06,3.84566E-06,1.89357E-06,1.78403E-06,2.08325E-06,1.76199E-06,1.67924E-06,1.75588E-06,1.69967E-06,1.79042E-06,1.78629E-06,1.85696E-06,1.7939E-06,1.81901E-06,1.79409E-06,1.73614E-06,1.88975E-06
Amortise opt. 42,1.85573E-06,1.99992E-06,1.8829E-06,1.78482E-06,3.84824E-06,1.9058E-06,1.89795E-06,2.06996E-06,1.73122E-06,1.70415E-06,1.74738E-06,1.70768E-06,1.77017E-06,1.7872E-06,1.84557E-06,1.74649E-06,1.8378E-06,1.8167E-06,1.76223E-06,1.57054E-06
Amortise opt. 43,1.87279E-06,1.99661E-06,1.89483E-06,1.77618E-06,3.83578E-06,1.86991E-06,1.92557E-06,2.05821E-06,1.73156E-06,1.70683E-06,1.752E-06,1.72855E-06,1.76741E-06,1.75608E-06,1.83863E-06,1.75143E-06,1.83627E-06,1.7809E-06,1.74819E-06,1.79223E-06
Amortise opt. 44,1.86838E-06,2.00348E-06,1.84453E-06,1.78648E-06,3.84491E-06,1.87068E-06,1.93108E-06,2.05969E-06,1.75212E-06,1.69212E-06,1.75252E-06,1.67861E-06,1.77227E-06,1.75655E-06,1.85242E-06,1.7543E-06,1.88052E-06,1.78658E-06,1.7725E-06,1.78128E-06
Amortise opt. 45,1.64021E-06,1.99638E-06,1.84264E-06,1.80125E-06,3.84021E-06,1.89031E-06,1.91101E-06,2.0508E-06,1.90225E-06,1.69316E-06,1.73881E-06,1.68162E-06,1.76871E-06,1.78719E-06,1.84874E-06,1.75295E-06,1.82372E-06,1.78376E-06,1.77083E-06,3.79593E-06
Amortise opt. 46,1.90575E-06,2.01224E-06,1.87993E-06,1.88946E-06,1.90535E-06,1.84381E-06,1.9125E-06,2.05168E-06,1.75667E-06,1.69257E-06,1.7399E-06,1.6808E-06,1.70038E-06,1.78528E-06,1.89311E-06,1.73553E-06,1.84315E-06,1.78474E-06,1.76277E-06,3.80911E-06
Amortise opt. 47,1.92366E-06,2.00431E-06,1.80677E-06,1.90242E-06,1.89349E-06,1.84378E-06,1.90981E-06,2.05465E-06,1.76187E-06,1.86355E-06,1.74812E-06,1.89903E-06,1.70798E-06,1.72884E-06,1.86203E-06,1.74506E-06,1.81792E-06,1.80802E-06,1.7726E-06,3.77945E-06
Amortise opt. 48,1.7938E-06,1.8358E-06,1.77334E-06,1.88922E-06,1.84979E-06,1.87164E-06,1.90898E-06,1.94196E-06,1.75539E-06,1.86836E-06,1.78131E-06,1.79972E-06,1.7133E-06,1.73644E-06,1.90059E-06,1.74063E-06,1.83564E-06,1.78019E-06,1.76796E-06,3.78301E-06
Amortise opt. 49,1.81907E-06,1.84318E-06,1.79483E-06,1.8903E-06,1.84851E-06,1.84184E-06,1.90891E-06,1.94024E-06,1.75304E-06,1.87319E-06,1.80376E-06,1.84785E-06,1.66981E-06,1.72993E-06,1.85809E-06,1.74963E-06,1.8392E-06,1.78596E-06,1.76306E-06,3.77471E-06
Amortise opt. 50,1.78593E-06,1.84766E-06,1.75818E-06,1.9125E-06,1.88924E-06,1.84087E-06,1.90759E-06,1.93403E-06,1.75721E-06,1.6478E-06,1.79745E-06,1.80781E-06,1.68416E-06,1.77289E-06,1.89279E-06,1.74278E-06,1.86644E-06,1.7979E-06,1.77477E-06,3.77761E-06
Amortise opt. 51,1.78768E-06,1.83123E-06,1.84938E-06,2.20911E-06,1.86525E-06,1.84383E-06,1.91179E-06,1.99661E-06,1.76289E-06,1.65902E-06,1.86809E-06,1.86495E-06,1.67131E-06,1.78768E-06,1.88763E-06,1.73097E-06,1.82775E-06,1.77428E-06,1.7662E-06,3.77088E-06
Amortise opt. 52,1.79628E-06,1.84047E-06,1.86906E-06,2.21521E-06,1.76966E-06,1.82248E-06,1.91106E-06,2.05681E-06,1.651E-06,1.63954E-06,1.8821E-06,1.88365E-06,1.76913E-06,1.77998E-06,1.78204E-06,1.73967E-06,1.82614E-06,1.78789E-06,1.89074E-06,3.77916E-06
Amortise opt. 53,1.77659E-06,1.84075E-06,1.84691E-06,2.19912E-06,1.77789E-06,1.82005E-06,1.77307E-06,1.92941E-06,1.64818E-06,1.64515E-06,1.88101E-06,1.83163E-06,1.77376E-06,1.78411E-06,1.79031E-06,1.7421E-06,1.81064E-06,1.79115E-06,1.84396E-06,3.77537E-06
Amortise opt. 54,1.77814E-06,2.04904E-06,1.84555E-06,2.19509E-06,1.7601E-06,1.81643E-06,1.75781E-06,1.93067E-06,1.6143E-06,1.65234E-06,1.8891E-06,1.8446E-06,1.75341E-06,1.77641E-06,1.76944E-06,3.75573E-06,1.83265E-06,1.82878E-06,1.87027E-06,1.7564E-06
Amortise opt. 55,1.78147E-06,2.02795E-06,1.81532E-06,2.19394E-06,1.76477E-06,1.814E-06,1.76461E-06,1.92803E-06,1.62275E-06,1.65935E-06,1.91607E-06,1.81678E-06,1.75291E-06,1.75207E-06,1.77116E-06,3.86747E-06,1.81315E-06,1.84242E-06,1.84586E-06,1.77567E-06
Amortise opt. 56,1.78108E-06,2.14198E-06,1.76834E-06,2.19772E-06,1.76619E-06,1.81363E-06,1.76287E-06,1.92674E-06,1.61977E-06,1.68032E-06,1.91227E-06,1.8126E-06,1.76385E-06,1.7517E-06,1.77863E-06,1.63651E-06,1.85844E-06,1.91865E-06,1.88092E-06,1.752E-06
Amortise opt. 57,1.89291E-06,2.15982E-06,1.75501E-06,2.19433E-06,1.78362E-06,1.815E-06,1.77525E-06,1.93047E-06,1.83603E-06,1.65571E-06,1.88524E-06,1.82727E-06,1.75144E-06,1.75208E-06,1.77095E-06,1.63189E-06,1.82294E-06,1.87969E-06,1.90834E-06,1.76441E-06
Amortise opt. 58,1.84703E-06,1.8492E-06,1.76848E-06,2.23536E-06,1.78325E-06,1.81436E-06,1.77889E-06,1.92358E-06,1.86124E-06,1.65662E-06,1.91826E-06,1.80825E-06,1.75478E-06,1.7533E-06,1.77015E-06,1.63186E-06,1.7886E-06,1.88357E-06,1.81083E-06,1.75151E-06
Amortise opt. 59,1.81352E-06,2.16671E-06,1.74474E-06,2.23811E-06,1.77842E-06,1.92844E-06,1.86594E-06,1.91918E-06,1.83109E-06,1.65052E-06,1.91112E-06,1.8071E-06,1.75376E-06,1.78758E-06,1.76497E-06,1.63707E-06,1.80633E-06,1.86528E-06,1.84238E-06,1.76835E-06
Amortise opt. 60,1.81456E-06,1.84958E-06,1.74504E-06,2.229E-06,1.78013E-06,1.94556E-06,1.84855E-06,1.92237E-06,1.8295E-06,1.66533E-06,1.84605E-06,1.81625E-06,1.87309E-06,1.81481E-06,1.76584E-06,1.62808E-06,1.76444E-06,1.88098E-06,1.804E-06,1.75291E-06
Amortise opt. 61,1.89404E-06,1.85877E-06,1.75349E-06,2.01305E-06,1.77838E-06,1.93115E-06,1.83985E-06,1.92842E-06,1.84072E-06,1.66426E-06,1.84809E-06,1.79894E-06,1.88929E-06,1.7613E-06,1.77063E-06,1.63246E-06,1.77135E-06,1.88409E-06,1.82262E-06,1.8168E-06
