Case 15,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Default setting 11,9.70706E-07,1.06440E-06,9.72100E-07,9.71206E-07,9.74944E-07,9.71671E-07,9.82478E-07,9.73554E-07,9.72634E-07,9.81569E-07,9.73994E-07,9.77998E-07,9.87079E-07,9.77215E-07,1.05571E-06,9.73142E-07,1.05560E-06,9.70528E-07,9.71073E-07,9.74104E-07
Default setting 12,9.73556E-07,1.06311E-06,9.73838E-07,9.71681E-07,9.76972E-07,9.72231E-07,9.85316E-07,9.72277E-07,9.74836E-07,9.74339E-07,9.74714E-07,9.78463E-07,9.83468E-07,9.77521E-07,1.05495E-06,9.74680E-07,1.05649E-06,9.73010E-07,9.73569E-07,9.74216E-07
Default setting 13,9.71270E-07,1.05628E-06,9.72663E-07,9.71762E-07,9.74200E-07,9.73890E-07,9.86147E-07,9.73767E-07,9.71600E-07,9.72287E-07,9.71287E-07,9.78817E-07,9.83338E-07,9.79073E-07,1.05436E-06,9.75839E-07,1.05496E-06,9.70391E-07,9.72853E-07,9.76820E-07
Default setting 14,9.71412E-07,9.86989E-07,9.74153E-07,9.70308E-07,9.75179E-07,9.72893E-07,9.86160E-07,9.72092E-07,9.70302E-07,9.71888E-07,9.75593E-07,9.73577E-07,9.73451E-07,9.75501E-07,1.05595E-06,9.74128E-07,1.05721E-06,9.70304E-07,9.77155E-07,9.75187E-07
Default setting 15,9.71986E-07,9.75099E-07,9.72300E-07,9.70257E-07,9.74087E-07,9.70172E-07,9.78472E-07,9.73690E-07,9.71790E-07,9.72756E-07,9.73627E-07,9.73601E-07,9.74525E-07,9.78051E-07,1.05473E-06,9.74476E-07,1.05675E-06,9.70940E-07,9.74912E-07,9.78092E-07
Default setting 16,9.73513E-07,9.75984E-07,9.71045E-07,9.69244E-07,9.71793E-07,9.71713E-07,9.72073E-07,9.74640E-07,9.73323E-07,9.72227E-07,9.77302E-07,9.73172E-07,9.74945E-07,9.74681E-07,1.05451E-06,9.73844E-07,1.04308E-06,9.74669E-07,9.74786E-07,9.75046E-07
Default setting 17,9.74902E-07,9.75107E-07,9.73864E-07,9.70030E-07,9.72831E-07,9.71870E-07,9.71467E-07,9.73568E-07,9.72706E-07,9.72771E-07,9.75227E-07,9.73382E-07,9.73192E-07,9.74778E-07,1.05411E-06,9.72970E-07,9.70380E-07,9.72023E-07,9.73313E-07,9.74067E-07
Default setting 18,1.04414E-06,9.77233E-07,9.71768E-07,9.69317E-07,9.75502E-07,9.74050E-07,9.80586E-07,9.73363E-07,9.72085E-07,9.72036E-07,9.71144E-07,9.74550E-07,9.70864E-07,9.79257E-07,9.81879E-07,9.74651E-07,9.73136E-07,9.70861E-07,9.71296E-07,9.75369E-07
Default setting 19,1.04201E-06,9.75736E-07,9.70319E-07,9.69009E-07,9.75549E-07,9.71238E-07,9.82514E-07,9.74642E-07,9.71319E-07,9.75012E-07,9.72846E-07,9.78531E-07,9.72414E-07,9.77530E-07,9.75115E-07,9.72132E-07,9.74537E-07,9.72267E-07,9.71095E-07,9.74424E-07
Default setting 20,1.04269E-06,9.76214E-07,9.71132E-07,9.73053E-07,9.75222E-07,9.72078E-07,9.83717E-07,9.72883E-07,9.70918E-07,9.74963E-07,9.73528E-07,1.04054E-06,9.72568E-07,9.76849E-07,9.74825E-07,9.75000E-07,9.73680E-07,9.71217E-07,9.72141E-07,9.74012E-07
Amortise opt. 01,1.03322E-06,9.39491E-07,9.50880E-07,9.62737E-07,8.97905E-07,9.64246E-07,9.51908E-07,7.90326E-07,9.42987E-07,8.98618E-07,9.02760E-07,9.91323E-07,8.99294E-07,9.60872E-07,9.67150E-07,9.51312E-07,9.71892E-07,9.71767E-07,9.50356E-07,9.60209E-07
Amortise opt. 02,1.02080E-06,1.01231E-06,9.93819E-07,9.73463E-07,9.49746E-07,9.60525E-07,9.29816E-07,7.96001E-07,9.55667E-07,9.13682E-07,9.13281E-07,1.00498E-06,9.14061E-07,9.25384E-07,9.66952E-07,9.54841E-07,9.14305E-07,9.57534E-07,9.02408E-07,9.90647E-07
Amortise opt. 03,1.03693E-06,9.51268E-07,9.85672E-07,9.51820E-07,8.82748E-07,9.29163E-07,9.76328E-07,7.84197E-07,9.89414E-07,8.77036E-07,8.93901E-07,1.07270E-06,8.84223E-07,9.65960E-07,1.00080E-06,9.44963E-07,9.16354E-07,9.59734E-07,9.32070E-07,1.00628E-06
Amortise opt. 04,1.02737E-06,9.62158E-07,9.60584E-07,9.52377E-07,8.80817E-07,9.29044E-07,9.31787E-07,7.80005E-07,9.59117E-07,8.76782E-07,8.96542E-07,1.04721E-06,8.82894E-07,9.22904E-07,9.68506E-07,9.46397E-07,9.15853E-07,9.59577E-07,9.03538E-07,9.68856E-07
Amortise opt. 05,1.07088E-06,1.03691E-06,9.95028E-07,9.55868E-07,9.64888E-07,9.64331E-07,9.61935E-07,7.93435E-07,9.51619E-07,8.97723E-07,7.84362E-07,1.06170E-06,9.02925E-07,9.80909E-07,9.70463E-07,1.01129E-06,9.80957E-07,9.56385E-07,9.62256E-07,1.00623E-06
Amortise opt. 06,1.04714E-06,9.91881E-07,9.66208E-07,9.44322E-07,9.70826E-07,9.64309E-07,9.53551E-07,7.78044E-07,9.55633E-07,1.01048E-06,7.89025E-07,1.07189E-06,9.63695E-07,9.59121E-07,9.69427E-07,9.69290E-07,9.77156E-07,9.50280E-07,9.48300E-07,9.36123E-07
Amortise opt. 07,1.02073E-06,1.00645E-06,9.94638E-07,9.43262E-07,9.64020E-07,9.58924E-07,1.01337E-06,7.77465E-07,9.53207E-07,9.25122E-07,7.79797E-07,9.83086E-07,9.23418E-07,9.66701E-07,9.55531E-07,1.00677E-06,8.11851E-07,9.48715E-07,7.70536E-07,9.34923E-07
Amortise opt. 08,1.03102E-06,9.66080E-07,9.95749E-07,9.52642E-07,9.65286E-07,8.48033E-07,1.00803E-06,7.89902E-07,9.15283E-07,9.62359E-07,7.79705E-07,9.52983E-07,9.95898E-07,9.79268E-07,9.57653E-07,9.66686E-07,8.17952E-07,9.58264E-07,7.73035E-07,9.66589E-07
Amortise opt. 09,1.04943E-06,9.71036E-07,9.99746E-07,9.31466E-07,9.67877E-07,9.41433E-07,1.00140E-06,9.76448E-07,9.63677E-07,9.47846E-07,7.86096E-07,9.14287E-07,9.84470E-07,1.00281E-06,1.01263E-06,9.46756E-07,8.04262E-07,9.59736E-07,7.62842E-07,9.66055E-07
Amortise opt. 10,1.05084E-06,9.68401E-07,1.00503E-06,9.32981E-07,9.83806E-07,8.47852E-07,9.98223E-07,1.00894E-06,9.17901E-07,9.72203E-07,7.77948E-07,9.07985E-07,9.20492E-07,1.00727E-06,1.00026E-06,1.01195E-06,8.05052E-07,9.57133E-07,7.64188E-07,9.70198E-07
Amortise opt. 11,1.02671E-06,9.66708E-07,9.60225E-07,9.98764E-07,9.63789E-07,8.60578E-07,1.00768E-06,1.01598E-06,9.82778E-07,9.57697E-07,7.83201E-07,1.04638E-06,9.49033E-07,1.00274E-06,9.64128E-07,9.47266E-07,8.13311E-07,8.87608E-07,7.68193E-07,9.69291E-07
Amortise opt. 12,1.03706E-06,1.01918E-06,9.98458E-07,1.00371E-06,9.61557E-07,9.61350E-07,1.01120E-06,9.60597E-07,9.48432E-07,9.08250E-07,7.87717E-07,1.04212E-06,9.53722E-07,9.63748E-07,9.67639E-07,1.01427E-06,8.00872E-07,9.84055E-07,7.58588E-07,9.99961E-07
Amortise opt. 13,1.02592E-06,9.65846E-07,9.56618E-07,9.98288E-07,9.68774E-07,9.57552E-07,9.51485E-07,9.60806E-07,8.78288E-07,9.11054E-07,7.78617E-07,1.03245E-06,9.42039E-07,9.64181E-07,9.62578E-07,1.03133E-06,7.99796E-07,8.88157E-07,7.61492E-07,9.70695E-07
Amortise opt. 14,1.00284E-06,9.73846E-07,9.84075E-07,9.95686E-07,9.51356E-07,1.00078E-06,9.18201E-07,1.01042E-06,8.84930E-07,9.69627E-07,7.79540E-07,1.03283E-06,9.50833E-07,1.00300E-06,1.00353E-06,9.57380E-07,8.05956E-07,9.08852E-07,7.64491E-07,9.73387E-07
Amortise opt. 15,1.03682E-06,9.65761E-07,1.00677E-06,9.27207E-07,9.47255E-07,9.78370E-07,9.20414E-07,9.87387E-07,8.73760E-07,9.49283E-07,1.01118E-06,1.03352E-06,9.30034E-07,9.63638E-07,9.95291E-07,9.77226E-07,7.93020E-07,9.56077E-07,7.52033E-07,9.71384E-07
Amortise opt. 16,1.00310E-06,9.67959E-07,9.77175E-07,9.41034E-07,9.33019E-07,9.99285E-07,9.18727E-07,1.00535E-06,8.71927E-07,9.83444E-07,9.68714E-07,1.02058E-06,9.27684E-07,9.63310E-07,9.33360E-07,9.52009E-07,7.95329E-07,9.50476E-07,7.50433E-07,9.54362E-07
Amortise opt. 17,1.01083E-06,9.69000E-07,9.21473E-07,9.31776E-07,9.43749E-07,9.97378E-07,9.48410E-07,1.00676E-06,9.96088E-07,9.51312E-07,9.95653E-07,1.02011E-06,9.42720E-07,9.63932E-07,9.36818E-07,9.50325E-07,8.00720E-07,9.61862E-07,9.60456E-07,9.55030E-07
Amortise opt. 18,1.02792E-06,1.01644E-06,9.11440E-07,1.01792E-06,9.33098E-07,9.97343E-07,9.51593E-07,1.00748E-06,1.00060E-06,9.51079E-07,9.70000E-07,1.03002E-06,9.14467E-07,9.74033E-07,9.25564E-07,9.57745E-07,7.90878E-07,9.65661E-07,9.66102E-07,9.41410E-07
Amortise opt. 19,1.01413E-06,8.75158E-07,9.14068E-07,9.75789E-07,9.82229E-07,1.00081E-06,9.68885E-07,9.50728E-07,9.95670E-07,9.49357E-07,9.60035E-07,9.88271E-07,9.14196E-07,9.23048E-07,9.27306E-07,9.51713E-07,7.91745E-07,9.48747E-07,9.49614E-07,9.41974E-07
Amortise opt. 20,9.87178E-07,8.83573E-07,9.75486E-07,1.01175E-06,9.53485E-07,1.00232E-06,9.93194E-07,9.88668E-07,9.93938E-07,9.84894E-07,1.01214E-06,9.71391E-07,9.28994E-07,9.85737E-07,9.32290E-07,1.03400E-06,8.70898E-07,9.12638E-07,9.47070E-07,9.53443E-07
Amortise opt. 21,9.77877E-07,8.66492E-07,9.75155E-07,9.77256E-07,9.46177E-07,1.00186E-06,9.79670E-07,9.77477E-07,4.78576E-06,9.65310E-07,9.54736E-07,9.74119E-07,9.06061E-07,9.49978E-07,9.46175E-07,1.06677E-06,8.86724E-07,9.24239E-07,9.57976E-07,9.46872E-07
Amortise opt. 22,9.79321E-07,8.66597E-07,9.12964E-07,1.00135E-06,9.46715E-07,9.67184E-07,1.01446E-06,9.62582E-07,4.94328E-06,9.93452E-07,9.69332E-07,1.02839E-06,9.03437E-07,9.13678E-07,9.36795E-07,1.06812E-06,9.63806E-07,9.09805E-07,9.38186E-07,8.97898E-07
Amortise opt. 23,1.01499E-06,8.77428E-07,9.30585E-07,1.01586E-06,9.89125E-07,9.60459E-07,9.98051E-07,9.63731E-07,4.88520E-06,9.62505E-07,9.70836E-07,1.00563E-06,9.13791E-07,9.67098E-07,9.94518E-07,1.03292E-06,9.74710E-07,9.32601E-07,9.37686E-07,9.06461E-07
Amortise opt. 24,1.05679E-06,8.59302E-07,8.96660E-07,9.48652E-07,1.00510E-06,9.61386E-07,9.42320E-07,9.61347E-07,9.57871E-07,9.37289E-07,1.00847E-06,1.06022E-06,8.92166E-07,9.28996E-07,9.50440E-07,1.02173E-06,1.01488E-06,9.49257E-07,9.50110E-07,8.83897E-07
Amortise opt. 25,1.02101E-06,8.58252E-07,8.96412E-07,9.41447E-07,9.75031E-07,9.60614E-07,9.41492E-07,9.60089E-07,1.00058E-06,9.38219E-07,9.98703E-07,1.05714E-06,8.91356E-07,9.34412E-07,9.39088E-07,1.02389E-06,9.72752E-07,9.46623E-07,9.67654E-07,8.81347E-07
Amortise opt. 26,1.07401E-06,8.73995E-07,9.11971E-07,9.63198E-07,9.12565E-07,9.57731E-07,1.02132E-06,9.58939E-07,9.17936E-07,9.94098E-07,9.82908E-07,1.00070E-06,9.35884E-07,9.51822E-07,9.38571E-07,1.02095E-06,9.72400E-07,9.46987E-07,9.00347E-07,8.99067E-07
Amortise opt. 27,1.03342E-06,8.53762E-07,8.80610E-07,9.39434E-07,9.58866E-07,9.68415E-07,9.90004E-07,9.57834E-07,9.18588E-07,9.60535E-07,9.84367E-07,1.00170E-06,9.36291E-07,9.22978E-07,9.90874E-07,1.02525E-06,1.02576E-06,9.21615E-07,9.13756E-07,8.80320E-07
Amortise opt. 28,9.70807E-07,8.51535E-07,8.78721E-07,9.81677E-07,9.13866E-07,9.62709E-07,7.70318E-07,9.58956E-07,9.35437E-07,9.20928E-07,9.99175E-07,9.96416E-07,9.27973E-07,9.20896E-07,9.77303E-07,1.03369E-06,9.00950E-07,9.22281E-07,8.78772E-07,8.77527E-07
Amortise opt. 29,9.89157E-07,8.59541E-07,8.97474E-07,9.41288E-07,9.33862E-07,9.68195E-07,7.69821E-07,9.61974E-07,9.51074E-07,9.90968E-07,9.92295E-07,9.69614E-07,9.31108E-07,9.47780E-07,9.50669E-07,1.03415E-06,8.99106E-07,9.51006E-07,8.77370E-07,8.82738E-07
Amortise opt. 30,9.98973E-07,8.41921E-07,9.60577E-07,9.62709E-07,9.75866E-07,9.63905E-07,7.52926E-07,9.21545E-07,9.39676E-07,9.47473E-07,8.20193E-07,9.73258E-07,9.36310E-07,9.56326E-07,9.31872E-07,9.64907E-07,9.12950E-07,9.89950E-07,8.97116E-07,8.65437E-07
Amortise opt. 31,1.02669E-06,8.42331E-07,9.34302E-07,9.57638E-07,9.51327E-07,9.67223E-07,7.54242E-07,9.20930E-07,9.70978E-07,9.17344E-07,8.23612E-07,1.00354E-06,3.44317E-06,9.46827E-07,9.16867E-07,1.00143E-06,1.00686E-06,9.84111E-07,1.00709E-06,8.68292E-07
Amortise opt. 32,1.00488E-06,9.36950E-07,9.27462E-07,9.97172E-07,9.63061E-07,9.55303E-07,9.37498E-07,9.60915E-07,9.93063E-07,9.81569E-07,8.08006E-07,9.37093E-07,9.85694E-07,9.48020E-07,9.18926E-07,9.66801E-07,9.65254E-07,9.81276E-07,7.29946E-07,8.82754E-07
Amortise opt. 33,9.79481E-07,9.51369E-07,9.46268E-07,9.57886E-07,9.55407E-07,9.14163E-07,9.35216E-07,9.81986E-07,1.00654E-06,9.34213E-07,8.10490E-07,1.00505E-06,9.96652E-07,9.50796E-07,9.51885E-07,9.91774E-07,9.62251E-07,9.54778E-07,7.36615E-07,8.58155E-07
Amortise opt. 34,9.79851E-07,9.40306E-07,9.24477E-07,9.60208E-07,9.98262E-07,9.11901E-07,9.34299E-07,9.65876E-07,9.48718E-07,9.21354E-07,8.21446E-07,1.02258E-06,9.79460E-07,9.39493E-07,9.45154E-07,9.63367E-07,9.69121E-07,9.54324E-07,9.69070E-07,8.58524E-07
Amortise opt. 35,1.02292E-06,9.36334E-07,9.82671E-07,9.60975E-07,1.00122E-06,9.64538E-07,9.38150E-07,9.51013E-07,9.79147E-07,9.48155E-07,8.05971E-07,1.01734E-06,9.78518E-07,9.38475E-07,9.70249E-07,9.64343E-07,9.62363E-07,9.86762E-07,9.59466E-07,8.66201E-07
Amortise opt. 36,1.01063E-06,1.00396E-06,9.35921E-07,9.45811E-07,9.90453E-07,9.44065E-07,9.45070E-07,9.30455E-07,1.04867E-06,9.92584E-07,8.06717E-07,1.00677E-06,9.80604E-07,9.48237E-07,9.98203E-07,8.99255E-07,9.63274E-07,9.65484E-07,8.34509E-07,8.49526E-07
Amortise opt. 37,1.01676E-06,9.73210E-07,9.80664E-07,9.79136E-07,9.87324E-07,9.41107E-07,3.50832E-06,9.29136E-07,9.65895E-07,8.21107E-07,8.08023E-07,9.78567E-07,9.90343E-07,9.78672E-07,9.94463E-07,9.45334E-07,9.66411E-07,9.78675E-07,9.49964E-07,8.49756E-07
Amortise opt. 38,1.01487E-06,1.07130E-06,1.00341E-06,9.91257E-07,9.94910E-07,9.46148E-07,9.99477E-07,9.60390E-07,9.80774E-07,8.26302E-07,7.98928E-07,9.91768E-07,8.96758E-07,1.00101E-06,9.53656E-07,8.97107E-07,9.67714E-07,9.97008E-07,8.35559E-07,9.36066E-07
Amortise opt. 39,1.00089E-06,1.03583E-06,9.81873E-07,9.94385E-07,9.93377E-07,9.53347E-07,9.90232E-07,9.86435E-07,9.60107E-07,8.15002E-07,7.99688E-07,9.63513E-07,9.43145E-07,9.66262E-07,9.59582E-07,9.18908E-07,9.72258E-07,9.69021E-07,8.46644E-07,9.46925E-07
Amortise opt. 40,1.00315E-06,1.04280E-06,9.83736E-07,9.69587E-07,9.57860E-07,9.34362E-07,9.86488E-07,9.58354E-07,9.59145E-07,8.17546E-07,9.52910E-07,9.83597E-07,9.16231E-07,9.65746E-07,9.54889E-07,9.59237E-07,9.65035E-07,9.67070E-07,9.57657E-07,9.24596E-07
Amortise opt. 41,1.04727E-06,1.05048E-06,9.93265E-07,1.03570E-06,9.66079E-07,9.50747E-07,9.88760E-07,9.65193E-07,9.65383E-07,4.77435E-06,9.87640E-07,9.49529E-07,1.00609E-06,9.68282E-07,9.17355E-07,8.63027E-07,9.65100E-07,9.78177E-07,9.34297E-07,9.28115E-07
Amortise opt. 42,1.03633E-06,1.05964E-06,9.79091E-07,1.05018E-06,9.57645E-07,9.64760E-07,9.81383E-07,9.62067E-07,9.43716E-07,4.79010E-06,1.00137E-06,9.48101E-07,9.92752E-07,1.00137E-06,9.91430E-07,8.69496E-07,9.65390E-07,9.96900E-07,9.67685E-07,9.37970E-07
Amortise opt. 43,9.83631E-07,1.08309E-06,9.80855E-07,1.03149E-06,9.54724E-07,1.00201E-06,9.84708E-07,8.98618E-07,9.46837E-07,4.77872E-06,9.06930E-07,9.24992E-07,9.80752E-07,9.58872E-07,9.49963E-07,8.52626E-07,9.56440E-07,9.40570E-07,9.84060E-07,9.46710E-07
Amortise opt. 44,9.82802E-07,1.04254E-06,9.82132E-07,1.00365E-06,9.57468E-07,1.00497E-06,9.82248E-07,9.02270E-07,9.60280E-07,9.79543E-07,9.22549E-07,9.18853E-07,9.81850E-07,9.59850E-07,9.44180E-07,8.53117E-07,9.59115E-07,9.63100E-07,9.99236E-07,9.38510E-07
Amortise opt. 45,9.78841E-07,1.04670E-06,9.91473E-07,1.00616E-06,9.49412E-07,1.00173E-06,9.84469E-07,8.96877E-07,9.65217E-07,9.66011E-07,1.01700E-06,9.19662E-07,1.00696E-06,9.67249E-07,9.61133E-07,8.61386E-07,9.65702E-07,9.52609E-07,1.00387E-06,9.32425E-07
Amortise opt. 46,9.90572E-07,1.03914E-06,9.81559E-07,9.83981E-07,9.59768E-07,1.00137E-06,9.88863E-07,8.94865E-07,1.03316E-06,9.47092E-07,9.76464E-07,9.46045E-07,9.89045E-07,9.59926E-07,9.18143E-07,8.51603E-07,1.00629E-06,9.95140E-07,1.00140E-06,9.66473E-07
Amortise opt. 47,1.00290E-06,1.03861E-06,9.43995E-07,9.68752E-07,9.52748E-07,1.00056E-06,9.65768E-07,4.74133E-06,1.03645E-06,9.49820E-07,9.79830E-07,9.87526E-07,7.57682E-07,9.27690E-07,9.19104E-07,8.51790E-07,9.33438E-07,1.00081E-06,6.69815E-07,9.35836E-07
Amortise opt. 48,1.04310E-06,1.04571E-06,9.66062E-07,9.69092E-07,9.60680E-07,9.65138E-07,9.65001E-07,4.77828E-06,1.02046E-06,9.56203E-07,1.00698E-06,8.62669E-07,7.46081E-07,9.45265E-07,9.44551E-07,8.55193E-07,9.49504E-07,1.00101E-06,6.74464E-07,9.19492E-07
Amortise opt. 49,1.02595E-06,1.04748E-06,9.41218E-07,1.00570E-06,9.48232E-07,9.66554E-07,9.62502E-07,4.73968E-06,1.02119E-06,9.41137E-07,1.01588E-06,8.65339E-07,7.40372E-07,8.95777E-07,9.08129E-07,8.42750E-07,9.17939E-07,9.96949E-07,6.65728E-07,9.79986E-07
Amortise opt. 50,1.04803E-06,1.04218E-06,9.59078E-07,1.00167E-06,9.46159E-07,1.00403E-06,9.63339E-07,4.73859E-06,1.03453E-06,9.42720E-07,9.77320E-07,8.51866E-07,7.41505E-07,8.96661E-07,9.07191E-07,8.41013E-07,9.15591E-07,9.07156E-07,6.64914E-07,9.86379E-07
Amortise opt. 51,1.02348E-06,1.05383E-06,9.77857E-07,9.96507E-07,9.55497E-07,9.76178E-07,9.70080E-07,9.84175E-07,1.02813E-06,9.47524E-07,9.77417E-07,8.51534E-07,9.29451E-07,9.20726E-07,9.17755E-07,8.50587E-07,9.33408E-07,9.48496E-07,9.49773E-07,9.19895E-07
Amortise opt. 52,1.02549E-06,1.05838E-06,9.41551E-07,9.53251E-07,9.53230E-07,9.64570E-07,1.01239E-06,3.45626E-06,1.05552E-06,9.19568E-07,9.78171E-07,8.63176E-07,9.37580E-07,9.41608E-07,8.92416E-07,8.38010E-07,9.00987E-07,9.07484E-07,9.34504E-07,9.51341E-07
Amortise opt. 53,1.03442E-06,9.31089E-07,9.44292E-07,9.59814E-07,9.64542E-07,9.71280E-07,9.76522E-07,9.66891E-07,1.04707E-06,9.19547E-07,9.84107E-07,8.49147E-07,9.32599E-07,9.50748E-07,8.92021E-07,8.38528E-07,9.01238E-07,9.29135E-07,9.25963E-07,9.51588E-07
Amortise opt. 54,1.02525E-06,9.92597E-07,9.26124E-07,9.54127E-07,1.00285E-06,9.67087E-07,9.06447E-07,9.65759E-07,1.04794E-06,9.29998E-07,1.01407E-06,8.49581E-07,9.95236E-07,9.97035E-07,9.11112E-07,9.28705E-07,9.17942E-07,9.96619E-07,9.26235E-07,9.48120E-07
Amortise opt. 55,1.03043E-06,9.83425E-07,9.26772E-07,9.82887E-07,9.59298E-07,8.45182E-07,9.62505E-07,4.92221E-06,1.04647E-06,9.13126E-07,9.68577E-07,9.52274E-07,9.53563E-07,9.93649E-07,8.77821E-07,9.40974E-07,8.85372E-07,9.62117E-07,9.86215E-07,9.48921E-07
Amortise opt. 56,1.05898E-06,8.96939E-07,9.37306E-07,9.81331E-07,9.58537E-07,8.52739E-07,9.09136E-07,5.03937E-06,1.06509E-06,9.14202E-07,9.54468E-07,9.59929E-07,9.45782E-07,9.48598E-07,8.76379E-07,9.35081E-07,8.84288E-07,9.08151E-07,9.17222E-07,9.81388E-07
Amortise opt. 57,9.86607E-07,9.02869E-07,9.19778E-07,1.00332E-06,9.58489E-07,8.32163E-07,9.23775E-07,4.84287E-06,1.07320E-06,9.17605E-07,9.55726E-07,9.49995E-07,9.43626E-07,9.47507E-07,8.92040E-07,9.70735E-07,8.99366E-07,9.49046E-07,9.15704E-07,9.66224E-07
Amortise opt. 58,1.02979E-06,8.83759E-07,9.17467E-07,9.63404E-07,9.87671E-07,8.37752E-07,9.76777E-07,4.82778E-06,1.08363E-06,9.06398E-07,9.50908E-07,9.51925E-07,9.92264E-07,9.60962E-07,8.66518E-07,9.63454E-07,9.69162E-07,9.08270E-07,9.91139E-07,9.66786E-07
Amortise opt. 59,9.87658E-07,8.88977E-07,9.25039E-07,9.83984E-07,9.46188E-07,8.48840E-07,1.00665E-06,9.71743E-07,1.04384E-06,9.07185E-07,9.18645E-07,9.39523E-07,9.77108E-07,9.44707E-07,8.65760E-07,9.94055E-07,9.49168E-07,9.34409E-07,9.83901E-07,1.00338E-06
Amortise opt. 60,1.05821E-06,3.40919E-06,9.11744E-07,9.64545E-07,9.97390E-07,8.28531E-07,1.00732E-06,9.84143E-07,1.06980E-06,3.43877E-06,9.60484E-07,9.48963E-07,9.49635E-07,9.83980E-07,8.81036E-07,9.58836E-07,9.30454E-07,9.60626E-07,9.56071E-07,9.63826E-07
Amortise opt. 61,1.06350E-06,3.44042E-06,9.11898E-07,9.94170E-07,9.61193E-07,8.27426E-07,1.01012E-06,9.54700E-07,1.04218E-06,3.42643E-06,9.16028E-07,9.63460E-07,9.02211E-07,9.47865E-07,9.62686E-07,9.62400E-07,9.63955E-07,9.23387E-07,9.54986E-07,9.93228E-07
