Case 07,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Default setting 11,1.2704E-06,1.30772E-06,1.30388E-06,1.30369E-06,1.31694E-06,1.31342E-06,1.16692E-06,1.1575E-06,1.15679E-06,1.31613E-06,1.15701E-06,1.16405E-06,1.16199E-06,1.16136E-06,1.16571E-06,1.16673E-06,1.16224E-06,1.16478E-06,1.16102E-06,1.25257E-06
Default setting 12,1.36E-06,1.30613E-06,1.30932E-06,1.30494E-06,1.31567E-06,1.30638E-06,1.1645E-06,1.15817E-06,1.15474E-06,1.31248E-06,1.16393E-06,1.16366E-06,1.16373E-06,1.16063E-06,1.23413E-06,1.16489E-06,1.16105E-06,1.16401E-06,1.15981E-06,1.25759E-06
Default setting 13,1.36704E-06,1.30728E-06,1.30723E-06,1.30887E-06,1.31448E-06,1.31031E-06,1.16338E-06,1.15855E-06,1.15321E-06,1.31169E-06,1.16384E-06,1.16435E-06,1.16529E-06,1.1616E-06,1.23171E-06,1.16551E-06,1.15967E-06,1.16525E-06,1.16432E-06,1.25811E-06
Default setting 14,1.36232E-06,1.30702E-06,1.3097E-06,1.30896E-06,1.31685E-06,1.31178E-06,1.15967E-06,1.1592E-06,1.15497E-06,1.31442E-06,1.16065E-06,1.16195E-06,1.16456E-06,1.1608E-06,1.24876E-06,1.16609E-06,1.16238E-06,1.16822E-06,1.16224E-06,1.2579E-06
Default setting 15,1.3649E-06,1.30816E-06,1.30949E-06,1.3127E-06,1.3184E-06,1.31015E-06,1.158E-06,1.15788E-06,1.15427E-06,1.3139E-06,1.15804E-06,1.16378E-06,1.16182E-06,1.159E-06,1.25379E-06,1.16698E-06,1.16303E-06,1.16639E-06,1.16647E-06,1.25508E-06
Default setting 16,1.36311E-06,1.30759E-06,1.30662E-06,1.30794E-06,1.31804E-06,1.30563E-06,1.15897E-06,1.15631E-06,1.15631E-06,1.31315E-06,1.15732E-06,1.16348E-06,1.16031E-06,1.16089E-06,1.2524E-06,1.16579E-06,1.16044E-06,1.16639E-06,1.16185E-06,1.25679E-06
Default setting 17,1.36873E-06,1.30855E-06,1.30493E-06,1.30861E-06,1.31916E-06,1.30854E-06,1.16135E-06,1.15968E-06,1.15584E-06,1.3131E-06,1.15953E-06,1.16222E-06,1.15852E-06,1.15951E-06,1.25141E-06,1.16685E-06,1.16206E-06,1.16555E-06,1.16117E-06,1.25777E-06
Default setting 18,1.34352E-06,1.30764E-06,1.30682E-06,1.30879E-06,1.31931E-06,1.30787E-06,1.16004E-06,1.15981E-06,1.15671E-06,1.31833E-06,1.15911E-06,1.1651E-06,1.16088E-06,1.16033E-06,1.25329E-06,1.16354E-06,1.16138E-06,1.16535E-06,1.16204E-06,1.25729E-06
Default setting 19,1.27804E-06,1.30854E-06,1.30903E-06,1.30925E-06,1.31434E-06,1.30878E-06,1.16034E-06,1.15797E-06,1.15521E-06,1.31349E-06,1.15937E-06,1.16256E-06,1.1633E-06,1.15962E-06,1.25297E-06,1.16295E-06,1.15946E-06,1.16566E-06,1.16245E-06,1.2563E-06
Default setting 20,1.27563E-06,1.30634E-06,1.30739E-06,1.30648E-06,1.31641E-06,1.30706E-06,1.1592E-06,1.15745E-06,1.15469E-06,1.31153E-06,1.16224E-06,1.16226E-06,1.15997E-06,1.16146E-06,1.25224E-06,1.16309E-06,1.16196E-06,1.1602E-06,1.23647E-06,1.25183E-06
Amortise opt. 01,1.11823E-06,1.25475E-06,1.20055E-06,1.30199E-06,1.24149E-06,1.21636E-06,1.13941E-06,1.08237E-06,1.10263E-06,5.40951E-06,1.15146E-06,1.14747E-06,1.12143E-06,5.47315E-06,1.26525E-06,1.16063E-06,1.11263E-06,3.74497E-06,1.21295E-06,1.16654E-06
Amortise opt. 02,1.15047E-06,1.26704E-06,1.2106E-06,1.29467E-06,1.25184E-06,1.23484E-06,1.15576E-06,1.08803E-06,1.1042E-06,5.43916E-06,1.15321E-06,1.11941E-06,1.29728E-06,5.5762E-06,1.23699E-06,1.11174E-06,1.1132E-06,3.84651E-06,1.23066E-06,1.39049E-06
Amortise opt. 03,1.12465E-06,1.30656E-06,1.19545E-06,1.27702E-06,1.19624E-06,1.23462E-06,1.11641E-06,3.91295E-06,1.09011E-06,5.36956E-06,1.13762E-06,1.12565E-06,1.11796E-06,5.36527E-06,1.23483E-06,1.326E-06,1.15949E-06,3.81549E-06,1.1971E-06,1.21826E-06
Amortise opt. 04,5.34266E-06,5.49927E-06,1.19335E-06,1.27956E-06,1.20422E-06,1.23403E-06,1.11671E-06,1.08574E-06,1.08936E-06,5.37013E-06,1.13491E-06,1.12249E-06,1.11647E-06,5.49694E-06,1.2221E-06,1.11419E-06,1.11262E-06,1.17976E-06,1.2046E-06,1.21644E-06
Amortise opt. 05,5.3266E-06,5.53121E-06,1.19994E-06,1.27897E-06,1.1973E-06,1.41946E-06,1.13892E-06,1.08802E-06,1.09675E-06,5.37222E-06,1.13407E-06,1.15662E-06,1.11681E-06,5.48053E-06,1.24547E-06,1.11559E-06,1.12053E-06,1.18861E-06,1.22505E-06,1.23046E-06
Amortise opt. 06,3.85604E-06,5.46314E-06,3.99538E-06,1.26904E-06,1.27459E-06,1.43003E-06,1.12259E-06,1.07885E-06,1.08444E-06,1.26147E-06,1.13803E-06,1.14643E-06,1.11614E-06,1.16241E-06,1.203E-06,1.15941E-06,1.09707E-06,1.11747E-06,1.19097E-06,1.22099E-06
Amortise opt. 07,3.85623E-06,5.43782E-06,1.19812E-06,1.25924E-06,1.30137E-06,1.31687E-06,3.89634E-06,1.07663E-06,1.08725E-06,1.25307E-06,1.13361E-06,1.11354E-06,1.11474E-06,1.15478E-06,1.2067E-06,1.09528E-06,1.09852E-06,1.10931E-06,1.19258E-06,1.25463E-06
Amortise opt. 08,3.85031E-06,5.43608E-06,1.24519E-06,1.27606E-06,1.26348E-06,1.33104E-06,4.09022E-06,1.07594E-06,1.08333E-06,1.24838E-06,1.14004E-06,1.15758E-06,1.11518E-06,1.1361E-06,1.21906E-06,1.09827E-06,1.09571E-06,1.20358E-06,1.21398E-06,1.23878E-06
Amortise opt. 09,3.85727E-06,5.43253E-06,1.18909E-06,1.25892E-06,1.26125E-06,1.27096E-06,3.90105E-06,1.08024E-06,1.08511E-06,1.24998E-06,1.13537E-06,1.1192E-06,1.11459E-06,1.13586E-06,1.18486E-06,1.08725E-06,1.09796E-06,1.11068E-06,1.22365E-06,1.15598E-06
Amortise opt. 10,3.85509E-06,5.44678E-06,1.18279E-06,1.25785E-06,1.27405E-06,1.2665E-06,1.14741E-06,1.078E-06,1.08405E-06,1.23703E-06,1.08952E-06,1.15029E-06,1.11482E-06,1.1332E-06,1.18349E-06,1.08751E-06,1.09795E-06,1.16075E-06,1.1585E-06,1.15433E-06
Amortise opt. 11,1.11219E-06,5.44531E-06,1.19936E-06,1.27238E-06,1.26084E-06,1.29455E-06,1.14237E-06,1.15954E-06,1.10779E-06,1.23847E-06,1.09238E-06,1.11485E-06,1.11552E-06,1.13622E-06,1.20723E-06,1.08735E-06,1.13741E-06,1.1208E-06,1.16878E-06,1.16583E-06
Amortise opt. 12,1.08414E-06,5.55323E-06,1.20878E-06,1.25632E-06,1.25848E-06,1.23626E-06,1.09516E-06,1.10516E-06,1.08031E-06,1.23497E-06,1.08266E-06,1.1679E-06,1.15428E-06,1.13331E-06,1.17461E-06,1.11307E-06,1.15626E-06,1.16925E-06,1.17671E-06,1.22751E-06
Amortise opt. 13,1.07646E-06,3.96178E-06,1.29751E-06,1.25405E-06,1.26116E-06,1.23335E-06,1.09477E-06,1.14864E-06,1.08989E-06,1.25795E-06,1.08188E-06,1.11247E-06,1.10148E-06,1.11774E-06,1.19137E-06,1.11908E-06,1.13149E-06,1.12025E-06,1.25705E-06,1.26078E-06
Amortise opt. 14,1.07379E-06,5.49848E-06,1.49656E-06,1.28513E-06,1.24555E-06,1.24946E-06,1.09447E-06,1.10744E-06,1.07752E-06,1.24741E-06,1.08287E-06,1.12373E-06,1.32244E-06,1.13921E-06,1.20583E-06,1.10476E-06,1.13543E-06,1.13678E-06,1.25277E-06,1.25077E-06
Amortise opt. 15,1.072E-06,3.95528E-06,1.25626E-06,1.2691E-06,1.24195E-06,1.28952E-06,1.0947E-06,1.11235E-06,1.08783E-06,1.22276E-06,1.08564E-06,1.15005E-06,1.09937E-06,1.16201E-06,1.26109E-06,1.10335E-06,1.13253E-06,1.15417E-06,1.2357E-06,1.21846E-06
Amortise opt. 16,1.07493E-06,3.98194E-06,1.252E-06,1.28997E-06,1.24417E-06,1.31975E-06,1.09483E-06,1.15844E-06,1.2617E-06,1.23896E-06,1.16659E-06,1.09382E-06,1.10593E-06,1.12151E-06,1.17526E-06,1.11452E-06,1.09732E-06,1.11421E-06,1.23415E-06,1.21696E-06
Amortise opt. 17,1.07335E-06,5.56315E-06,1.25572E-06,1.38417E-06,1.24345E-06,1.34029E-06,1.15396E-06,1.0938E-06,1.13553E-06,1.23627E-06,1.17467E-06,1.10255E-06,1.15411E-06,1.16449E-06,1.17774E-06,1.10506E-06,1.09297E-06,1.14964E-06,1.23558E-06,1.25846E-06
Amortise opt. 18,3.97013E-06,1.38698E-06,1.25355E-06,1.38268E-06,1.21473E-06,1.30299E-06,1.15253E-06,1.25208E-06,1.14196E-06,1.32881E-06,1.15038E-06,1.14951E-06,1.10463E-06,1.11693E-06,1.16366E-06,1.13162E-06,1.09173E-06,1.14086E-06,1.23556E-06,1.20797E-06
Amortise opt. 19,3.98833E-06,1.37084E-06,1.26601E-06,1.38936E-06,1.19514E-06,1.29939E-06,1.1349E-06,1.07862E-06,1.12946E-06,1.10212E-06,1.15506E-06,3.96714E-06,1.10748E-06,1.11572E-06,1.16417E-06,1.16541E-06,1.09392E-06,1.05905E-06,1.15171E-06,1.22116E-06
Amortise opt. 20,3.94534E-06,1.30976E-06,1.27134E-06,1.37337E-06,1.2389E-06,1.31769E-06,1.13125E-06,1.07449E-06,1.12533E-06,1.13107E-06,1.16324E-06,1.09294E-06,1.09589E-06,1.14388E-06,1.1649E-06,1.12755E-06,1.09122E-06,1.11238E-06,1.16156E-06,1.23705E-06
Amortise opt. 21,3.80572E-06,1.31075E-06,1.25234E-06,1.37372E-06,1.19572E-06,1.29512E-06,1.15426E-06,1.07751E-06,1.12475E-06,1.09985E-06,1.14816E-06,3.93097E-06,1.09419E-06,1.18159E-06,1.26166E-06,1.12943E-06,1.09772E-06,1.03999E-06,1.14441E-06,1.20974E-06
Amortise opt. 22,3.80636E-06,1.37084E-06,1.24717E-06,1.37967E-06,1.17093E-06,1.28698E-06,1.12456E-06,1.07721E-06,1.12429E-06,1.11195E-06,1.14594E-06,1.08811E-06,1.09825E-06,1.14185E-06,1.22162E-06,1.13243E-06,1.09152E-06,1.03878E-06,1.15273E-06,1.20952E-06
Amortise opt. 23,3.80493E-06,1.34628E-06,1.25059E-06,1.36675E-06,1.24901E-06,1.30092E-06,1.12624E-06,1.09704E-06,1.12404E-06,1.15021E-06,1.15412E-06,1.09064E-06,1.09754E-06,1.15459E-06,1.1813E-06,1.15775E-06,1.16542E-06,1.06482E-06,1.1727E-06,1.22661E-06
Amortise opt. 24,3.80892E-06,1.2538E-06,1.25132E-06,1.34342E-06,1.24143E-06,1.27279E-06,1.12337E-06,1.07737E-06,1.12397E-06,1.14551E-06,1.13405E-06,3.96949E-06,1.17689E-06,1.10696E-06,1.15475E-06,1.15132E-06,1.17201E-06,1.16122E-06,1.18785E-06,1.20032E-06
Amortise opt. 25,3.80845E-06,1.24498E-06,1.27207E-06,1.35052E-06,1.24758E-06,1.27105E-06,1.12448E-06,1.09014E-06,1.1246E-06,1.09389E-06,1.13689E-06,1.09843E-06,1.17943E-06,1.10614E-06,1.17793E-06,1.15113E-06,1.13982E-06,1.14482E-06,1.19335E-06,1.19969E-06
Amortise opt. 26,1.10907E-06,1.21933E-06,1.26654E-06,1.32896E-06,1.23467E-06,1.28939E-06,1.12672E-06,1.07113E-06,1.1265E-06,1.17052E-06,1.13516E-06,1.08747E-06,1.16842E-06,1.21067E-06,1.14326E-06,1.18146E-06,1.13927E-06,1.15807E-06,1.197E-06,1.17545E-06
Amortise opt. 27,1.11414E-06,1.21982E-06,1.29049E-06,1.32842E-06,1.23573E-06,1.26458E-06,1.09243E-06,1.08681E-06,1.10026E-06,1.09287E-06,1.14657E-06,1.08844E-06,1.16729E-06,1.18247E-06,1.14176E-06,1.1549E-06,1.15964E-06,1.11842E-06,1.18083E-06,1.15916E-06
Amortise opt. 28,1.26308E-06,1.23415E-06,1.26722E-06,1.3281E-06,1.24132E-06,1.2581E-06,1.09755E-06,1.09886E-06,1.10465E-06,1.08119E-06,1.27281E-06,1.0842E-06,1.16557E-06,1.11918E-06,1.22287E-06,1.15799E-06,1.14121E-06,1.11979E-06,1.18172E-06,1.14952E-06
Amortise opt. 29,1.15932E-06,1.30538E-06,1.24332E-06,1.32801E-06,1.24846E-06,1.27082E-06,1.08083E-06,1.10309E-06,1.15248E-06,1.14416E-06,1.17206E-06,1.08821E-06,1.16452E-06,1.12914E-06,1.22767E-06,1.15122E-06,1.16314E-06,1.14623E-06,1.18001E-06,1.10615E-06
Amortise opt. 30,1.1004E-06,1.29849E-06,1.26607E-06,1.32653E-06,1.24399E-06,1.30627E-06,1.07803E-06,1.1079E-06,1.09029E-06,1.07693E-06,1.02555E-06,1.09185E-06,1.16414E-06,1.11361E-06,1.19962E-06,1.15071E-06,1.10667E-06,1.09939E-06,1.17904E-06,1.14619E-06
Amortise opt. 31,1.287E-06,1.32084E-06,1.24033E-06,1.30406E-06,1.266E-06,1.28015E-06,1.08125E-06,1.15297E-06,1.09545E-06,1.08353E-06,1.02893E-06,1.12528E-06,1.16416E-06,1.11422E-06,1.48042E-06,1.15693E-06,1.11413E-06,1.09731E-06,1.16974E-06,1.10552E-06
Amortise opt. 32,1.10086E-06,1.29536E-06,1.23998E-06,1.23078E-06,1.17917E-06,1.29696E-06,1.08006E-06,3.84456E-06,1.08722E-06,1.09536E-06,1.01386E-06,1.1326E-06,1.1679E-06,1.11123E-06,1.20949E-06,1.1889E-06,1.10286E-06,1.11976E-06,1.15971E-06,1.10802E-06
Amortise opt. 33,1.50387E-06,1.29507E-06,1.26562E-06,1.23003E-06,1.17328E-06,1.26249E-06,1.13276E-06,5.48465E-06,1.0797E-06,1.09577E-06,1.0136E-06,1.10446E-06,1.0836E-06,1.11353E-06,1.22337E-06,3.93634E-06,1.12415E-06,1.09984E-06,1.16112E-06,1.14793E-06
Amortise opt. 34,1.37129E-06,1.28881E-06,1.2391E-06,1.22804E-06,1.24467E-06,1.26469E-06,1.16475E-06,3.91553E-06,1.08422E-06,1.10878E-06,1.02682E-06,1.10337E-06,1.13228E-06,1.113E-06,1.24606E-06,1.09483E-06,1.16101E-06,1.1013E-06,1.15878E-06,1.14489E-06
Amortise opt. 35,1.29514E-06,1.29073E-06,1.25901E-06,1.22927E-06,1.15386E-06,1.283E-06,1.12242E-06,1.03571E-06,1.08101E-06,1.09213E-06,1.0093E-06,1.12355E-06,1.09271E-06,1.12471E-06,1.233E-06,3.88537E-06,1.10932E-06,1.12879E-06,1.10178E-06,1.14191E-06
Amortise opt. 36,1.33074E-06,1.29048E-06,1.24231E-06,1.23474E-06,1.14966E-06,1.30435E-06,1.12062E-06,1.01405E-06,1.12251E-06,1.09281E-06,1.01075E-06,1.15344E-06,5.42355E-06,1.12663E-06,1.17003E-06,1.09342E-06,1.14572E-06,1.147E-06,1.09438E-06,1.13993E-06
Amortise opt. 37,1.29186E-06,1.23223E-06,1.25949E-06,1.24991E-06,1.17218E-06,1.32496E-06,1.13176E-06,1.00159E-06,1.13206E-06,1.09381E-06,1.00998E-06,1.14441E-06,5.30154E-06,1.11247E-06,1.1803E-06,1.09982E-06,1.1102E-06,1.14782E-06,1.09684E-06,1.13447E-06
Amortise opt. 38,1.28985E-06,1.23053E-06,1.28787E-06,1.26906E-06,1.33015E-06,1.43057E-06,1.14109E-06,9.98226E-07,1.24582E-06,1.14134E-06,1.09173E-06,1.15505E-06,5.23369E-06,1.10899E-06,1.16526E-06,3.92394E-06,1.12812E-06,1.14971E-06,1.09472E-06,1.13838E-06
Amortise opt. 39,1.29152E-06,1.22416E-06,1.25096E-06,1.30245E-06,4.03429E-06,1.16035E-06,1.16234E-06,1.00295E-06,1.11846E-06,3.92097E-06,1.1032E-06,1.13631E-06,5.22851E-06,1.11048E-06,1.16439E-06,1.11712E-06,1.14836E-06,1.14157E-06,1.08908E-06,1.13516E-06
Amortise opt. 40,1.32028E-06,1.21548E-06,1.24448E-06,1.23108E-06,3.80504E-06,1.08879E-06,1.14691E-06,9.90134E-07,1.27884E-06,3.68384E-06,1.08608E-06,1.13884E-06,5.22902E-06,1.11298E-06,1.14783E-06,1.10384E-06,1.11729E-06,1.14141E-06,1.09252E-06,1.28648E-06
Amortise opt. 41,1.37462E-06,1.21869E-06,1.2591E-06,1.21628E-06,4.07677E-06,1.08836E-06,1.15287E-06,9.8582E-07,1.27951E-06,3.89608E-06,1.08737E-06,1.14345E-06,5.22891E-06,1.15416E-06,1.14998E-06,1.09251E-06,1.11825E-06,1.14349E-06,1.09902E-06,1.12383E-06
Amortise opt. 42,1.21575E-06,1.21872E-06,1.28274E-06,1.2984E-06,3.79528E-06,1.08962E-06,1.14511E-06,9.87638E-07,1.27356E-06,3.69207E-06,1.09174E-06,1.12515E-06,1.16633E-06,1.0959E-06,1.14708E-06,1.09158E-06,1.12718E-06,1.14045E-06,1.09861E-06,1.11359E-06
Amortise opt. 43,1.19065E-06,1.28927E-06,5.37536E-06,1.21724E-06,3.73641E-06,1.09293E-06,1.16307E-06,9.86771E-07,1.2895E-06,3.70715E-06,1.07787E-06,1.12628E-06,1.10263E-06,1.14576E-06,1.14806E-06,1.09206E-06,1.10092E-06,1.14094E-06,1.10876E-06,1.11398E-06
Amortise opt. 44,1.19573E-06,1.28104E-06,5.40976E-06,1.22804E-06,4.01961E-06,1.13807E-06,1.16043E-06,1.10031E-06,1.23611E-06,3.92747E-06,1.08068E-06,1.13385E-06,1.17587E-06,1.09426E-06,1.14621E-06,1.08926E-06,1.10627E-06,1.14153E-06,1.09443E-06,1.11378E-06
Amortise opt. 45,1.20269E-06,1.32961E-06,5.49457E-06,1.23348E-06,3.73804E-06,1.15071E-06,3.90821E-06,1.109E-06,1.23056E-06,3.95855E-06,1.07668E-06,1.12294E-06,1.09994E-06,1.1015E-06,1.14692E-06,1.09139E-06,1.11858E-06,1.1492E-06,1.09629E-06,1.13093E-06
Amortise opt. 46,1.17469E-06,1.27276E-06,5.51698E-06,1.23928E-06,3.75196E-06,1.13429E-06,3.92148E-06,1.15208E-06,1.23158E-06,3.97417E-06,1.0786E-06,1.11522E-06,1.08183E-06,1.15025E-06,1.14207E-06,1.09035E-06,1.10492E-06,1.11781E-06,1.09876E-06,1.1354E-06
Amortise opt. 47,1.1734E-06,1.29898E-06,5.54358E-06,1.2374E-06,3.72125E-06,1.13208E-06,3.87905E-06,3.87439E-06,1.23515E-06,3.92899E-06,1.08146E-06,1.12087E-06,1.14494E-06,1.17968E-06,1.08978E-06,1.10657E-06,1.10085E-06,1.12268E-06,1.0886E-06,1.11016E-06
Amortise opt. 48,1.17322E-06,1.28836E-06,5.4676E-06,1.22528E-06,3.722E-06,1.14033E-06,3.87649E-06,3.87894E-06,1.24152E-06,3.92201E-06,5.46564E-06,1.11669E-06,1.0796E-06,1.14529E-06,1.09085E-06,1.1157E-06,1.10402E-06,1.11746E-06,1.16334E-06,1.11032E-06
Amortise opt. 49,1.26559E-06,1.29728E-06,5.46434E-06,1.21963E-06,3.74197E-06,1.12489E-06,3.88026E-06,1.14595E-06,1.22386E-06,3.95787E-06,5.65786E-06,1.16546E-06,1.09348E-06,1.17108E-06,1.0869E-06,1.16166E-06,1.09826E-06,1.14543E-06,1.13248E-06,1.12744E-06
Amortise opt. 50,1.26695E-06,1.32212E-06,5.46578E-06,1.21394E-06,3.99719E-06,1.12782E-06,3.87802E-06,1.14184E-06,1.2383E-06,3.90978E-06,5.59983E-06,1.18226E-06,1.10027E-06,1.16375E-06,1.08659E-06,1.10176E-06,1.18158E-06,1.15067E-06,1.07797E-06,1.10491E-06
Amortise opt. 51,1.32811E-06,1.29128E-06,5.45748E-06,1.21434E-06,1.33124E-06,1.12187E-06,1.11151E-06,1.14334E-06,1.23206E-06,3.90585E-06,1.14281E-06,1.14587E-06,3.74451E-06,1.17941E-06,1.14583E-06,1.1062E-06,1.18751E-06,1.15655E-06,1.07418E-06,1.10917E-06
Amortise opt. 52,1.33509E-06,1.29133E-06,5.46047E-06,1.21388E-06,1.29824E-06,1.13007E-06,1.13351E-06,1.14066E-06,1.23667E-06,3.91405E-06,1.10134E-06,1.14502E-06,3.77052E-06,1.26959E-06,1.09983E-06,1.09262E-06,1.24645E-06,1.16938E-06,1.08649E-06,1.109E-06
Amortise opt. 53,1.55087E-06,1.3072E-06,5.45689E-06,1.21551E-06,1.34144E-06,1.12099E-06,1.1505E-06,1.14054E-06,1.24136E-06,3.91537E-06,1.09585E-06,1.16675E-06,3.71804E-06,1.21011E-06,1.1667E-06,1.09237E-06,1.19953E-06,1.14856E-06,1.07193E-06,1.15119E-06
Amortise opt. 54,1.42297E-06,1.29042E-06,5.46172E-06,1.215E-06,1.29211E-06,1.12645E-06,1.12566E-06,1.14163E-06,1.24822E-06,1.10393E-06,1.09548E-06,1.13964E-06,3.71962E-06,1.21308E-06,1.16902E-06,1.09229E-06,1.23919E-06,1.14606E-06,1.07264E-06,1.11068E-06
Amortise opt. 55,1.43667E-06,1.28491E-06,5.45369E-06,1.20768E-06,1.33916E-06,1.12198E-06,1.14104E-06,1.14167E-06,1.42499E-06,1.09211E-06,1.12068E-06,1.13758E-06,3.71822E-06,1.19877E-06,1.15433E-06,1.09329E-06,1.19498E-06,1.15598E-06,1.07398E-06,1.12979E-06
Amortise opt. 56,1.32244E-06,1.28837E-06,5.46973E-06,1.21254E-06,1.31554E-06,1.162E-06,1.10295E-06,1.08368E-06,1.25523E-06,1.08135E-06,1.10621E-06,1.14689E-06,1.10147E-06,1.19869E-06,1.15617E-06,1.0925E-06,1.20349E-06,1.14263E-06,1.10844E-06,1.10767E-06
Amortise opt. 57,1.28779E-06,1.27224E-06,5.45466E-06,1.19547E-06,1.30737E-06,1.17417E-06,1.10131E-06,1.08564E-06,1.20867E-06,1.07744E-06,1.15537E-06,1.16868E-06,1.10044E-06,1.19843E-06,1.15455E-06,1.09566E-06,1.2467E-06,1.14349E-06,1.11434E-06,1.10504E-06
Amortise opt. 58,1.30811E-06,1.27369E-06,1.26656E-06,1.19541E-06,1.31655E-06,1.33071E-06,1.10537E-06,1.07136E-06,1.22997E-06,1.07722E-06,1.16838E-06,1.16528E-06,1.0887E-06,1.1988E-06,1.13441E-06,1.10115E-06,1.12708E-06,1.14542E-06,1.09697E-06,1.11055E-06
Amortise opt. 59,1.38947E-06,1.2815E-06,1.25087E-06,1.20788E-06,1.29924E-06,1.14595E-06,1.10221E-06,1.07196E-06,1.20424E-06,1.07746E-06,1.14924E-06,1.14793E-06,1.08954E-06,1.18754E-06,1.11939E-06,1.10021E-06,1.10847E-06,1.16069E-06,1.0933E-06,1.14831E-06
Amortise opt. 60,1.45795E-06,1.25909E-06,1.23707E-06,1.3036E-06,1.30037E-06,1.15361E-06,1.09406E-06,1.07384E-06,1.19872E-06,1.0772E-06,1.14686E-06,1.14256E-06,1.09036E-06,1.18549E-06,1.1512E-06,3.88796E-06,1.08505E-06,5.49912E-06,1.16094E-06,1.10203E-06
Amortise opt. 61,1.37329E-06,1.26257E-06,1.23835E-06,5.3721E-06,1.30047E-06,1.13664E-06,1.09976E-06,3.91871E-06,1.20872E-06,1.07773E-06,1.14869E-06,1.14343E-06,1.14964E-06,1.1565E-06,1.12354E-06,3.90653E-06,1.08192E-06,5.65604E-06,1.16182E-06,1.10788E-06
