Case 05,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Default setting 16,1.64274E-06,1.48066E-06,1.47913E-06,1.47723E-06,1.48155E-06,1.48562E-06,1.6367E-06,1.47972E-06,1.47632E-06,1.48499E-06,1.47562E-06,1.4872E-06,1.51252E-06,1.47745E-06,1.48201E-06,1.47504E-06,1.48537E-06,1.49309E-06,1.47493E-06,1.48379E-06
Default setting 17,1.64181E-06,1.48247E-06,1.47878E-06,1.47477E-06,1.47523E-06,1.48376E-06,1.63722E-06,1.4809E-06,1.48017E-06,1.48309E-06,1.47641E-06,1.48702E-06,1.51393E-06,1.47856E-06,1.48269E-06,1.47672E-06,1.48335E-06,1.48458E-06,1.47665E-06,1.48433E-06
Default setting 18,1.6416E-06,1.48249E-06,1.47748E-06,1.47168E-06,1.47923E-06,1.48236E-06,1.63711E-06,1.47999E-06,1.48279E-06,1.47653E-06,1.48134E-06,1.48039E-06,1.51509E-06,1.47974E-06,1.48287E-06,1.47731E-06,1.48561E-06,1.48893E-06,1.47693E-06,1.48332E-06
Default setting 19,1.64413E-06,1.47968E-06,1.47656E-06,1.47346E-06,1.47781E-06,1.48339E-06,1.6381E-06,1.47825E-06,1.48619E-06,1.47309E-06,1.47577E-06,1.4761E-06,1.50667E-06,1.47927E-06,1.4887E-06,1.48867E-06,1.48375E-06,1.48969E-06,1.47342E-06,1.48329E-06
Default setting 20,1.6392E-06,1.48021E-06,1.47459E-06,1.4765E-06,1.47579E-06,1.48597E-06,1.63877E-06,1.47959E-06,1.48358E-06,1.47433E-06,1.4736E-06,1.47701E-06,1.50705E-06,1.47745E-06,1.48432E-06,1.48413E-06,1.47766E-06,1.48949E-06,1.47475E-06,1.48184E-06
Amortise opt. 01,1.46964E-06,1.39322E-06,1.40402E-06,4.08229E-06,1.36821E-06,1.17333E-06,5.65546E-06,1.36835E-06,1.20625E-06,1.21287E-06,1.2816E-06,1.3881E-06,1.47373E-06,4.09885E-06,1.26364E-06,1.32251E-06,1.40854E-06,1.29291E-06,1.12389E-06,1.37472E-06
Amortise opt. 02,1.43264E-06,1.43862E-06,1.3978E-06,4.09266E-06,1.35405E-06,1.18281E-06,5.68304E-06,1.37335E-06,1.23695E-06,1.21957E-06,1.2943E-06,1.39576E-06,1.48034E-06,4.11081E-06,1.28064E-06,1.32769E-06,1.41531E-06,1.27621E-06,1.12798E-06,1.34743E-06
Amortise opt. 03,1.37573E-06,1.38005E-06,1.33742E-06,4.06839E-06,1.35965E-06,1.16938E-06,4.89586E-06,1.35917E-06,1.20083E-06,1.21501E-06,1.2815E-06,1.40053E-06,1.48363E-06,5.05733E-06,1.26448E-06,1.32075E-06,1.40328E-06,1.28084E-06,1.12281E-06,1.4399E-06
Amortise opt. 04,1.33279E-06,1.3765E-06,1.3351E-06,4.07545E-06,1.35213E-06,1.16935E-06,4.44691E-06,1.35589E-06,1.19808E-06,1.3787E-06,1.27718E-06,1.49806E-06,1.22375E-06,1.36901E-06,1.27263E-06,1.31981E-06,1.40974E-06,1.27471E-06,1.12524E-06,1.34664E-06
Amortise opt. 05,1.33009E-06,1.39429E-06,1.40357E-06,4.08165E-06,1.34689E-06,1.17526E-06,4.08553E-06,1.36956E-06,1.20183E-06,1.38868E-06,1.28185E-06,1.51866E-06,1.23228E-06,1.31882E-06,1.27537E-06,1.31856E-06,1.41425E-06,1.27816E-06,1.12234E-06,1.40132E-06
Amortise opt. 06,1.33385E-06,1.38015E-06,1.39103E-06,1.29904E-06,1.37292E-06,1.16972E-06,4.08837E-06,1.34431E-06,1.19691E-06,1.35622E-06,1.27978E-06,1.46807E-06,1.2202E-06,1.27583E-06,1.2662E-06,1.31662E-06,1.39259E-06,1.29341E-06,1.12208E-06,1.37738E-06
Amortise opt. 07,1.33561E-06,1.37952E-06,1.24966E-06,1.28127E-06,1.3471E-06,1.31899E-06,4.08144E-06,1.345E-06,1.19981E-06,1.36283E-06,1.207E-06,1.47049E-06,1.22099E-06,1.26214E-06,1.26664E-06,1.31662E-06,1.39897E-06,1.17013E-06,1.12306E-06,1.29605E-06
Amortise opt. 08,1.20153E-06,1.38929E-06,1.26114E-06,1.25666E-06,1.35378E-06,1.32425E-06,4.08137E-06,1.3458E-06,1.20011E-06,1.3745E-06,1.2105E-06,1.49631E-06,1.21895E-06,1.27533E-06,1.26319E-06,1.31429E-06,1.39888E-06,1.171E-06,1.12214E-06,1.29501E-06
Amortise opt. 09,1.17296E-06,1.32558E-06,1.2521E-06,1.25606E-06,1.36028E-06,1.30743E-06,4.08248E-06,1.35914E-06,1.38411E-06,1.35054E-06,1.2039E-06,1.46559E-06,1.30441E-06,1.28036E-06,1.26203E-06,1.31355E-06,1.36015E-06,1.17493E-06,1.25148E-06,1.2838E-06
Amortise opt. 10,1.19394E-06,1.32368E-06,1.28978E-06,1.25849E-06,1.23426E-06,1.30566E-06,4.08012E-06,1.39107E-06,1.41403E-06,1.35149E-06,1.20431E-06,1.49199E-06,1.28456E-06,1.29875E-06,1.26334E-06,1.3155E-06,1.37776E-06,1.16762E-06,1.26259E-06,1.27992E-06
Amortise opt. 11,1.17257E-06,1.37329E-06,1.29535E-06,1.25359E-06,1.23875E-06,1.30376E-06,4.07861E-06,1.37702E-06,1.36681E-06,1.35725E-06,1.20556E-06,1.50061E-06,1.29232E-06,1.30578E-06,1.26462E-06,1.31497E-06,1.35503E-06,1.17191E-06,1.24428E-06,1.28219E-06
Amortise opt. 12,1.16921E-06,1.34255E-06,1.28863E-06,1.25658E-06,1.23138E-06,1.30773E-06,4.07836E-06,1.36564E-06,1.36641E-06,1.3199E-06,1.332E-06,1.26388E-06,1.29623E-06,1.28541E-06,1.22104E-06,1.43799E-06,1.35354E-06,1.17756E-06,1.25375E-06,1.28602E-06
Amortise opt. 13,1.19716E-06,1.29493E-06,1.28701E-06,1.26081E-06,1.22978E-06,1.30808E-06,5.04096E-06,1.38572E-06,1.38548E-06,1.32385E-06,1.33532E-06,1.25075E-06,1.34722E-06,1.28689E-06,1.22548E-06,1.43645E-06,1.35569E-06,1.40431E-06,1.24696E-06,1.3462E-06
Amortise opt. 14,1.17167E-06,1.27697E-06,1.28658E-06,1.24633E-06,1.23136E-06,1.22667E-06,5.04257E-06,1.37446E-06,1.37168E-06,1.34377E-06,1.31516E-06,1.24511E-06,1.19654E-06,1.28831E-06,1.21692E-06,1.40732E-06,1.34708E-06,1.40738E-06,1.14539E-06,1.33831E-06
Amortise opt. 15,1.17189E-06,1.28194E-06,1.28601E-06,1.25523E-06,1.23079E-06,1.21827E-06,1.45223E-06,1.25898E-06,1.37994E-06,1.32453E-06,1.31474E-06,1.24514E-06,1.19855E-06,1.30328E-06,1.21238E-06,1.4065E-06,1.34821E-06,1.40007E-06,1.14804E-06,1.33395E-06
Amortise opt. 16,1.17212E-06,1.2763E-06,1.28769E-06,1.20705E-06,4.11602E-06,1.22297E-06,1.40948E-06,1.26237E-06,1.35993E-06,1.35693E-06,1.32846E-06,1.2469E-06,1.19452E-06,1.29997E-06,1.2146E-06,1.43803E-06,1.35147E-06,1.39883E-06,1.1458E-06,1.33145E-06
Amortise opt. 17,1.2559E-06,1.28232E-06,1.28712E-06,1.21047E-06,1.1882E-06,1.22199E-06,1.33246E-06,1.25334E-06,1.3596E-06,1.36726E-06,1.36091E-06,1.32497E-06,1.19284E-06,1.28463E-06,1.21994E-06,1.40036E-06,1.35847E-06,1.39059E-06,1.43712E-06,1.343E-06
Amortise opt. 18,1.25382E-06,1.29096E-06,1.31756E-06,1.20802E-06,4.09303E-06,1.22525E-06,1.32195E-06,1.25394E-06,1.36191E-06,1.34662E-06,1.25318E-06,1.3326E-06,1.19545E-06,1.28354E-06,1.3912E-06,1.39716E-06,1.34749E-06,1.37092E-06,1.32049E-06,1.34172E-06
Amortise opt. 19,1.21712E-06,1.18578E-06,1.33206E-06,1.44279E-06,1.18751E-06,1.22948E-06,1.32324E-06,1.25686E-06,1.35747E-06,1.35447E-06,1.25261E-06,1.33615E-06,1.1921E-06,1.28604E-06,1.39997E-06,1.4034E-06,1.35482E-06,1.36836E-06,1.37618E-06,1.29646E-06
Amortise opt. 20,1.21E-06,1.19041E-06,1.31805E-06,1.44248E-06,1.18794E-06,1.42157E-06,1.32394E-06,1.3732E-06,1.35933E-06,1.35808E-06,1.25733E-06,1.33819E-06,1.19319E-06,1.2872E-06,1.39148E-06,1.37252E-06,1.33133E-06,1.37064E-06,1.32543E-06,1.31462E-06
Amortise opt. 21,1.25279E-06,1.18149E-06,1.18454E-06,1.44392E-06,4.10455E-06,1.44446E-06,1.43918E-06,1.33547E-06,1.36509E-06,1.25467E-06,1.25822E-06,1.34679E-06,1.18601E-06,1.34048E-06,1.261E-06,1.36876E-06,1.32728E-06,1.37022E-06,1.31179E-06,1.45367E-06
Amortise opt. 22,1.46394E-06,1.183E-06,1.18692E-06,1.44144E-06,1.38633E-06,1.4293E-06,1.44113E-06,1.34364E-06,1.31967E-06,1.25793E-06,1.26921E-06,1.33401E-06,1.18767E-06,1.35919E-06,1.26076E-06,1.39794E-06,1.34219E-06,1.40898E-06,1.43941E-06,1.2503E-06
Amortise opt. 23,1.37761E-06,1.1865E-06,1.18477E-06,1.38475E-06,1.40993E-06,1.27927E-06,1.42255E-06,1.34188E-06,1.36021E-06,1.24605E-06,1.25627E-06,1.33094E-06,1.186E-06,1.35908E-06,1.2512E-06,1.35512E-06,1.32096E-06,1.43932E-06,1.30403E-06,1.25486E-06
Amortise opt. 24,1.38879E-06,1.33323E-06,1.18916E-06,1.43894E-06,1.36187E-06,1.28655E-06,1.42131E-06,1.35094E-06,1.35013E-06,1.24619E-06,1.25868E-06,1.33033E-06,1.18619E-06,1.11833E-06,1.2512E-06,1.35E-06,1.31977E-06,1.38902E-06,1.34618E-06,1.2113E-06
Amortise opt. 25,1.366E-06,1.32127E-06,1.19289E-06,1.387E-06,1.36497E-06,1.26566E-06,1.43185E-06,1.36581E-06,1.43254E-06,1.24584E-06,1.26272E-06,1.33232E-06,1.18496E-06,1.12172E-06,1.24469E-06,1.3692E-06,1.33118E-06,1.38828E-06,1.32394E-06,1.21104E-06
Amortise opt. 26,1.36143E-06,1.33677E-06,1.18431E-06,1.43861E-06,1.38851E-06,1.2698E-06,1.42416E-06,1.38453E-06,1.44897E-06,1.24296E-06,1.26347E-06,1.3362E-06,1.18564E-06,1.1154E-06,1.243E-06,1.36316E-06,1.30922E-06,1.40859E-06,1.17828E-06,1.21683E-06
Amortise opt. 27,1.37685E-06,1.32566E-06,1.18518E-06,1.44174E-06,1.35695E-06,1.28608E-06,1.2687E-06,1.40711E-06,1.43089E-06,1.24554E-06,1.22837E-06,1.1505E-06,1.18872E-06,1.11407E-06,1.24038E-06,1.35746E-06,1.3069E-06,1.38911E-06,1.18342E-06,1.2135E-06
Amortise opt. 28,1.34544E-06,1.34604E-06,1.18667E-06,1.34512E-06,1.35567E-06,1.27382E-06,1.2692E-06,1.34952E-06,1.44023E-06,1.24501E-06,1.22275E-06,1.15378E-06,1.29223E-06,1.11522E-06,1.24273E-06,1.37189E-06,1.30968E-06,1.30611E-06,1.17849E-06,1.2651E-06
Amortise opt. 29,1.34369E-06,1.32761E-06,1.34947E-06,1.35909E-06,1.36357E-06,1.45071E-06,1.26033E-06,1.3454E-06,1.44664E-06,1.30442E-06,1.22785E-06,1.49276E-06,1.29783E-06,1.11679E-06,1.24055E-06,1.3365E-06,1.31576E-06,1.31924E-06,1.14701E-06,1.27094E-06
Amortise opt. 30,1.35389E-06,1.33082E-06,1.3708E-06,1.33705E-06,1.35289E-06,1.46326E-06,1.25137E-06,1.3873E-06,1.41499E-06,1.31623E-06,1.22322E-06,1.3955E-06,1.28442E-06,1.25398E-06,1.40974E-06,1.32844E-06,4.05479E-06,1.29437E-06,1.1504E-06,1.25953E-06
Amortise opt. 31,1.34185E-06,1.3406E-06,1.31374E-06,1.33852E-06,1.35554E-06,1.43452E-06,1.33169E-06,1.35779E-06,1.41381E-06,1.29258E-06,1.2288E-06,1.40941E-06,1.36162E-06,1.25386E-06,1.41066E-06,1.34621E-06,4.06557E-06,1.29459E-06,1.14341E-06,1.25676E-06
Amortise opt. 32,1.33665E-06,1.34356E-06,1.31175E-06,1.35498E-06,1.34734E-06,1.43436E-06,1.33258E-06,1.39138E-06,1.41558E-06,1.2888E-06,1.23152E-06,1.40036E-06,1.36084E-06,1.25265E-06,1.37092E-06,1.34543E-06,4.04733E-06,1.30674E-06,1.1471E-06,1.25689E-06
Amortise opt. 33,1.34321E-06,1.32968E-06,1.33755E-06,1.33711E-06,1.33256E-06,1.44758E-06,1.55791E-06,1.39847E-06,1.41501E-06,1.3055E-06,1.28133E-06,1.39067E-06,1.55218E-06,1.25438E-06,1.36657E-06,1.34893E-06,4.06048E-06,1.29267E-06,1.14462E-06,1.25632E-06
Amortise opt. 34,1.31979E-06,1.3374E-06,1.28902E-06,1.33285E-06,1.32995E-06,1.42491E-06,1.55543E-06,1.38297E-06,1.3741E-06,1.30447E-06,1.28181E-06,1.411E-06,1.55864E-06,1.2582E-06,1.39422E-06,1.37692E-06,4.05008E-06,1.29121E-06,1.41619E-06,1.25823E-06
Amortise opt. 35,1.31872E-06,1.3181E-06,1.29092E-06,1.33329E-06,1.35456E-06,1.42369E-06,1.54426E-06,1.38104E-06,1.36372E-06,1.31148E-06,1.27395E-06,1.39731E-06,1.57279E-06,1.40966E-06,1.34245E-06,1.3001E-06,1.31766E-06,1.29562E-06,1.44169E-06,1.2568E-06
Amortise opt. 36,1.32231E-06,1.31835E-06,1.30445E-06,1.33475E-06,1.33071E-06,1.42651E-06,1.54271E-06,1.39468E-06,1.43241E-06,1.3145E-06,1.27906E-06,1.3727E-06,1.24856E-06,1.44608E-06,1.34189E-06,1.29966E-06,1.30359E-06,1.29552E-06,1.4093E-06,1.30194E-06
Amortise opt. 37,1.32391E-06,1.31751E-06,1.28414E-06,1.38076E-06,1.45895E-06,1.41067E-06,1.54349E-06,1.38798E-06,1.36665E-06,1.28954E-06,1.28427E-06,1.35027E-06,1.25116E-06,1.40523E-06,1.36375E-06,1.34564E-06,1.26945E-06,1.15873E-06,1.41212E-06,1.30311E-06
Amortise opt. 38,1.27513E-06,1.31826E-06,1.28424E-06,1.39566E-06,1.21186E-06,1.41181E-06,1.57744E-06,1.2247E-06,1.40856E-06,1.28727E-06,1.4291E-06,1.35585E-06,1.24641E-06,1.40402E-06,1.38095E-06,1.27012E-06,1.2733E-06,1.16198E-06,1.41496E-06,1.28924E-06
Amortise opt. 39,1.28992E-06,1.3194E-06,1.28444E-06,1.36312E-06,1.45707E-06,1.41154E-06,1.4069E-06,1.21754E-06,1.37176E-06,1.31217E-06,1.46622E-06,1.35121E-06,1.24547E-06,1.41024E-06,1.40577E-06,1.27067E-06,1.26725E-06,1.15638E-06,1.43339E-06,1.28761E-06
Amortise opt. 40,1.27998E-06,1.19169E-06,1.25933E-06,1.36824E-06,1.21372E-06,1.29638E-06,1.3725E-06,1.22581E-06,1.3796E-06,1.27915E-06,1.4551E-06,1.33837E-06,1.24375E-06,1.41713E-06,1.41589E-06,1.29948E-06,1.26814E-06,1.15852E-06,1.42317E-06,1.29327E-06
Amortise opt. 41,1.28669E-06,1.19564E-06,1.25971E-06,1.38061E-06,1.24914E-06,1.33089E-06,1.31994E-06,1.222E-06,1.36675E-06,1.27356E-06,1.2769E-06,1.37754E-06,1.24574E-06,1.25673E-06,1.4358E-06,1.26584E-06,1.26458E-06,1.15666E-06,1.44554E-06,1.29415E-06
Amortise opt. 42,1.28927E-06,1.19175E-06,1.28474E-06,1.34777E-06,1.47145E-06,1.23045E-06,1.31747E-06,1.22602E-06,1.33273E-06,1.27803E-06,1.28038E-06,1.34066E-06,1.24557E-06,1.2629E-06,1.33912E-06,1.26478E-06,1.26733E-06,1.26568E-06,1.41883E-06,1.42559E-06
Amortise opt. 43,1.27971E-06,1.42267E-06,1.20467E-06,1.34625E-06,1.24253E-06,1.2317E-06,1.31857E-06,1.23368E-06,1.32957E-06,1.27037E-06,1.26798E-06,1.34999E-06,1.41266E-06,1.2707E-06,1.34277E-06,1.2724E-06,1.26442E-06,1.27547E-06,1.4192E-06,1.42844E-06
Amortise opt. 44,1.28174E-06,1.41888E-06,1.20362E-06,1.36503E-06,1.24599E-06,1.30031E-06,1.31273E-06,1.43928E-06,1.37948E-06,1.27318E-06,1.26769E-06,1.35163E-06,1.40957E-06,1.33487E-06,1.31577E-06,1.51418E-06,1.27463E-06,1.28325E-06,1.42336E-06,1.45352E-06
Amortise opt. 45,1.27902E-06,1.39739E-06,1.20594E-06,1.38371E-06,1.23111E-06,1.42866E-06,1.31535E-06,1.43795E-06,1.36558E-06,1.27584E-06,1.26376E-06,1.17345E-06,1.39334E-06,1.36083E-06,1.31286E-06,1.43362E-06,1.27448E-06,1.2704E-06,1.44799E-06,1.28263E-06
Amortise opt. 46,1.27781E-06,1.39004E-06,1.20552E-06,1.19361E-06,1.23357E-06,1.42116E-06,1.31591E-06,1.40611E-06,1.1873E-06,1.25365E-06,1.26276E-06,1.11719E-06,1.4128E-06,1.31529E-06,1.32705E-06,1.44675E-06,1.30451E-06,1.27307E-06,1.207E-06,1.27391E-06
Amortise opt. 47,1.28455E-06,1.42557E-06,1.39502E-06,1.19245E-06,1.23499E-06,1.40814E-06,1.34656E-06,1.40868E-06,1.19047E-06,1.25575E-06,1.25917E-06,1.16138E-06,1.43512E-06,1.31695E-06,1.30599E-06,1.42922E-06,1.30042E-06,1.28241E-06,1.20979E-06,1.28004E-06
Amortise opt. 48,1.28055E-06,1.39623E-06,1.41831E-06,1.18563E-06,1.42744E-06,1.44997E-06,1.36493E-06,1.43338E-06,1.18502E-06,1.21224E-06,1.25787E-06,1.11671E-06,1.39488E-06,1.33522E-06,1.30659E-06,1.42425E-06,1.31716E-06,1.4048E-06,1.20095E-06,1.28043E-06
Amortise opt. 49,1.3878E-06,1.35392E-06,1.39881E-06,1.18594E-06,1.42564E-06,1.40939E-06,1.45387E-06,1.40102E-06,1.18412E-06,1.21507E-06,1.26341E-06,1.11759E-06,1.39553E-06,1.34704E-06,1.31763E-06,1.4369E-06,1.30495E-06,1.41377E-06,1.20173E-06,1.28174E-06
Amortise opt. 50,1.40562E-06,1.36263E-06,1.39556E-06,1.18834E-06,1.41432E-06,1.44381E-06,1.42776E-06,1.39906E-06,1.18573E-06,1.21276E-06,1.26652E-06,1.16521E-06,1.39343E-06,1.34451E-06,1.30001E-06,1.41724E-06,1.30958E-06,1.38905E-06,1.20104E-06,1.27572E-06
Amortise opt. 51,1.40239E-06,1.36984E-06,1.41866E-06,1.43227E-06,1.41361E-06,1.42455E-06,1.36342E-06,1.40553E-06,1.18118E-06,1.13143E-06,1.39818E-06,1.38247E-06,1.39322E-06,1.35859E-06,1.30032E-06,1.41562E-06,1.30761E-06,1.39106E-06,1.16871E-06,1.28273E-06
Amortise opt. 52,1.38321E-06,1.35058E-06,1.39623E-06,1.36803E-06,1.41449E-06,1.41684E-06,1.44425E-06,1.37258E-06,1.18112E-06,1.13257E-06,1.39394E-06,1.39432E-06,1.39551E-06,1.43784E-06,1.29587E-06,1.41564E-06,1.33588E-06,1.38894E-06,1.16812E-06,1.28104E-06
Amortise opt. 53,1.40586E-06,1.35389E-06,1.30198E-06,1.40172E-06,1.41609E-06,1.42134E-06,1.36025E-06,1.37131E-06,1.17974E-06,1.46704E-06,1.36241E-06,1.36382E-06,1.39219E-06,1.47518E-06,1.29984E-06,1.4177E-06,1.37783E-06,1.38664E-06,1.16843E-06,1.28122E-06
Amortise opt. 54,1.3826E-06,1.36463E-06,1.30615E-06,1.37598E-06,1.32716E-06,1.40422E-06,1.45385E-06,1.39942E-06,1.17746E-06,1.12897E-06,1.3615E-06,1.36403E-06,1.32878E-06,1.48997E-06,1.29965E-06,1.3446E-06,1.34504E-06,1.38576E-06,1.16951E-06,1.28057E-06
Amortise opt. 55,1.37561E-06,1.12806E-06,1.30657E-06,1.40263E-06,1.33757E-06,1.3992E-06,1.42864E-06,1.35211E-06,1.17721E-06,1.13265E-06,1.39763E-06,1.37696E-06,1.39577E-06,1.45785E-06,1.34845E-06,1.38689E-06,1.26077E-06,1.38637E-06,1.17247E-06,1.27892E-06
Amortise opt. 56,1.38164E-06,1.13386E-06,1.30299E-06,1.43515E-06,1.32454E-06,1.41249E-06,1.16653E-06,1.35511E-06,1.18339E-06,1.46542E-06,1.34075E-06,1.35556E-06,1.39212E-06,1.45817E-06,1.39425E-06,1.33218E-06,1.27015E-06,1.38896E-06,1.16865E-06,1.28142E-06
Amortise opt. 57,1.35078E-06,1.13041E-06,1.30538E-06,1.34395E-06,1.32357E-06,1.39022E-06,1.1675E-06,1.37116E-06,1.18347E-06,1.29882E-06,1.34131E-06,1.35791E-06,1.35981E-06,1.47367E-06,1.32379E-06,1.33126E-06,1.25073E-06,1.2283E-06,1.1684E-06,1.28925E-06
Amortise opt. 58,1.34938E-06,1.13422E-06,1.30279E-06,1.34805E-06,1.32562E-06,1.39078E-06,1.16101E-06,1.3574E-06,1.29729E-06,1.29947E-06,1.35913E-06,1.36297E-06,1.35434E-06,1.46253E-06,1.32128E-06,1.34372E-06,1.25082E-06,1.23378E-06,1.17252E-06,1.26899E-06
Amortise opt. 59,1.37582E-06,1.13428E-06,1.304E-06,1.32889E-06,1.32986E-06,1.38662E-06,1.14415E-06,1.31179E-06,1.30181E-06,1.28802E-06,1.37114E-06,1.33311E-06,1.31726E-06,1.55245E-06,1.34962E-06,1.33667E-06,1.24695E-06,1.22571E-06,1.16843E-06,1.28178E-06
Amortise opt. 60,1.33338E-06,1.13362E-06,1.30647E-06,1.33051E-06,1.1629E-06,1.38853E-06,1.14439E-06,1.31682E-06,1.29106E-06,1.28822E-06,1.38235E-06,1.33676E-06,1.31596E-06,1.55699E-06,1.32129E-06,1.25988E-06,1.24837E-06,1.22329E-06,1.39179E-06,1.26785E-06
Amortise opt. 61,1.33268E-06,1.13263E-06,1.22585E-06,1.32592E-06,1.16408E-06,1.38887E-06,1.14376E-06,1.2826E-06,1.29579E-06,1.29092E-06,1.43667E-06,1.33146E-06,1.31658E-06,1.51769E-06,1.27033E-06,1.26179E-06,1.24473E-06,1.22302E-06,1.3966E-06,1.27254E-06
