Case 12,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Default setting 14,1.8634E-06,1.86277E-06,1.8722E-06,1.87422E-06,1.86659E-06,1.8692E-06,1.86362E-06,1.86798E-06,1.86846E-06,1.8639E-06,1.87613E-06,1.86282E-06,1.87106E-06,1.87201E-06,1.85799E-06,1.85448E-06,1.90816E-06,1.90368E-06,1.87113E-06,1.867E-06
Default setting 15,1.86311E-06,1.86965E-06,1.86986E-06,1.88068E-06,1.8635E-06,1.86735E-06,1.86311E-06,1.87356E-06,1.86464E-06,1.8606E-06,1.87708E-06,1.86385E-06,1.87291E-06,1.87634E-06,1.8574E-06,1.8567E-06,1.9104E-06,1.90421E-06,1.86808E-06,1.86701E-06
Default setting 16,1.86411E-06,1.86641E-06,1.8687E-06,1.87861E-06,1.86453E-06,1.86505E-06,1.86593E-06,1.87663E-06,1.87054E-06,1.86317E-06,1.87548E-06,1.86335E-06,1.86589E-06,1.87026E-06,1.85419E-06,1.85619E-06,1.90627E-06,1.90284E-06,1.86132E-06,1.86501E-06
Default setting 17,1.86596E-06,1.86307E-06,1.87193E-06,1.87984E-06,1.86628E-06,1.86651E-06,1.8625E-06,1.87065E-06,1.86605E-06,1.86801E-06,1.8716E-06,1.86342E-06,1.86324E-06,1.8612E-06,1.85659E-06,1.85647E-06,1.90925E-06,1.90626E-06,1.866E-06,1.86112E-06
Default setting 18,1.86793E-06,1.86208E-06,1.86777E-06,1.87689E-06,1.86711E-06,1.87069E-06,1.86425E-06,1.87296E-06,1.86388E-06,1.86462E-06,1.88708E-06,1.86492E-06,1.86753E-06,1.86393E-06,1.86123E-06,1.86584E-06,1.91116E-06,1.90363E-06,1.86447E-06,1.86118E-06
Default setting 19,1.86557E-06,1.85941E-06,1.86799E-06,1.87489E-06,1.86898E-06,1.86718E-06,1.86277E-06,1.86908E-06,1.8669E-06,1.86037E-06,1.88388E-06,1.86437E-06,1.86316E-06,1.86495E-06,1.85276E-06,1.85791E-06,1.91196E-06,1.90338E-06,1.86453E-06,1.86148E-06
Default setting 20,1.86326E-06,1.86151E-06,1.86514E-06,1.87002E-06,1.87078E-06,1.86675E-06,1.86289E-06,1.87247E-06,1.86539E-06,1.8612E-06,1.87387E-06,1.86229E-06,1.86397E-06,1.8667E-06,1.85926E-06,1.85974E-06,1.90855E-06,1.90497E-06,1.86571E-06,1.86263E-06
Amortise opt. 01,1.77518E-06,1.15576E-06,1.18477E-06,1.28163E-06,1.39106E-06,1.43197E-06,1.28301E-06,1.22697E-06,1.82439E-06,1.80847E-06,1.78759E-06,1.28388E-06,1.45322E-06,1.6369E-06,1.29434E-06,1.51471E-06,1.2242E-06,1.31326E-06,1.23241E-06,1.29454E-06
Amortise opt. 02,1.69068E-06,1.1583E-06,1.18977E-06,1.29133E-06,1.41081E-06,1.44092E-06,1.29065E-06,1.22688E-06,1.3672E-06,1.69712E-06,1.80754E-06,1.31173E-06,1.46632E-06,1.64061E-06,1.30034E-06,2.40296E-06,1.23154E-06,1.28846E-06,1.23603E-06,1.31057E-06
Amortise opt. 03,1.75749E-06,1.16057E-06,1.16386E-06,1.27244E-06,1.37885E-06,1.43379E-06,1.27121E-06,1.20454E-06,1.81493E-06,1.73701E-06,1.79186E-06,1.32257E-06,1.44552E-06,1.65262E-06,1.27888E-06,1.4765E-06,1.23994E-06,1.27052E-06,1.21498E-06,1.28921E-06
Amortise opt. 04,1.69126E-06,1.1534E-06,1.16551E-06,1.2714E-06,1.37789E-06,1.4242E-06,1.27336E-06,1.20259E-06,1.36375E-06,1.71906E-06,1.29576E-06,1.82056E-06,1.44979E-06,1.63178E-06,1.28235E-06,1.47886E-06,1.64078E-06,1.27009E-06,1.21255E-06,1.29149E-06
Amortise opt. 05,1.75315E-06,1.15784E-06,1.16423E-06,1.27256E-06,1.37726E-06,1.43971E-06,1.2694E-06,1.20384E-06,1.37799E-06,1.77769E-06,1.30035E-06,1.86321E-06,1.44783E-06,1.67318E-06,1.27782E-06,1.47549E-06,1.67009E-06,1.29362E-06,1.21215E-06,1.29036E-06
Amortise opt. 06,1.77559E-06,1.16287E-06,1.17789E-06,1.26349E-06,1.37819E-06,1.43341E-06,1.26795E-06,1.20302E-06,1.83238E-06,1.84527E-06,1.27816E-06,1.79271E-06,1.44311E-06,1.6722E-06,1.27731E-06,1.47858E-06,1.6298E-06,1.26107E-06,1.21124E-06,1.61829E-06
Amortise opt. 07,1.26606E-06,1.36168E-06,1.18328E-06,1.26179E-06,1.37574E-06,1.33226E-06,1.26841E-06,1.63062E-06,1.59418E-06,1.83601E-06,1.2771E-06,1.79525E-06,1.47439E-06,1.68367E-06,1.28093E-06,1.47784E-06,1.62669E-06,1.26724E-06,1.21056E-06,1.57657E-06
Amortise opt. 08,1.26651E-06,1.37257E-06,1.16431E-06,1.2727E-06,1.3763E-06,1.34426E-06,1.26855E-06,1.58594E-06,1.64111E-06,1.71865E-06,1.27687E-06,1.8222E-06,1.44757E-06,1.64177E-06,1.27782E-06,1.59688E-06,1.63775E-06,1.26702E-06,1.20998E-06,1.51904E-06
Amortise opt. 09,1.23444E-06,1.36633E-06,1.16403E-06,1.27345E-06,1.37915E-06,1.3741E-06,1.43543E-06,1.76811E-06,1.61561E-06,1.76351E-06,1.27491E-06,1.79764E-06,1.74301E-06,1.56336E-06,1.37366E-06,1.64615E-06,1.86056E-06,1.2548E-06,1.21245E-06,1.51807E-06
Amortise opt. 10,1.23198E-06,1.3608E-06,1.16525E-06,1.23891E-06,1.5777E-06,1.33283E-06,1.44578E-06,1.59047E-06,1.5976E-06,1.71708E-06,1.27695E-06,1.82383E-06,1.75665E-06,1.56333E-06,1.38958E-06,1.62024E-06,1.634E-06,1.26213E-06,1.21345E-06,1.61436E-06
Amortise opt. 11,1.23493E-06,1.37144E-06,1.16532E-06,1.24297E-06,1.55609E-06,1.34985E-06,1.48052E-06,1.66978E-06,1.63951E-06,1.76828E-06,1.27196E-06,1.86469E-06,1.71636E-06,1.68163E-06,1.38837E-06,1.60015E-06,1.6648E-06,1.23886E-06,1.62584E-06,1.82078E-06
Amortise opt. 12,1.23057E-06,1.36849E-06,1.6116E-06,1.21555E-06,1.53822E-06,1.3366E-06,1.4393E-06,1.6311E-06,1.61531E-06,1.83262E-06,1.27204E-06,1.79564E-06,1.7137E-06,1.67524E-06,1.36602E-06,1.64257E-06,1.62782E-06,1.22652E-06,1.65517E-06,1.57807E-06
Amortise opt. 13,1.23213E-06,1.36985E-06,1.74367E-06,1.2144E-06,1.5378E-06,1.56455E-06,1.45219E-06,1.49084E-06,1.27445E-06,1.57149E-06,1.27159E-06,1.80595E-06,1.74375E-06,1.68179E-06,1.38267E-06,1.612E-06,1.62272E-06,1.22263E-06,1.61494E-06,1.60494E-06
Amortise opt. 14,1.23256E-06,1.39223E-06,1.68885E-06,1.213E-06,1.57247E-06,1.6734E-06,1.4783E-06,1.48971E-06,1.28189E-06,1.57479E-06,1.27279E-06,1.82743E-06,1.70391E-06,1.63576E-06,1.36168E-06,1.78807E-06,1.63525E-06,1.22435E-06,1.61179E-06,1.56469E-06
Amortise opt. 15,1.84672E-06,1.36705E-06,1.43928E-06,1.21109E-06,1.78254E-06,1.76157E-06,2.22327E-06,1.48799E-06,1.25422E-06,1.56965E-06,1.27265E-06,1.80465E-06,1.70229E-06,1.55617E-06,1.35887E-06,1.82105E-06,1.86192E-06,1.2311E-06,1.62246E-06,1.56754E-06
Amortise opt. 16,1.17116E-06,1.36353E-06,1.462E-06,1.20237E-06,1.39449E-06,1.55923E-06,2.28539E-06,1.49142E-06,1.25968E-06,1.5693E-06,1.80527E-06,1.80322E-06,1.71497E-06,1.55588E-06,1.35743E-06,1.77552E-06,1.55658E-06,1.61834E-06,1.61376E-06,1.58432E-06
Amortise opt. 17,1.82698E-06,1.36563E-06,1.39562E-06,1.21607E-06,1.40224E-06,1.67569E-06,2.20462E-06,1.49074E-06,1.26227E-06,1.56776E-06,1.79621E-06,1.80261E-06,1.71704E-06,1.6815E-06,1.36001E-06,1.77527E-06,1.55148E-06,1.58952E-06,1.62418E-06,1.62366E-06
Amortise opt. 18,1.16863E-06,1.36374E-06,1.39224E-06,1.21927E-06,1.37611E-06,1.76301E-06,2.19771E-06,1.4842E-06,1.27621E-06,1.57094E-06,1.7729E-06,1.77168E-06,1.31466E-06,1.67608E-06,1.36416E-06,1.79303E-06,1.52165E-06,1.78577E-06,1.65292E-06,1.61583E-06
Amortise opt. 19,1.17276E-06,1.36833E-06,1.39288E-06,1.51763E-06,1.37425E-06,1.56039E-06,2.19516E-06,1.48835E-06,1.28587E-06,1.57357E-06,1.77228E-06,1.772E-06,1.31595E-06,1.24901E-06,1.3677E-06,1.77674E-06,1.52479E-06,1.59372E-06,1.60673E-06,1.6431E-06
Amortise opt. 20,1.84996E-06,1.39075E-06,1.39724E-06,1.52617E-06,1.37692E-06,1.67627E-06,2.20284E-06,1.48581E-06,1.25217E-06,1.32872E-06,1.77419E-06,1.80089E-06,1.2872E-06,1.2323E-06,1.38403E-06,1.79076E-06,1.54963E-06,1.68984E-06,1.60963E-06,1.60906E-06
Amortise opt. 21,1.9319E-06,1.36241E-06,1.44427E-06,1.52586E-06,1.35706E-06,1.75947E-06,2.19795E-06,1.47857E-06,1.25182E-06,1.33264E-06,1.77503E-06,1.72246E-06,1.28637E-06,1.22712E-06,1.36514E-06,1.82205E-06,1.50707E-06,1.62347E-06,1.62277E-06,1.61053E-06
Amortise opt. 22,1.20892E-06,1.36302E-06,1.59645E-06,1.51836E-06,1.35625E-06,1.47992E-06,1.67727E-06,1.4905E-06,1.25375E-06,1.36379E-06,1.22698E-06,1.71943E-06,1.30754E-06,1.22139E-06,1.36536E-06,1.77023E-06,1.50879E-06,1.29109E-06,1.61093E-06,1.61392E-06
Amortise opt. 23,1.83682E-06,1.36425E-06,1.39606E-06,1.52724E-06,1.49998E-06,1.48166E-06,1.7439E-06,1.489E-06,1.25453E-06,1.32138E-06,1.23139E-06,1.77045E-06,1.28048E-06,1.22146E-06,1.36481E-06,1.76827E-06,1.5211E-06,1.29537E-06,1.42451E-06,1.62123E-06
Amortise opt. 24,1.16808E-06,1.64068E-06,1.39449E-06,1.52445E-06,1.48639E-06,1.4535E-06,1.83298E-06,1.37859E-06,1.48909E-06,1.32252E-06,1.24855E-06,1.72933E-06,1.28543E-06,1.21176E-06,1.36114E-06,1.92288E-06,1.4882E-06,1.31824E-06,1.43533E-06,1.4258E-06
Amortise opt. 25,1.17244E-06,1.63386E-06,1.39562E-06,1.51758E-06,1.48378E-06,1.45497E-06,1.68597E-06,1.40632E-06,1.51126E-06,1.35706E-06,1.23092E-06,1.24245E-06,1.28425E-06,1.2106E-06,1.36188E-06,1.85891E-06,1.47598E-06,1.28756E-06,1.43015E-06,1.42825E-06
Amortise opt. 26,1.8509E-06,1.57602E-06,1.39641E-06,1.52553E-06,1.50832E-06,1.48147E-06,1.74725E-06,1.37672E-06,1.49936E-06,1.39502E-06,1.22088E-06,1.24695E-06,1.44931E-06,1.20972E-06,1.3644E-06,1.18848E-06,1.47686E-06,1.29371E-06,1.43143E-06,1.41375E-06
Amortise opt. 27,1.29038E-06,1.57143E-06,1.60441E-06,1.52837E-06,1.4772E-06,1.44843E-06,1.82935E-06,1.37858E-06,1.48555E-06,1.4032E-06,1.23171E-06,1.22396E-06,1.46609E-06,1.2127E-06,1.85345E-06,1.1889E-06,1.45237E-06,1.31041E-06,1.43388E-06,1.41254E-06
Amortise opt. 28,1.29878E-06,1.64031E-06,1.61605E-06,1.24427E-06,1.4795E-06,1.4505E-06,1.30765E-06,1.37373E-06,1.50919E-06,1.86138E-06,1.22015E-06,1.22443E-06,1.43223E-06,1.21125E-06,1.18174E-06,1.16677E-06,1.45138E-06,1.29258E-06,1.43648E-06,1.42219E-06
Amortise opt. 29,1.27443E-06,1.61013E-06,1.62257E-06,1.24767E-06,1.48281E-06,1.45474E-06,1.31973E-06,1.37963E-06,1.48978E-06,1.39305E-06,1.22393E-06,1.22243E-06,1.43027E-06,1.84812E-06,1.82814E-06,1.1669E-06,1.47691E-06,1.29687E-06,1.34113E-06,1.40767E-06
Amortise opt. 30,1.27774E-06,1.78807E-06,1.24514E-06,1.25725E-06,1.47977E-06,1.45687E-06,1.29558E-06,1.37965E-06,1.50785E-06,1.40191E-06,1.21102E-06,1.22041E-06,1.42899E-06,1.89684E-06,1.17876E-06,1.16614E-06,1.4083E-06,1.31592E-06,1.35609E-06,1.40468E-06
Amortise opt. 31,1.28523E-06,1.53592E-06,1.21668E-06,1.25656E-06,1.26817E-06,1.33378E-06,1.29374E-06,1.55904E-06,1.51474E-06,1.86717E-06,1.21065E-06,1.22218E-06,1.42981E-06,1.83229E-06,1.18736E-06,1.16336E-06,1.40842E-06,1.27181E-06,1.32963E-06,1.39718E-06
Amortise opt. 32,1.27009E-06,1.80091E-06,1.22729E-06,1.26099E-06,1.27015E-06,1.35397E-06,1.29547E-06,1.52942E-06,1.49555E-06,1.61894E-06,1.21428E-06,1.21936E-06,1.427E-06,1.83261E-06,1.85029E-06,1.16471E-06,1.40931E-06,1.30254E-06,1.32975E-06,1.39978E-06
Amortise opt. 33,1.26986E-06,1.53396E-06,1.21982E-06,1.2721E-06,1.28057E-06,1.36391E-06,1.29486E-06,1.51045E-06,1.49375E-06,1.62273E-06,1.23004E-06,1.21879E-06,1.42952E-06,1.84858E-06,1.64817E-06,1.16555E-06,1.53538E-06,1.33318E-06,1.33119E-06,1.40096E-06
Amortise opt. 34,1.2709E-06,1.56471E-06,1.22255E-06,1.25304E-06,1.26602E-06,1.33342E-06,1.29785E-06,1.50822E-06,1.51058E-06,1.59071E-06,1.72098E-06,1.19266E-06,1.42932E-06,1.79949E-06,1.67204E-06,1.73348E-06,1.53638E-06,1.30181E-06,1.33755E-06,1.28684E-06
Amortise opt. 35,1.26961E-06,1.78434E-06,1.24456E-06,1.25373E-06,1.27072E-06,1.35146E-06,1.32085E-06,1.54911E-06,1.48818E-06,1.58555E-06,1.7378E-06,1.19309E-06,1.76608E-06,1.80133E-06,1.63323E-06,1.74175E-06,1.54283E-06,1.31563E-06,1.35438E-06,1.28861E-06
Amortise opt. 36,1.26946E-06,1.78787E-06,1.2101E-06,1.22021E-06,1.25043E-06,1.35997E-06,1.29044E-06,1.55599E-06,1.48645E-06,1.60531E-06,1.67997E-06,1.19252E-06,1.76367E-06,1.82169E-06,1.63355E-06,1.75607E-06,1.53037E-06,1.33095E-06,1.33335E-06,1.2603E-06
Amortise opt. 37,1.26898E-06,1.53946E-06,1.21467E-06,1.22271E-06,1.24383E-06,1.33232E-06,1.29232E-06,1.54859E-06,1.4933E-06,2.47294E-06,1.68066E-06,1.19337E-06,1.73428E-06,1.76777E-06,1.63976E-06,1.57244E-06,1.53369E-06,1.77572E-06,1.33174E-06,1.26289E-06
Amortise opt. 38,1.27256E-06,1.79921E-06,1.22607E-06,1.2256E-06,1.24998E-06,1.34925E-06,1.29081E-06,1.52854E-06,1.4899E-06,1.60685E-06,1.71658E-06,1.19226E-06,1.74038E-06,1.76476E-06,1.65261E-06,1.66159E-06,1.53855E-06,1.7648E-06,1.33248E-06,1.25984E-06
Amortise opt. 39,1.27274E-06,1.53588E-06,1.64313E-06,1.51955E-06,1.25069E-06,1.36029E-06,1.4889E-06,1.5113E-06,1.85434E-06,1.61808E-06,1.67237E-06,1.19352E-06,1.76832E-06,1.79214E-06,1.39859E-06,1.59941E-06,1.37382E-06,1.7083E-06,1.32982E-06,1.26217E-06
Amortise opt. 40,1.51607E-06,1.56935E-06,1.656E-06,1.51577E-06,1.45688E-06,1.59919E-06,1.4945E-06,1.51043E-06,1.36604E-06,1.57806E-06,1.66978E-06,1.19677E-06,1.69363E-06,1.76561E-06,1.39035E-06,1.57087E-06,1.38438E-06,1.70286E-06,1.32958E-06,1.25987E-06
Amortise opt. 41,1.52463E-06,1.78579E-06,1.60831E-06,1.52186E-06,1.4458E-06,1.53598E-06,1.49783E-06,1.55445E-06,1.81567E-06,1.5755E-06,1.68128E-06,1.72953E-06,1.68799E-06,1.22397E-06,1.38521E-06,1.66355E-06,1.36516E-06,1.7692E-06,1.32989E-06,1.85583E-06
Amortise opt. 42,1.48941E-06,1.82224E-06,1.60835E-06,1.51806E-06,1.45264E-06,1.51002E-06,1.48731E-06,1.56295E-06,1.36416E-06,1.60693E-06,1.66709E-06,1.61285E-06,1.7339E-06,1.22229E-06,1.38729E-06,1.59988E-06,1.36668E-06,1.74931E-06,1.33685E-06,1.87128E-06
Amortise opt. 43,1.48371E-06,1.58702E-06,1.64247E-06,1.5424E-06,1.44516E-06,1.51107E-06,1.49305E-06,1.73747E-06,1.36984E-06,1.57705E-06,1.66939E-06,1.72877E-06,1.70964E-06,1.20376E-06,1.38598E-06,1.57628E-06,1.37661E-06,1.77366E-06,1.2343E-06,1.82469E-06
Amortise opt. 44,1.51566E-06,1.69121E-06,1.59053E-06,1.51043E-06,1.45842E-06,1.50921E-06,1.49429E-06,1.73997E-06,1.84845E-06,1.69532E-06,1.6703E-06,1.6069E-06,1.21056E-06,1.20231E-06,1.49487E-06,1.66724E-06,1.37348E-06,1.76614E-06,1.24831E-06,1.82803E-06
Amortise opt. 45,1.4824E-06,1.58617E-06,1.5917E-06,1.50903E-06,1.45428E-06,1.50984E-06,1.38693E-06,1.76681E-06,1.50705E-06,1.68488E-06,1.63726E-06,1.64955E-06,1.21252E-06,1.20334E-06,1.52741E-06,1.60692E-06,1.79739E-06,1.7058E-06,1.22036E-06,1.85483E-06
Amortise opt. 46,1.48261E-06,1.58385E-06,1.60377E-06,1.51407E-06,1.71598E-06,1.51026E-06,1.40595E-06,1.76149E-06,1.49125E-06,1.69043E-06,1.63305E-06,1.72731E-06,1.20262E-06,1.20398E-06,1.46303E-06,1.5711E-06,1.83954E-06,1.70568E-06,1.21128E-06,1.81168E-06
Amortise opt. 47,1.48635E-06,1.81566E-06,1.59414E-06,1.51686E-06,1.74301E-06,1.24849E-06,1.37783E-06,1.74665E-06,1.45941E-06,1.69317E-06,1.66894E-06,1.19194E-06,1.20434E-06,1.61028E-06,1.46242E-06,1.5885E-06,1.77665E-06,1.76953E-06,1.21789E-06,1.8083E-06
Amortise opt. 48,1.48582E-06,1.57993E-06,1.47019E-06,1.51344E-06,1.70393E-06,1.25242E-06,1.38093E-06,1.77482E-06,1.4602E-06,1.68757E-06,1.5948E-06,1.19519E-06,1.20044E-06,1.63321E-06,1.49493E-06,1.52382E-06,1.77309E-06,1.74946E-06,1.21405E-06,1.82065E-06
Amortise opt. 49,1.70454E-06,1.70488E-06,1.45886E-06,1.56222E-06,1.70507E-06,1.26104E-06,1.37837E-06,1.74501E-06,1.50807E-06,1.70199E-06,1.5936E-06,1.17087E-06,1.20257E-06,1.60003E-06,1.47452E-06,1.54485E-06,1.79495E-06,1.48479E-06,1.21837E-06,1.78447E-06
Amortise opt. 50,1.73689E-06,1.58162E-06,1.43959E-06,1.53708E-06,1.70997E-06,1.25066E-06,1.38595E-06,1.78693E-06,1.50395E-06,1.68756E-06,1.63804E-06,1.16993E-06,1.20225E-06,1.59971E-06,1.49312E-06,1.60977E-06,1.77019E-06,1.48944E-06,1.22351E-06,1.77969E-06
Amortise opt. 51,1.66063E-06,1.82645E-06,1.44051E-06,1.66646E-06,1.712E-06,1.24898E-06,1.40617E-06,1.7422E-06,1.51129E-06,1.71618E-06,1.61465E-06,1.16882E-06,1.2005E-06,1.61377E-06,1.52481E-06,1.57313E-06,1.76897E-06,2.2632E-06,1.20173E-06,1.77451E-06
Amortise opt. 52,1.65838E-06,1.65883E-06,1.46632E-06,1.63879E-06,1.71396E-06,1.26154E-06,1.37673E-06,1.74773E-06,1.49227E-06,1.69333E-06,1.6132E-06,1.17093E-06,1.21014E-06,1.61325E-06,1.46043E-06,1.60677E-06,1.77202E-06,1.49134E-06,1.19903E-06,1.74773E-06
Amortise opt. 53,1.70613E-06,1.73057E-06,1.4021E-06,1.59251E-06,1.74116E-06,1.24756E-06,1.38201E-06,1.74793E-06,1.45895E-06,1.75656E-06,1.61979E-06,1.17207E-06,1.18581E-06,1.23748E-06,1.45687E-06,1.61922E-06,1.72692E-06,1.50047E-06,1.18925E-06,1.74742E-06
Amortise opt. 54,1.67328E-06,1.6609E-06,1.4032E-06,1.58163E-06,1.70419E-06,1.24513E-06,1.38356E-06,1.78097E-06,1.46129E-06,1.55081E-06,1.58723E-06,1.2032E-06,1.1874E-06,1.24314E-06,1.49368E-06,1.55699E-06,1.72941E-06,1.46975E-06,1.20054E-06,1.74433E-06
Amortise opt. 55,1.71114E-06,1.72535E-06,1.4012E-06,1.66264E-06,1.70155E-06,1.23697E-06,1.79747E-06,1.68163E-06,1.50903E-06,1.65541E-06,1.58732E-06,1.20467E-06,1.18504E-06,1.22411E-06,1.47214E-06,1.55785E-06,1.77105E-06,1.46584E-06,1.20388E-06,1.74815E-06
Amortise opt. 56,1.72103E-06,1.81713E-06,1.4034E-06,1.6239E-06,1.71012E-06,1.23737E-06,1.53734E-06,1.6956E-06,1.50678E-06,1.5382E-06,1.61165E-06,1.18394E-06,1.18442E-06,1.21515E-06,1.70159E-06,1.6072E-06,1.69152E-06,1.49238E-06,1.80055E-06,1.74589E-06
Amortise opt. 57,1.71844E-06,1.59065E-06,1.39937E-06,1.6592E-06,1.713E-06,1.2423E-06,1.79667E-06,1.64023E-06,1.50053E-06,1.65725E-06,1.57589E-06,1.18414E-06,1.18684E-06,1.22132E-06,1.80136E-06,1.57267E-06,1.68526E-06,1.46315E-06,1.62704E-06,1.17196E-06
Amortise opt. 58,1.70787E-06,1.59584E-06,1.40201E-06,1.62658E-06,1.74766E-06,1.23449E-06,1.53905E-06,1.65693E-06,1.52308E-06,1.75853E-06,1.57541E-06,1.18705E-06,1.18575E-06,1.22048E-06,1.75058E-06,1.27955E-06,1.72649E-06,1.46415E-06,1.73083E-06,1.17287E-06
Amortise opt. 59,1.71658E-06,1.60134E-06,1.40367E-06,1.58506E-06,1.80249E-06,1.24213E-06,1.57205E-06,1.68821E-06,1.49575E-06,1.61332E-06,1.58602E-06,1.69478E-06,1.73607E-06,1.23657E-06,1.71159E-06,1.28309E-06,1.69708E-06,1.45854E-06,1.62591E-06,1.15214E-06
Amortise opt. 60,1.71921E-06,1.58307E-06,1.27051E-06,1.58603E-06,1.72217E-06,1.24367E-06,1.79792E-06,1.66443E-06,1.49274E-06,1.59862E-06,1.58931E-06,1.70936E-06,1.74458E-06,1.24136E-06,1.80686E-06,1.26271E-06,1.31031E-06,1.45803E-06,1.69935E-06,1.15493E-06
Amortise opt. 61,1.70425E-06,1.59435E-06,1.37616E-06,1.70008E-06,1.7243E-06,1.23527E-06,1.81289E-06,1.17983E-06,1.49634E-06,1.58652E-06,1.21028E-06,1.70226E-06,1.72803E-06,1.22228E-06,1.7606E-06,1.25891E-06,1.31583E-06,1.45586E-06,1.79431E-06,1.15265E-06
