Case 02,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 60,9.96171E-07,9.59538E-07,1.12976E-06,9.68624E-07,9.10547E-07,1.10501E-06,1.01608E-06,1.0139E-06,1.04203E-06,1.11854E-06,9.95545E-07,1.13008E-06,9.47223E-07,1.01213E-06,1.01597E-06,1.05404E-06,1.13629E-06,9.28631E-07,1.00418E-06,1.07277E-06
Amortise opt. 61,9.82467E-07,9.20645E-07,1.13386E-06,1.00567E-06,9.07831E-07,1.11059E-06,9.94051E-07,9.99611E-07,1.03937E-06,1.11359E-06,9.97473E-07,1.12944E-06,9.21645E-07,1.06507E-06,1.01579E-06,1.09545E-06,1.14025E-06,9.30891E-07,1.01366E-06,1.01286E-06
Amortise opt. 62,9.81983E-07,9.53593E-07,1.13583E-06,9.73267E-07,9.0973E-07,1.1123E-06,9.98241E-07,1.00001E-06,1.02712E-06,1.11575E-06,1.04229E-06,1.13092E-06,9.84172E-07,1.10299E-06,1.01271E-06,1.12449E-06,1.04399E-06,9.23236E-07,1.02019E-06,1.01165E-06
Amortise opt. 63,9.88494E-07,9.22341E-07,1.0915E-06,1.03393E-06,9.14259E-07,9.64529E-07,9.91395E-07,9.96288E-07,1.03495E-06,1.12241E-06,1.03057E-06,1.12966E-06,1.00198E-06,1.05677E-06,1.00794E-06,1.12689E-06,1.04982E-06,9.25191E-07,1.12804E-06,1.07331E-06
Amortise opt. 64,9.68646E-07,9.18547E-07,1.1038E-06,1.04169E-06,9.4172E-07,1.02622E-06,9.92043E-07,9.97946E-07,1.04258E-06,9.94629E-07,1.03536E-06,1.30959E-06,1.00844E-06,1.02589E-06,1.01552E-06,1.14321E-06,1.07051E-06,9.276E-07,1.12251E-06,1.0084E-06
Amortise opt. 65,9.67858E-07,9.58763E-07,1.08667E-06,1.03188E-06,9.50208E-07,9.93593E-07,9.92013E-07,9.97801E-07,9.30811E-07,9.95791E-07,1.00989E-06,1.27221E-06,1.01849E-06,9.58E-07,1.01824E-06,1.26162E-06,1.02659E-06,1.17735E-06,1.17337E-06,1.01128E-06
Amortise opt. 66,9.79472E-07,9.18407E-07,1.08984E-06,1.03187E-06,9.37077E-07,9.56995E-07,9.80742E-07,1.00233E-06,9.30222E-07,1.00614E-06,1.0079E-06,1.30282E-06,1.00705E-06,9.56693E-07,9.23011E-07,1.26661E-06,1.03092E-06,1.16161E-06,1.11571E-06,1.0117E-06
Amortise opt. 67,9.57127E-07,9.23056E-07,1.08279E-06,1.03229E-06,9.38628E-07,1.02278E-06,9.85909E-07,9.91584E-07,9.1728E-07,9.73751E-07,1.02795E-06,1.27319E-06,1.00503E-06,9.7096E-07,9.22912E-07,1.25755E-06,1.02171E-06,1.14801E-06,1.12921E-06,1.01535E-06
Amortise opt. 68,9.5198E-07,9.19297E-07,1.0852E-06,1.03142E-06,9.43311E-07,9.89665E-07,9.64272E-07,9.70078E-07,9.16374E-07,9.83896E-07,9.97703E-07,1.15867E-06,1.00975E-06,9.50954E-07,9.23594E-07,1.25514E-06,1.03637E-06,1.15219E-06,1.13413E-06,1.01909E-06
Amortise opt. 69,9.64627E-07,9.97296E-07,1.08601E-06,1.02917E-06,9.25246E-07,9.67564E-07,9.62348E-07,9.67557E-07,9.2026E-07,9.89167E-07,9.96859E-07,1.19161E-06,9.90808E-07,9.43913E-07,9.22033E-07,1.25623E-06,1.02637E-06,1.15588E-06,9.34905E-07,1.00435E-06
Amortise opt. 70,9.54391E-07,1.01556E-06,1.15113E-06,1.02848E-06,9.24557E-07,9.46324E-07,9.72258E-07,9.95971E-07,9.08356E-07,9.78507E-07,1.00754E-06,1.12963E-06,9.92817E-07,9.46211E-07,9.36597E-07,1.26027E-06,1.00732E-06,1.13274E-06,9.37951E-07,1.00626E-06
Amortise opt. 71,9.95616E-07,1.04129E-06,1.16215E-06,1.02844E-06,9.24348E-07,9.51196E-07,9.42904E-07,1.00828E-06,9.1049E-07,9.88297E-07,9.81302E-07,1.12769E-06,9.90651E-07,9.35329E-07,9.13916E-07,1.25215E-06,1.01456E-06,1.13622E-06,9.47758E-07,1.00514E-06
Amortise opt. 72,1.00624E-06,1.03515E-06,1.14782E-06,1.02972E-06,9.24551E-07,9.47555E-07,9.44788E-07,1.09502E-06,9.10469E-07,9.95355E-07,9.8023E-07,1.12537E-06,9.91759E-07,9.35654E-07,9.1095E-07,1.26016E-06,1.00628E-06,1.13529E-06,9.46735E-07,1.0277E-06
Amortise opt. 73,9.90447E-07,1.03608E-06,1.14914E-06,1.02841E-06,9.25574E-07,9.3339E-07,9.65712E-07,1.09948E-06,1.16324E-06,9.79431E-07,9.99361E-07,1.12166E-06,9.89928E-07,9.32212E-07,9.19822E-07,1.12948E-06,1.00605E-06,9.89037E-07,9.37889E-07,9.48674E-07
Amortise opt. 74,9.93865E-07,1.04061E-06,1.15071E-06,1.02981E-06,1.02906E-06,9.44973E-07,9.28574E-07,1.08878E-06,1.18991E-06,9.92075E-07,9.81988E-07,1.12654E-06,9.87577E-07,9.45347E-07,9.18052E-07,1.12717E-06,1.00135E-06,9.89191E-07,9.49357E-07,1.0117E-06
Amortise opt. 75,9.92704E-07,1.03999E-06,1.14821E-06,1.02586E-06,9.11238E-07,9.33931E-07,9.29577E-07,1.09812E-06,1.03534E-06,9.97109E-07,1.09079E-06,1.18115E-06,9.85047E-07,9.34259E-07,9.4029E-07,1.13458E-06,1.00613E-06,9.7786E-07,9.33118E-07,9.51472E-07
Amortise opt. 76,9.90362E-07,1.04143E-06,1.13606E-06,1.02928E-06,1.01495E-06,9.45995E-07,9.43131E-07,1.09288E-06,1.02893E-06,9.9973E-07,1.11194E-06,9.60241E-07,9.88198E-07,1.03477E-06,9.32692E-07,1.13782E-06,1.00801E-06,9.76364E-07,9.27173E-07,9.87605E-07
Amortise opt. 77,9.95204E-07,1.02533E-06,1.13493E-06,1.02823E-06,9.13142E-07,9.44891E-07,9.3125E-07,9.80859E-07,1.16636E-06,9.75234E-07,1.10939E-06,9.55422E-07,9.8784E-07,1.02245E-06,1.02689E-06,1.0511E-06,1.00618E-06,9.81667E-07,9.49531E-07,1.01946E-06
Amortise opt. 78,9.95195E-07,1.03401E-06,1.14004E-06,9.19097E-07,9.1454E-07,9.97254E-07,9.21409E-07,9.86007E-07,1.01101E-06,9.47348E-07,1.10661E-06,9.38451E-07,1.16687E-06,1.15084E-06,9.33919E-07,1.05717E-06,1.03366E-06,9.65047E-07,9.30754E-07,1.02133E-06
Amortise opt. 79,9.82435E-07,1.04363E-06,1.1392E-06,9.25318E-07,1.03075E-06,9.47025E-07,9.24654E-07,9.91773E-07,1.0024E-06,9.47031E-07,1.11163E-06,9.39596E-07,1.17888E-06,1.15617E-06,9.19822E-07,1.04949E-06,9.75709E-07,9.63706E-07,9.42041E-07,9.45078E-07
Amortise opt. 80,9.84452E-07,1.12165E-06,1.0301E-06,9.05544E-07,1.16008E-06,9.96067E-07,9.07858E-07,9.74864E-07,1.00225E-06,9.73657E-07,1.11425E-06,9.44524E-07,1.15941E-06,1.14754E-06,9.42367E-07,1.04709E-06,9.76844E-07,9.64075E-07,9.58081E-07,1.00157E-06
Best setting 01,9.53714E-07,9.23787E-07,9.28477E-07,9.03977E-07,9.17172E-07,8.87101E-07,9.02169E-07,9.41575E-07,9.07701E-07,9.04829E-07,9.35829E-07,9.44932E-07,9.26973E-07,9.86981E-07,9.10869E-07,9.223E-07,8.76333E-07,9.01049E-07,9.30698E-07,9.48275E-07
Best setting 02,9.59099E-07,9.16663E-07,9.26371E-07,9.02623E-07,9.10563E-07,8.84813E-07,9.02823E-07,9.19746E-07,9.03892E-07,9.05786E-07,9.24911E-07,9.42393E-07,9.1301E-07,9.77366E-07,9.09337E-07,9.19867E-07,8.89603E-07,9.04593E-07,9.30087E-07,9.47154E-07
Best setting 03,9.56879E-07,9.22825E-07,9.25223E-07,9.03686E-07,9.10728E-07,8.89662E-07,9.02708E-07,9.2064E-07,9.01593E-07,9.04264E-07,9.27213E-07,9.44128E-07,9.16382E-07,9.78716E-07,9.13029E-07,9.19278E-07,8.81681E-07,8.95911E-07,9.30367E-07,9.46434E-07
Best setting 04,9.56786E-07,9.23242E-07,9.27188E-07,9.02395E-07,9.09957E-07,8.89452E-07,9.03938E-07,9.21748E-07,9.05647E-07,9.04817E-07,9.26551E-07,9.42784E-07,9.16208E-07,9.79397E-07,9.06828E-07,9.22652E-07,8.9074E-07,9.04782E-07,9.3142E-07,9.47528E-07
Best setting 05,9.56166E-07,9.3034E-07,9.266E-07,9.03497E-07,9.11103E-07,8.88367E-07,9.03767E-07,9.2535E-07,9.04747E-07,9.06351E-07,9.2684E-07,9.42321E-07,9.13327E-07,9.77567E-07,9.0774E-07,9.26735E-07,8.89748E-07,8.94397E-07,9.28931E-07,9.51473E-07
Best setting 06,9.5632E-07,9.21892E-07,9.24905E-07,9.05569E-07,9.10475E-07,8.88502E-07,9.02432E-07,9.22404E-07,9.03767E-07,9.06744E-07,9.29973E-07,9.43501E-07,9.1494E-07,9.78172E-07,9.08547E-07,9.28276E-07,8.89426E-07,8.98934E-07,9.30176E-07,9.51933E-07
Best setting 07,9.55756E-07,9.25523E-07,9.26931E-07,9.06497E-07,9.09063E-07,8.88454E-07,9.06411E-07,9.20571E-07,9.00108E-07,9.04981E-07,9.27365E-07,9.43582E-07,9.12908E-07,9.7836E-07,9.06481E-07,9.07822E-07,8.93254E-07,9.02788E-07,9.31648E-07,9.5182E-07
Best setting 08,9.58305E-07,9.21163E-07,9.25926E-07,9.06637E-07,9.11079E-07,8.87663E-07,9.09581E-07,9.19751E-07,9.02985E-07,9.04491E-07,9.28496E-07,9.42704E-07,9.15234E-07,9.76912E-07,9.09283E-07,9.09049E-07,8.94655E-07,8.93104E-07,9.29638E-07,9.51644E-07
Best setting 09,9.55057E-07,9.25571E-07,9.24834E-07,9.04698E-07,9.0948E-07,8.84928E-07,9.09794E-07,9.18762E-07,8.98303E-07,9.0383E-07,9.27089E-07,9.38562E-07,9.16112E-07,9.75545E-07,9.08257E-07,8.99399E-07,8.92201E-07,8.90905E-07,9.29975E-07,9.50085E-07
Best setting 10,9.58176E-07,9.22636E-07,9.22763E-07,9.08516E-07,9.12188E-07,8.85903E-07,9.07742E-07,9.21709E-07,8.97777E-07,9.03403E-07,9.2571E-07,9.37354E-07,9.15728E-07,9.76761E-07,9.09516E-07,8.97115E-07,8.89484E-07,8.92904E-07,9.28647E-07,9.48721E-07
Best setting 11,9.55818E-07,9.20755E-07,9.23343E-07,9.04105E-07,9.11197E-07,8.84106E-07,9.03791E-07,9.19529E-07,8.98109E-07,9.04677E-07,9.2506E-07,9.41531E-07,9.14399E-07,9.77076E-07,9.06563E-07,9.01517E-07,8.91731E-07,8.99075E-07,9.28996E-07,9.51179E-07
Best setting 12,9.58225E-07,9.19706E-07,9.24699E-07,9.06283E-07,9.09253E-07,8.87064E-07,9.06684E-07,9.18094E-07,9.00775E-07,9.08231E-07,9.27042E-07,9.38107E-07,9.13994E-07,9.80034E-07,9.08086E-07,9.07794E-07,8.87768E-07,8.95352E-07,9.30717E-07,9.51405E-07
Best setting 13,9.54934E-07,9.23349E-07,9.21988E-07,9.06213E-07,9.07185E-07,8.8373E-07,9.06987E-07,9.18365E-07,9.02323E-07,9.04082E-07,9.23166E-07,9.39904E-07,9.14383E-07,9.78872E-07,9.09641E-07,9.07115E-07,8.89005E-07,9.00869E-07,9.29405E-07,9.49851E-07
Best setting 14,9.54771E-07,9.20636E-07,9.22828E-07,9.06206E-07,9.10246E-07,8.88018E-07,9.06207E-07,9.18398E-07,9.06542E-07,9.03952E-07,9.27575E-07,9.40118E-07,9.14108E-07,9.77672E-07,9.1072E-07,8.99231E-07,8.9059E-07,9.8601E-07,9.30065E-07,9.48467E-07
Best setting 15,9.55799E-07,9.16848E-07,9.24894E-07,9.0624E-07,9.08518E-07,8.89885E-07,9.06582E-07,9.201E-07,9.0625E-07,9.04428E-07,9.29877E-07,9.38498E-07,9.14394E-07,9.88989E-07,9.09303E-07,9.09758E-07,8.94893E-07,9.85302E-07,9.29269E-07,9.55332E-07
Best setting 16,9.55813E-07,9.21474E-07,9.24942E-07,9.05596E-07,9.06419E-07,8.88182E-07,9.0504E-07,9.22481E-07,9.06856E-07,9.04947E-07,9.21953E-07,9.42058E-07,9.15118E-07,9.99605E-07,9.08265E-07,8.99465E-07,8.89115E-07,9.80191E-07,9.29492E-07,9.48048E-07
Best setting 17,9.56929E-07,9.23449E-07,9.24561E-07,9.05958E-07,9.0667E-07,8.88206E-07,9.0456E-07,9.21979E-07,9.03952E-07,9.04885E-07,9.40169E-07,9.40294E-07,9.14798E-07,9.99296E-07,9.07766E-07,9.06181E-07,8.90278E-07,9.80815E-07,9.30114E-07,9.47958E-07
Best setting 18,9.5878E-07,9.19946E-07,9.28437E-07,9.0715E-07,9.06135E-07,8.90105E-07,9.03307E-07,9.20535E-07,9.01059E-07,9.04508E-07,9.43219E-07,9.42103E-07,9.14533E-07,9.99315E-07,9.06864E-07,9.03511E-07,8.86579E-07,9.86635E-07,9.32554E-07,9.47369E-07
Best setting 19,9.57545E-07,9.22068E-07,9.27109E-07,9.05387E-07,9.04737E-07,8.88741E-07,9.07536E-07,9.22084E-07,9.00925E-07,9.00409E-07,9.38762E-07,9.41206E-07,9.16313E-07,9.97732E-07,9.08513E-07,9.06675E-07,8.75261E-07,9.87293E-07,9.30382E-07,9.54712E-07
Best setting 20,9.58235E-07,9.20099E-07,9.27035E-07,9.06413E-07,9.0949E-07,8.89376E-07,9.07279E-07,9.21362E-07,8.9996E-07,9.04337E-07,9.39744E-07,9.41181E-07,9.14416E-07,9.98994E-07,9.10384E-07,9.03199E-07,8.78271E-07,9.81267E-07,9.32475E-07,9.55114E-07
