Case 01,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Default setting 20,2.19057E-06,1.91473E-06,1.91574E-06,2.00874E-06,1.92824E-06,1.91252E-06,1.91551E-06,1.92479E-06,1.91764E-06,1.93349E-06,1.91393E-06,1.91407E-06,1.91721E-06,1.90485E-06,1.91857E-06,1.91987E-06,1.91891E-06,2.06339E-06,2.06178E-06,1.91277E-06
Amortise opt. 01,2.03062E-06,1.7709E-06,1.85082E-06,1.87588E-06,1.74161E-06,1.64465E-06,1.55316E-06,1.78859E-06,1.89632E-06,1.84471E-06,1.80032E-06,1.81812E-06,1.87801E-06,1.96418E-06,1.95014E-06,1.97137E-06,1.98157E-06,1.94223E-06,1.79109E-06,1.7492E-06
Amortise opt. 02,1.86937E-06,1.77194E-06,1.83132E-06,1.921E-06,1.77584E-06,1.65257E-06,1.54812E-06,1.80053E-06,1.89218E-06,1.86913E-06,1.80692E-06,1.82775E-06,1.86506E-06,1.90467E-06,1.93049E-06,1.89766E-06,1.91657E-06,1.96279E-06,1.80223E-06,1.80797E-06
Amortise opt. 03,1.90133E-06,1.75874E-06,1.8339E-06,1.66457E-06,1.82178E-06,1.88798E-06,1.78024E-06,1.78286E-06,1.89929E-06,1.78402E-06,1.79467E-06,1.80197E-06,1.87727E-06,1.90708E-06,2.00501E-06,1.96448E-06,2.04932E-06,1.90451E-06,2.00736E-06,1.72787E-06
Amortise opt. 04,1.86903E-06,1.75712E-06,1.83145E-06,1.91819E-06,1.70811E-06,1.66049E-06,1.54941E-06,1.78934E-06,1.8964E-06,1.80418E-06,1.79054E-06,1.79982E-06,1.8668E-06,1.73085E-06,2.01605E-06,1.96527E-06,2.05161E-06,1.90633E-06,2.03968E-06,1.74153E-06
Amortise opt. 05,1.88375E-06,1.75646E-06,1.84617E-06,1.91752E-06,1.71309E-06,1.6624E-06,1.76532E-06,1.79072E-06,1.90249E-06,1.84621E-06,1.7924E-06,1.80242E-06,1.86993E-06,1.90243E-06,2.16316E-06,1.97784E-06,2.0565E-06,1.92815E-06,1.96086E-06,1.77052E-06
Amortise opt. 06,2.01231E-06,1.76022E-06,1.85264E-06,2.08515E-06,1.70662E-06,1.91418E-06,1.86486E-06,1.80099E-06,1.89624E-06,1.83899E-06,1.79193E-06,1.80207E-06,1.85151E-06,2.0378E-06,2.14531E-06,1.961E-06,2.05228E-06,1.89458E-06,1.91285E-06,1.74013E-06
Amortise opt. 07,1.93896E-06,1.75752E-06,1.97088E-06,1.98613E-06,1.70492E-06,1.63041E-06,4.48063E-06,1.80058E-06,1.88706E-06,1.9038E-06,1.83934E-06,1.6715E-06,1.85237E-06,1.83929E-06,2.15355E-06,1.95944E-06,1.83016E-06,1.89379E-06,1.91996E-06,1.73398E-06
Amortise opt. 08,2.07555E-06,1.97764E-06,1.98622E-06,1.97174E-06,1.70561E-06,1.90344E-06,4.50993E-06,1.65145E-06,1.89438E-06,1.90923E-06,1.85605E-06,1.92089E-06,1.86447E-06,1.84257E-06,2.17837E-06,1.97917E-06,1.84323E-06,1.90591E-06,1.94917E-06,1.7459E-06
Amortise opt. 09,2.24166E-06,1.95331E-06,1.9505E-06,1.97533E-06,1.70443E-06,1.77868E-06,4.60485E-06,1.80158E-06,1.88894E-06,1.89798E-06,1.86442E-06,1.91007E-06,1.85113E-06,1.86934E-06,1.98594E-06,1.95356E-06,1.87621E-06,1.86165E-06,1.87822E-06,1.88416E-06
Amortise opt. 10,2.25918E-06,1.96927E-06,1.9519E-06,1.97609E-06,1.70501E-06,1.73177E-06,1.92612E-06,1.79029E-06,2.0497E-06,1.90349E-06,2.01926E-06,1.84442E-06,1.85388E-06,1.83212E-06,1.9859E-06,1.94723E-06,1.77135E-06,1.81976E-06,1.881E-06,1.75454E-06
Amortise opt. 11,2.28744E-06,1.69317E-06,1.95617E-06,1.64039E-06,1.70492E-06,1.74056E-06,1.92672E-06,1.69362E-06,2.14574E-06,1.89849E-06,1.77519E-06,1.84508E-06,1.85856E-06,1.87967E-06,1.99175E-06,1.96505E-06,2.0188E-06,1.80418E-06,1.86471E-06,1.81134E-06
Amortise opt. 12,2.24548E-06,1.95504E-06,1.84504E-06,1.63105E-06,1.7658E-06,1.73503E-06,1.84082E-06,1.70544E-06,2.19663E-06,2.03039E-06,2.0082E-06,1.83666E-06,1.83801E-06,1.88648E-06,1.98103E-06,1.95273E-06,1.76596E-06,1.79014E-06,1.87027E-06,1.73877E-06
Amortise opt. 13,2.24028E-06,1.97591E-06,1.86096E-06,1.62212E-06,1.72732E-06,1.78623E-06,1.83239E-06,1.72216E-06,1.93519E-06,2.01704E-06,1.7756E-06,1.83207E-06,1.83837E-06,1.85539E-06,1.90885E-06,1.9142E-06,2.08189E-06,1.80118E-06,1.86828E-06,1.73951E-06
Amortise opt. 14,2.25524E-06,1.77656E-06,1.82092E-06,1.62947E-06,1.71275E-06,1.79278E-06,1.86732E-06,1.79885E-06,1.85446E-06,2.00475E-06,1.77316E-06,1.83568E-06,1.85044E-06,1.88144E-06,1.89158E-06,1.93252E-06,2.0286E-06,1.798E-06,1.82622E-06,1.74799E-06
Amortise opt. 15,2.23113E-06,1.76765E-06,1.79646E-06,1.62718E-06,1.71123E-06,1.7742E-06,1.92686E-06,1.84142E-06,1.8401E-06,2.00711E-06,2.01712E-06,1.83622E-06,1.86299E-06,1.89023E-06,1.89246E-06,1.91102E-06,1.90167E-06,1.74968E-06,1.86317E-06,1.75369E-06
Amortise opt. 16,2.23753E-06,1.79621E-06,1.84044E-06,1.79104E-06,1.71545E-06,1.77384E-06,1.80296E-06,1.82492E-06,1.8002E-06,2.0255E-06,1.77893E-06,1.7687E-06,1.73988E-06,1.83843E-06,1.89334E-06,1.91248E-06,1.89683E-06,1.76587E-06,1.79891E-06,1.9375E-06
Amortise opt. 17,2.23586E-06,1.7731E-06,1.79378E-06,1.79114E-06,1.70265E-06,1.77418E-06,1.82741E-06,1.63482E-06,1.79022E-06,1.98245E-06,1.75887E-06,1.76467E-06,2.05145E-06,1.8597E-06,1.89452E-06,1.91764E-06,1.76407E-06,1.74349E-06,1.79829E-06,2.02164E-06
Amortise opt. 18,2.00346E-06,1.82204E-06,1.77149E-06,1.79032E-06,1.70262E-06,1.77415E-06,1.80857E-06,1.63814E-06,1.79594E-06,1.98569E-06,1.76246E-06,2.01936E-06,1.74923E-06,1.83933E-06,1.88807E-06,1.89913E-06,1.89131E-06,1.73926E-06,1.82383E-06,1.93837E-06
Amortise opt. 19,1.98063E-06,1.76728E-06,1.79343E-06,1.78861E-06,1.7128E-06,1.85323E-06,1.79523E-06,1.63401E-06,1.79626E-06,2.00889E-06,1.74724E-06,1.77235E-06,1.89865E-06,1.66974E-06,1.87703E-06,1.90077E-06,1.76952E-06,1.73882E-06,1.77198E-06,1.81431E-06
Amortise opt. 20,1.98615E-06,1.7723E-06,1.77058E-06,1.75062E-06,1.69278E-06,1.85157E-06,1.82077E-06,1.63452E-06,1.83054E-06,1.9779E-06,1.75779E-06,1.78068E-06,1.88918E-06,1.92184E-06,1.84935E-06,1.91741E-06,2.02045E-06,1.76153E-06,1.77226E-06,1.82383E-06
Amortise opt. 21,1.99675E-06,1.76539E-06,1.74561E-06,1.74773E-06,1.76814E-06,1.83804E-06,1.80779E-06,1.63254E-06,1.85652E-06,1.98284E-06,1.77309E-06,1.76675E-06,1.90042E-06,1.90307E-06,1.85883E-06,1.89228E-06,1.90098E-06,1.85759E-06,1.79707E-06,1.74475E-06
Amortise opt. 22,2.00455E-06,1.79728E-06,1.76908E-06,1.74285E-06,1.7661E-06,1.83661E-06,1.9061E-06,1.63335E-06,1.84269E-06,1.98649E-06,1.84433E-06,1.76729E-06,1.88681E-06,1.82001E-06,1.85863E-06,1.90544E-06,1.76556E-06,1.88437E-06,1.74644E-06,1.74106E-06
Amortise opt. 23,1.98694E-06,1.7711E-06,1.75046E-06,1.74748E-06,1.78657E-06,1.82973E-06,1.92268E-06,1.63101E-06,1.88747E-06,1.77503E-06,1.85374E-06,1.76499E-06,1.89818E-06,1.82102E-06,1.85267E-06,1.90206E-06,1.76296E-06,1.87352E-06,1.74685E-06,1.74166E-06
Amortise opt. 24,1.98808E-06,1.81809E-06,1.84895E-06,1.74998E-06,1.7987E-06,1.83774E-06,1.89034E-06,1.63327E-06,1.91041E-06,1.86119E-06,1.83917E-06,2.02246E-06,1.88754E-06,1.81308E-06,1.84884E-06,2.01435E-06,1.76773E-06,1.84031E-06,1.77143E-06,1.74536E-06
Amortise opt. 25,1.99511E-06,1.77105E-06,1.85923E-06,1.6832E-06,1.78738E-06,1.84415E-06,1.85684E-06,1.63218E-06,1.88626E-06,1.86263E-06,1.83908E-06,1.77517E-06,1.80913E-06,1.81683E-06,1.77797E-06,1.77404E-06,1.76189E-06,1.83673E-06,1.77805E-06,1.82744E-06
Amortise opt. 26,1.98646E-06,1.77396E-06,1.85358E-06,1.65257E-06,1.81438E-06,1.73507E-06,1.85974E-06,1.81773E-06,1.89516E-06,1.80521E-06,1.83689E-06,1.77654E-06,1.84058E-06,1.81802E-06,1.78549E-06,1.7638E-06,1.77266E-06,1.88316E-06,1.71452E-06,1.83818E-06
Amortise opt. 27,1.98121E-06,1.76626E-06,1.92068E-06,1.66686E-06,1.86899E-06,1.75181E-06,1.86379E-06,1.83007E-06,1.8838E-06,1.81057E-06,1.83783E-06,1.76943E-06,1.90821E-06,1.84822E-06,1.78875E-06,2.01334E-06,1.74481E-06,1.81059E-06,1.7341E-06,1.77702E-06
Amortise opt. 28,1.99031E-06,1.79687E-06,1.92474E-06,1.65634E-06,1.86009E-06,1.72892E-06,1.75538E-06,1.80754E-06,1.88783E-06,1.79897E-06,1.83833E-06,1.76724E-06,1.80557E-06,1.83881E-06,1.85491E-06,2.00391E-06,1.74217E-06,1.8982E-06,1.82305E-06,1.76689E-06
Amortise opt. 29,1.98375E-06,1.77185E-06,1.9174E-06,1.66384E-06,1.86125E-06,1.73039E-06,1.76775E-06,1.80638E-06,1.88499E-06,1.79141E-06,1.74478E-06,1.76949E-06,1.80488E-06,1.81299E-06,1.85663E-06,2.01437E-06,1.7589E-06,1.89476E-06,1.85239E-06,1.85202E-06
Amortise opt. 30,2.01956E-06,1.81794E-06,1.91867E-06,1.67679E-06,1.86945E-06,1.72983E-06,1.77497E-06,1.81908E-06,2.01823E-06,1.791E-06,1.76286E-06,2.02255E-06,1.75814E-06,1.81246E-06,1.83577E-06,2.01611E-06,1.75871E-06,1.7645E-06,1.85317E-06,1.86018E-06
Amortise opt. 31,2.02209E-06,1.76821E-06,1.91513E-06,1.72626E-06,1.86107E-06,1.82754E-06,1.76108E-06,1.78132E-06,2.01987E-06,1.79069E-06,1.72428E-06,1.83539E-06,1.7741E-06,1.81292E-06,1.83518E-06,1.75505E-06,1.8275E-06,2.08909E-06,2.1488E-06,1.84508E-06
Amortise opt. 32,2.12976E-06,1.77377E-06,1.92021E-06,1.72728E-06,1.86173E-06,1.83206E-06,1.77013E-06,1.76866E-06,2.01125E-06,1.79479E-06,1.72131E-06,1.84887E-06,1.80082E-06,1.81004E-06,1.85488E-06,2.00761E-06,1.85276E-06,2.09554E-06,1.79995E-06,1.85431E-06
Amortise opt. 33,1.96334E-06,1.7718E-06,1.91977E-06,1.7144E-06,1.86074E-06,1.84408E-06,1.77715E-06,1.76813E-06,2.01482E-06,1.78728E-06,1.73431E-06,1.82279E-06,1.85107E-06,1.81053E-06,1.8293E-06,2.00508E-06,1.82245E-06,1.98325E-06,1.91798E-06,1.84667E-06
Amortise opt. 34,1.92154E-06,1.79892E-06,1.78781E-06,1.71656E-06,1.85781E-06,1.67581E-06,1.70312E-06,1.77071E-06,2.00764E-06,1.78742E-06,1.73786E-06,1.8208E-06,1.73518E-06,1.80817E-06,1.82728E-06,2.012E-06,1.82007E-06,1.9929E-06,1.90193E-06,1.92762E-06
Amortise opt. 35,1.90126E-06,1.7635E-06,1.83144E-06,1.7373E-06,1.85976E-06,1.68353E-06,1.70254E-06,1.76461E-06,2.01953E-06,1.78986E-06,1.81842E-06,1.82658E-06,1.97088E-06,1.80921E-06,1.83802E-06,2.01145E-06,1.82641E-06,1.98391E-06,2.06293E-06,1.91427E-06
Amortise opt. 36,1.90389E-06,1.8205E-06,1.77543E-06,1.70107E-06,1.85897E-06,1.66358E-06,1.72123E-06,1.76764E-06,2.00442E-06,1.70996E-06,1.8688E-06,1.79998E-06,1.97224E-06,1.80853E-06,1.80868E-06,2.01284E-06,1.79706E-06,1.98079E-06,1.99003E-06,1.86703E-06
Amortise opt. 37,1.90177E-06,1.76806E-06,1.77429E-06,1.70243E-06,1.71353E-06,1.66422E-06,1.70434E-06,1.77415E-06,2.00622E-06,1.71177E-06,1.78001E-06,1.80014E-06,1.75049E-06,1.74318E-06,1.80828E-06,1.76106E-06,1.79494E-06,1.98444E-06,1.98154E-06,1.88948E-06
Amortise opt. 38,3.9496E-06,1.82736E-06,1.7931E-06,1.71631E-06,1.66887E-06,1.66559E-06,1.71083E-06,3.93668E-06,2.01617E-06,1.71525E-06,1.77922E-06,1.81947E-06,1.76142E-06,1.99639E-06,1.80775E-06,2.00692E-06,1.81554E-06,1.97223E-06,1.97727E-06,1.91331E-06
Amortise opt. 39,3.94538E-06,1.62681E-06,1.76812E-06,1.81055E-06,1.94407E-06,1.70651E-06,1.69485E-06,3.95132E-06,1.88108E-06,1.7624E-06,1.81569E-06,1.79616E-06,1.76454E-06,1.98321E-06,1.80957E-06,1.99739E-06,1.75965E-06,1.97685E-06,1.98107E-06,2.04124E-06
Amortise opt. 40,1.72718E-06,1.61512E-06,1.75895E-06,1.81525E-06,1.66687E-06,1.71013E-06,1.69631E-06,3.90751E-06,1.91249E-06,1.77209E-06,1.77143E-06,1.79325E-06,1.74441E-06,1.87183E-06,1.80986E-06,2.00458E-06,1.76146E-06,1.97202E-06,1.97651E-06,1.9874E-06
Amortise opt. 41,1.62664E-06,1.61764E-06,1.77368E-06,1.80343E-06,1.64405E-06,1.70447E-06,1.70229E-06,3.91524E-06,1.84213E-06,1.76665E-06,1.7782E-06,1.79155E-06,1.9728E-06,1.86741E-06,1.70235E-06,2.00329E-06,1.79328E-06,1.97286E-06,1.98361E-06,1.9418E-06
Amortise opt. 42,1.6315E-06,1.61365E-06,1.86766E-06,1.77847E-06,1.89786E-06,1.70703E-06,1.71476E-06,3.92183E-06,1.84625E-06,1.89696E-06,1.78428E-06,1.78796E-06,1.95741E-06,1.88363E-06,1.96034E-06,2.0097E-06,1.82456E-06,1.93331E-06,2.10389E-06,1.96837E-06
Amortise opt. 43,1.63373E-06,1.61268E-06,1.78108E-06,1.78458E-06,1.64479E-06,1.70586E-06,1.70794E-06,1.85134E-06,1.87269E-06,1.89737E-06,1.86833E-06,1.79016E-06,3.97986E-06,1.86872E-06,1.949E-06,1.7571E-06,1.71186E-06,1.91544E-06,2.05498E-06,2.03981E-06
Amortise opt. 44,1.85873E-06,1.6178E-06,1.78731E-06,1.78427E-06,1.64738E-06,1.71501E-06,1.714E-06,1.8253E-06,1.8597E-06,1.88546E-06,1.86948E-06,1.79316E-06,3.98724E-06,1.88078E-06,1.92276E-06,2.02442E-06,1.96495E-06,2.03472E-06,1.91391E-06,2.20496E-06
Amortise opt. 45,1.8572E-06,1.6137E-06,1.76007E-06,1.80846E-06,1.88846E-06,1.72697E-06,1.70294E-06,1.82794E-06,1.75737E-06,1.88544E-06,1.87119E-06,1.73545E-06,3.95981E-06,1.89115E-06,1.9154E-06,2.00862E-06,2.02303E-06,2.03945E-06,1.99565E-06,2.0389E-06
Amortise opt. 46,1.83567E-06,1.66182E-06,1.77087E-06,1.81726E-06,1.90235E-06,1.74612E-06,1.70879E-06,1.82614E-06,1.77127E-06,1.88516E-06,1.86601E-06,1.98529E-06,3.95382E-06,1.81731E-06,1.93271E-06,2.00944E-06,1.778E-06,2.03835E-06,1.91499E-06,2.03609E-06
Amortise opt. 47,1.83973E-06,1.86545E-06,1.77441E-06,1.85987E-06,1.7212E-06,1.87069E-06,1.707E-06,1.84708E-06,1.77704E-06,1.88649E-06,1.85896E-06,1.96681E-06,3.95523E-06,1.82656E-06,1.91475E-06,2.00423E-06,1.78423E-06,2.07193E-06,1.9148E-06,1.98584E-06
Amortise opt. 48,1.84937E-06,1.86283E-06,1.75768E-06,1.7981E-06,1.88933E-06,1.90354E-06,1.81109E-06,1.84524E-06,1.93687E-06,1.88672E-06,1.85847E-06,1.92158E-06,3.96082E-06,1.7889E-06,1.91807E-06,2.01148E-06,1.77249E-06,2.10153E-06,2.05459E-06,2.03045E-06
Amortise opt. 49,1.80515E-06,1.78006E-06,1.75736E-06,1.87704E-06,1.72228E-06,1.83349E-06,1.8309E-06,1.67846E-06,2.0167E-06,1.74965E-06,1.86202E-06,1.91679E-06,1.87185E-06,1.78855E-06,1.93242E-06,1.75454E-06,1.76983E-06,2.038E-06,1.92014E-06,1.98694E-06
Amortise opt. 50,1.80872E-06,1.78255E-06,1.7711E-06,1.99138E-06,1.72668E-06,1.83107E-06,1.80326E-06,1.67478E-06,1.93978E-06,1.77424E-06,1.85774E-06,1.90721E-06,1.86715E-06,1.80741E-06,1.89431E-06,2.00485E-06,1.77466E-06,2.03921E-06,1.90363E-06,1.85204E-06
Amortise opt. 51,1.83428E-06,1.77702E-06,1.74941E-06,1.95601E-06,1.9016E-06,1.86823E-06,1.78203E-06,1.67776E-06,1.78649E-06,2.03116E-06,1.85955E-06,1.90824E-06,1.83383E-06,1.77275E-06,1.9023E-06,1.99856E-06,1.77023E-06,2.023E-06,1.91788E-06,1.9902E-06
Amortise opt. 52,1.81452E-06,1.78219E-06,1.74501E-06,1.94855E-06,1.88698E-06,1.84833E-06,1.80645E-06,1.90725E-06,1.79265E-06,1.85803E-06,1.86594E-06,1.92788E-06,1.83166E-06,1.77878E-06,1.91251E-06,2.003E-06,1.83454E-06,2.02668E-06,1.92647E-06,1.85422E-06
Amortise opt. 53,1.74088E-06,1.77369E-06,1.76062E-06,1.92919E-06,1.87913E-06,1.85078E-06,1.80047E-06,1.78183E-06,1.7778E-06,1.86938E-06,1.78457E-06,1.76148E-06,1.86775E-06,1.79423E-06,2.0376E-06,1.99829E-06,1.85543E-06,2.03491E-06,1.93462E-06,2.13793E-06
Amortise opt. 54,1.7512E-06,1.76613E-06,1.75757E-06,1.90405E-06,1.87019E-06,1.94589E-06,1.75487E-06,2.10736E-06,1.77473E-06,1.85917E-06,1.83646E-06,1.7753E-06,1.80049E-06,1.76953E-06,2.0126E-06,2.01004E-06,1.87683E-06,2.05736E-06,1.92502E-06,2.00053E-06
Amortise opt. 55,1.73635E-06,1.7678E-06,1.90647E-06,1.92631E-06,1.86722E-06,1.918E-06,1.77823E-06,1.7876E-06,1.77752E-06,1.74592E-06,1.7773E-06,1.74907E-06,1.79539E-06,1.77976E-06,2.00285E-06,1.75494E-06,1.83399E-06,1.9313E-06,1.89069E-06,1.77374E-06
Amortise opt. 56,1.73727E-06,1.7633E-06,1.81043E-06,1.93801E-06,1.89138E-06,1.66612E-06,1.89849E-06,1.80056E-06,1.77447E-06,1.77716E-06,1.7763E-06,1.74681E-06,1.79915E-06,1.79186E-06,1.99906E-06,2.01123E-06,1.85298E-06,1.94819E-06,1.8599E-06,2.06203E-06
Amortise opt. 57,1.75087E-06,1.7626E-06,1.82669E-06,1.89904E-06,1.86228E-06,1.91053E-06,1.79887E-06,1.73753E-06,1.77889E-06,1.74979E-06,1.77523E-06,1.75773E-06,1.79829E-06,1.78085E-06,2.01452E-06,1.99715E-06,1.86524E-06,1.85518E-06,1.86876E-06,2.05333E-06
Amortise opt. 58,1.71936E-06,1.76174E-06,1.81216E-06,1.88577E-06,1.95197E-06,1.89835E-06,1.79301E-06,1.71126E-06,1.77515E-06,2.0789E-06,1.78828E-06,1.77342E-06,1.86357E-06,2.02365E-06,1.87882E-06,2.01255E-06,1.84197E-06,1.82814E-06,1.88214E-06,1.85586E-06
Amortise opt. 59,1.72148E-06,1.76087E-06,1.87202E-06,1.925E-06,1.9547E-06,1.7436E-06,1.76988E-06,1.717E-06,1.77098E-06,1.95048E-06,1.77744E-06,1.8022E-06,1.8906E-06,1.76471E-06,1.88279E-06,2.00871E-06,1.85412E-06,1.82962E-06,1.90346E-06,1.90151E-06
Amortise opt. 60,1.73435E-06,1.76226E-06,1.90802E-06,1.89615E-06,1.95094E-06,1.76186E-06,1.74133E-06,1.98151E-06,1.78402E-06,2.05781E-06,1.88201E-06,1.87155E-06,1.87921E-06,1.76442E-06,1.75722E-06,2.01479E-06,1.83562E-06,1.88849E-06,1.92749E-06,1.89669E-06
Amortise opt. 61,1.89128E-06,1.76052E-06,1.95645E-06,1.87157E-06,1.95023E-06,1.78754E-06,1.7693E-06,1.88581E-06,1.88167E-06,1.9601E-06,1.9086E-06,1.78899E-06,3.88247E-06,2.02009E-06,1.89926E-06,1.7587E-06,1.83594E-06,1.83943E-06,1.92318E-06,1.78828E-06
