Case 06,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Default setting 12,1.69495E-06,1.6931E-06,1.69495E-06,1.68653E-06,1.68803E-06,1.69464E-06,1.69495E-06,1.68868E-06,1.74463E-06,1.70284E-06,1.70006E-06,1.6907E-06,1.6996E-06,1.87036E-06,1.70075E-06,1.87707E-06,1.70758E-06,1.70202E-06,1.70079E-06,1.70276E-06
Default setting 13,1.69624E-06,1.69353E-06,1.6936E-06,1.68872E-06,1.691E-06,1.69308E-06,1.69425E-06,1.68879E-06,1.74878E-06,1.7014E-06,1.70329E-06,1.69147E-06,1.70955E-06,1.87127E-06,1.70044E-06,1.87406E-06,1.70647E-06,1.70443E-06,1.70809E-06,1.70348E-06
Default setting 14,1.69799E-06,1.69276E-06,1.69412E-06,1.68462E-06,1.68486E-06,1.69249E-06,1.68936E-06,1.69122E-06,1.74713E-06,1.70221E-06,1.70234E-06,1.69232E-06,1.70481E-06,1.86906E-06,1.69968E-06,1.87522E-06,1.70669E-06,1.70118E-06,1.70742E-06,1.70158E-06
Default setting 15,1.69961E-06,1.6935E-06,1.69315E-06,1.68762E-06,1.68457E-06,1.69174E-06,1.69462E-06,1.68829E-06,1.74789E-06,1.70448E-06,1.70501E-06,1.69015E-06,1.69958E-06,1.87119E-06,1.69807E-06,1.87417E-06,1.70572E-06,1.70776E-06,1.70338E-06,1.70228E-06
Default setting 16,1.69353E-06,1.69581E-06,1.69096E-06,1.6869E-06,1.68396E-06,1.69344E-06,1.69091E-06,1.69303E-06,1.74683E-06,1.70255E-06,1.70208E-06,1.69081E-06,1.70227E-06,1.86626E-06,1.69928E-06,1.87378E-06,1.7061E-06,1.70635E-06,1.70183E-06,1.70723E-06
Default setting 17,1.69501E-06,1.69549E-06,1.69437E-06,1.6863E-06,1.68498E-06,1.69422E-06,1.69361E-06,1.7002E-06,1.74769E-06,1.7029E-06,1.70699E-06,1.69658E-06,1.69955E-06,1.86962E-06,1.6998E-06,1.87425E-06,1.70383E-06,1.70354E-06,1.69785E-06,1.70929E-06
Default setting 18,1.69393E-06,1.69017E-06,1.69203E-06,1.68391E-06,1.68322E-06,1.69709E-06,1.69492E-06,1.70027E-06,1.74755E-06,1.70097E-06,1.70349E-06,1.69813E-06,1.69684E-06,1.86888E-06,1.70013E-06,1.87583E-06,1.70606E-06,1.70569E-06,1.70127E-06,1.70962E-06
Default setting 19,1.69601E-06,1.69858E-06,1.6915E-06,1.68181E-06,1.69089E-06,1.69757E-06,1.69462E-06,1.69728E-06,1.74666E-06,1.70163E-06,1.70151E-06,1.69664E-06,1.69314E-06,1.86732E-06,1.6988E-06,1.87618E-06,1.70318E-06,1.70238E-06,1.70182E-06,1.70661E-06
Default setting 20,1.70718E-06,1.7028E-06,1.69486E-06,1.68253E-06,1.68687E-06,1.68985E-06,1.6876E-06,1.70132E-06,1.74446E-06,1.70222E-06,1.70088E-06,1.69619E-06,1.69534E-06,1.82454E-06,1.69823E-06,1.87491E-06,1.70505E-06,1.70326E-06,1.70382E-06,1.70988E-06
Amortise opt. 01,2.04932E-06,1.51171E-06,1.47728E-06,1.26927E-06,1.41318E-06,1.48079E-06,1.59533E-06,1.60443E-06,2.13034E-06,1.33477E-06,1.47711E-06,1.53252E-06,1.62173E-06,1.9603E-06,1.58812E-06,1.4204E-06,1.45338E-06,1.48682E-06,1.23969E-06,1.40232E-06
Amortise opt. 02,1.59883E-06,1.52513E-06,1.48717E-06,1.27082E-06,1.42448E-06,1.49139E-06,1.60887E-06,1.62327E-06,1.59019E-06,1.33801E-06,1.53701E-06,1.54179E-06,1.63468E-06,1.78153E-06,1.59422E-06,1.42881E-06,1.46526E-06,1.49891E-06,1.24184E-06,1.43086E-06
Amortise opt. 03,1.66866E-06,1.93003E-06,1.4702E-06,1.25914E-06,1.79355E-06,1.47253E-06,1.59629E-06,1.58728E-06,1.60674E-06,1.32343E-06,1.63404E-06,1.97558E-06,1.6215E-06,1.40743E-06,1.55917E-06,1.4189E-06,1.48397E-06,1.47356E-06,1.52223E-06,1.41004E-06
Amortise opt. 04,1.6009E-06,1.78655E-06,1.46563E-06,1.25499E-06,1.42171E-06,1.47731E-06,1.5045E-06,1.58406E-06,1.59625E-06,1.32299E-06,1.55961E-06,1.58213E-06,1.61903E-06,1.40431E-06,1.55681E-06,1.41544E-06,1.46844E-06,1.47481E-06,1.58603E-06,1.26102E-06
Amortise opt. 05,1.63483E-06,1.40713E-06,1.46626E-06,1.25447E-06,1.43018E-06,1.47795E-06,1.51424E-06,1.6085E-06,2.11225E-06,1.32244E-06,1.61521E-06,1.60822E-06,1.62039E-06,1.40517E-06,1.56057E-06,1.42259E-06,1.92302E-06,1.4813E-06,1.56059E-06,1.26181E-06
Amortise opt. 06,1.55287E-06,1.77948E-06,1.46528E-06,1.25578E-06,1.41207E-06,1.47129E-06,1.95176E-06,1.57175E-06,1.62147E-06,1.32407E-06,1.58652E-06,1.57394E-06,1.63804E-06,1.40389E-06,1.55667E-06,1.4078E-06,1.91237E-06,1.5389E-06,1.57432E-06,1.2538E-06
Amortise opt. 07,1.55796E-06,1.42223E-06,1.46507E-06,1.25435E-06,1.41182E-06,1.92659E-06,1.43377E-06,1.57582E-06,1.43746E-06,1.3293E-06,1.55913E-06,1.57906E-06,1.5161E-06,1.4056E-06,1.55511E-06,1.37949E-06,1.47322E-06,1.55628E-06,1.56352E-06,1.25207E-06
Amortise opt. 08,1.59902E-06,1.83551E-06,1.46461E-06,1.25616E-06,1.41444E-06,1.46534E-06,1.44768E-06,1.59158E-06,1.44334E-06,1.52743E-06,1.61635E-06,1.58374E-06,1.52517E-06,1.40508E-06,1.55604E-06,1.37744E-06,1.48665E-06,1.99873E-06,1.55964E-06,1.25078E-06
Amortise opt. 09,1.66203E-06,1.83479E-06,1.46517E-06,1.25778E-06,1.41385E-06,1.46744E-06,1.81522E-06,1.5799E-06,1.40675E-06,1.54825E-06,1.58795E-06,1.54777E-06,1.50088E-06,1.86324E-06,1.55746E-06,1.37858E-06,1.47906E-06,1.53342E-06,1.59393E-06,1.25122E-06
Amortise opt. 10,2.18728E-06,1.57083E-06,1.46656E-06,1.25856E-06,1.40562E-06,1.46723E-06,1.42852E-06,1.69592E-06,1.40412E-06,1.49739E-06,1.63682E-06,1.54245E-06,1.50132E-06,1.55582E-06,1.50488E-06,1.37735E-06,1.51371E-06,1.54836E-06,1.56234E-06,1.25154E-06
Amortise opt. 11,1.67414E-06,1.62103E-06,1.64039E-06,1.26259E-06,1.39794E-06,1.90212E-06,1.44278E-06,1.35184E-06,1.40292E-06,1.49811E-06,1.61189E-06,1.57746E-06,1.51655E-06,1.53285E-06,1.51923E-06,1.29291E-06,1.46484E-06,1.53904E-06,1.57108E-06,1.37328E-06
Amortise opt. 12,1.62743E-06,1.60508E-06,2.15739E-06,1.2523E-06,1.38845E-06,1.46325E-06,1.41727E-06,1.33718E-06,1.40168E-06,1.52155E-06,1.57262E-06,1.53718E-06,1.48353E-06,1.5111E-06,1.50834E-06,1.27914E-06,1.49921E-06,1.63694E-06,1.56218E-06,1.38985E-06
Amortise opt. 13,1.62906E-06,1.59782E-06,1.61232E-06,1.24914E-06,1.38794E-06,1.48167E-06,1.4213E-06,1.33756E-06,1.49362E-06,1.496E-06,1.57205E-06,1.53159E-06,1.48078E-06,1.44758E-06,1.43075E-06,1.2796E-06,1.45908E-06,2.15552E-06,1.56365E-06,1.32493E-06
Amortise opt. 14,1.65151E-06,1.62421E-06,1.60942E-06,1.25135E-06,1.39193E-06,1.46166E-06,1.41966E-06,1.33976E-06,1.49386E-06,1.47927E-06,1.63155E-06,1.54021E-06,1.48056E-06,1.43888E-06,1.45123E-06,1.28087E-06,1.4744E-06,1.65448E-06,1.56408E-06,1.32485E-06
Amortise opt. 15,1.60924E-06,1.60665E-06,1.64208E-06,1.25215E-06,1.39077E-06,1.46142E-06,1.51378E-06,1.51366E-06,1.44307E-06,1.49591E-06,1.59914E-06,1.53658E-06,1.47909E-06,1.4428E-06,1.42988E-06,1.63754E-06,1.50888E-06,1.56274E-06,1.59644E-06,1.36562E-06
Amortise opt. 16,1.60766E-06,1.59682E-06,1.60161E-06,1.314E-06,1.43379E-06,1.46731E-06,1.59738E-06,1.52425E-06,1.44366E-06,1.66428E-06,1.25334E-06,1.65131E-06,1.47858E-06,1.44251E-06,1.42564E-06,1.62595E-06,1.36197E-06,1.55979E-06,1.31962E-06,1.32696E-06
Amortise opt. 17,1.62876E-06,1.54902E-06,1.59719E-06,1.62651E-06,1.83482E-06,1.47822E-06,1.55136E-06,1.49931E-06,1.43133E-06,2.00541E-06,1.25931E-06,1.66887E-06,1.47639E-06,1.43747E-06,1.44152E-06,1.64268E-06,1.39578E-06,1.54894E-06,1.31692E-06,1.48153E-06
Amortise opt. 18,1.61455E-06,1.66758E-06,1.59932E-06,1.61553E-06,1.82298E-06,1.57649E-06,1.54174E-06,1.49818E-06,1.42943E-06,1.55979E-06,1.24486E-06,1.62971E-06,1.47483E-06,1.46813E-06,1.41257E-06,1.6268E-06,1.67783E-06,1.52301E-06,1.34949E-06,1.46466E-06
Amortise opt. 19,1.56617E-06,1.57915E-06,1.59904E-06,1.55649E-06,1.43247E-06,1.59004E-06,1.59513E-06,1.49886E-06,1.42967E-06,1.50766E-06,1.24368E-06,1.63171E-06,1.47624E-06,1.64362E-06,1.40976E-06,1.65587E-06,1.63586E-06,1.53323E-06,1.30969E-06,1.46431E-06
Amortise opt. 20,1.59606E-06,1.58036E-06,1.54944E-06,1.56916E-06,1.4458E-06,1.5619E-06,1.54664E-06,1.49877E-06,1.4281E-06,1.51201E-06,1.24323E-06,1.65243E-06,1.4746E-06,1.59429E-06,1.42316E-06,1.62625E-06,1.63964E-06,1.52493E-06,1.31183E-06,1.45944E-06
Amortise opt. 21,1.54233E-06,1.59371E-06,1.57958E-06,1.54585E-06,1.41937E-06,1.56004E-06,1.49468E-06,1.45729E-06,1.43044E-06,1.53178E-06,1.24223E-06,1.62281E-06,1.47567E-06,1.54458E-06,1.42459E-06,1.62919E-06,1.64972E-06,1.61092E-06,1.31581E-06,1.47719E-06
Amortise opt. 22,1.53977E-06,2.0692E-06,1.51973E-06,1.5476E-06,1.41588E-06,1.56698E-06,1.91774E-06,1.46953E-06,1.4299E-06,1.53888E-06,1.2442E-06,1.62129E-06,1.47632E-06,1.5663E-06,1.47457E-06,1.61808E-06,1.47118E-06,1.62668E-06,1.58368E-06,1.46902E-06
Amortise opt. 23,1.5684E-06,1.53739E-06,1.51589E-06,1.54213E-06,1.42103E-06,1.5425E-06,1.48775E-06,1.44011E-06,1.73104E-06,1.57654E-06,1.24305E-06,1.62689E-06,1.42515E-06,1.52211E-06,1.48393E-06,1.64014E-06,1.48274E-06,1.61684E-06,1.60741E-06,1.47429E-06
Amortise opt. 24,1.55442E-06,1.53583E-06,1.54524E-06,1.53828E-06,1.39828E-06,1.54224E-06,1.46346E-06,1.43806E-06,1.76772E-06,1.56229E-06,1.33364E-06,1.59865E-06,1.81062E-06,1.56508E-06,1.4556E-06,1.62462E-06,1.4504E-06,1.60722E-06,1.58351E-06,1.4801E-06
Amortise opt. 25,1.41798E-06,1.51023E-06,1.66776E-06,1.53961E-06,1.39958E-06,1.54249E-06,1.46339E-06,1.46152E-06,2.53817E-06,1.52115E-06,1.33792E-06,1.59431E-06,1.41599E-06,1.57157E-06,1.45679E-06,1.66034E-06,1.44647E-06,1.62769E-06,1.58703E-06,1.49327E-06
Amortise opt. 26,1.43036E-06,1.50012E-06,1.64045E-06,1.54101E-06,1.40959E-06,1.53944E-06,1.4607E-06,1.44707E-06,1.64281E-06,1.52194E-06,1.32609E-06,1.61174E-06,1.41697E-06,4.27296E-06,1.45752E-06,1.63005E-06,1.44462E-06,1.61559E-06,1.57959E-06,1.48105E-06
Amortise opt. 27,1.41778E-06,1.49976E-06,1.65493E-06,1.51566E-06,1.42263E-06,1.54115E-06,1.46207E-06,1.63981E-06,1.64415E-06,1.5216E-06,1.32425E-06,1.62178E-06,1.4176E-06,4.26315E-06,1.48955E-06,4.15803E-06,1.44562E-06,1.63701E-06,1.53257E-06,1.50092E-06
Amortise opt. 28,1.41557E-06,1.50089E-06,1.62521E-06,1.53268E-06,1.61853E-06,1.53984E-06,1.46563E-06,1.67986E-06,1.61478E-06,1.6185E-06,1.32657E-06,1.61366E-06,1.5147E-06,4.24396E-06,1.459E-06,4.1765E-06,1.44745E-06,1.6125E-06,1.53147E-06,1.4862E-06
Amortise opt. 29,1.41474E-06,1.50759E-06,1.63391E-06,1.48784E-06,1.63588E-06,1.54386E-06,1.4508E-06,1.74049E-06,1.61273E-06,1.65639E-06,1.32479E-06,1.518E-06,1.52924E-06,4.26047E-06,1.88166E-06,4.1378E-06,1.4923E-06,1.61115E-06,1.58077E-06,1.48048E-06
Amortise opt. 30,1.4174E-06,1.41934E-06,1.64571E-06,1.486E-06,1.62952E-06,1.56126E-06,1.45617E-06,1.76768E-06,1.64153E-06,1.61749E-06,1.50236E-06,1.61268E-06,1.49846E-06,4.26111E-06,1.45808E-06,4.15253E-06,1.46414E-06,1.61703E-06,1.5517E-06,1.50186E-06
Amortise opt. 31,1.41608E-06,1.43196E-06,2.14771E-06,1.50605E-06,1.90684E-06,1.57142E-06,1.47791E-06,1.80531E-06,1.59844E-06,1.61396E-06,1.5138E-06,1.50346E-06,1.49663E-06,1.27073E-06,1.47326E-06,4.14628E-06,1.47962E-06,1.64439E-06,1.40171E-06,1.48493E-06
Amortise opt. 32,1.46296E-06,1.40682E-06,1.56411E-06,1.90872E-06,1.46233E-06,1.55058E-06,1.44996E-06,1.73736E-06,1.59524E-06,1.62039E-06,1.48195E-06,1.52544E-06,1.51062E-06,1.25608E-06,1.48702E-06,1.54781E-06,1.46196E-06,1.63567E-06,1.41211E-06,1.52942E-06
Amortise opt. 33,1.45367E-06,1.40991E-06,2.05248E-06,1.31191E-06,1.45454E-06,1.56467E-06,1.4553E-06,1.68623E-06,1.61179E-06,1.6156E-06,1.48903E-06,1.61396E-06,1.48686E-06,1.51472E-06,1.65381E-06,1.5344E-06,1.48272E-06,1.50648E-06,1.38763E-06,1.53971E-06
Amortise opt. 34,1.86896E-06,1.41711E-06,1.54401E-06,1.63248E-06,1.45201E-06,1.55932E-06,1.47813E-06,1.63659E-06,1.70009E-06,1.38561E-06,1.486E-06,1.67712E-06,1.48707E-06,1.2497E-06,1.6696E-06,1.54564E-06,1.48899E-06,1.56915E-06,1.38905E-06,1.52222E-06
Amortise opt. 35,1.44949E-06,1.41894E-06,1.54083E-06,1.34376E-06,1.47208E-06,1.60512E-06,1.51505E-06,1.67456E-06,1.70071E-06,1.39503E-06,1.58013E-06,1.52288E-06,1.49993E-06,1.25551E-06,1.63612E-06,1.51241E-06,1.60988E-06,1.5627E-06,1.39392E-06,1.5193E-06
Amortise opt. 36,1.46251E-06,1.53029E-06,1.53944E-06,1.3094E-06,1.44781E-06,1.62015E-06,1.57974E-06,1.63459E-06,1.71068E-06,1.37495E-06,1.61342E-06,1.6701E-06,1.47176E-06,1.24794E-06,1.63342E-06,1.52462E-06,1.62089E-06,1.3553E-06,1.46193E-06,1.51704E-06
Amortise opt. 37,1.44794E-06,1.57337E-06,1.54091E-06,1.30654E-06,1.44762E-06,1.58817E-06,2.37854E-06,1.67968E-06,1.79778E-06,1.37316E-06,1.56247E-06,1.24969E-06,1.46858E-06,1.24641E-06,1.65115E-06,1.51601E-06,1.60252E-06,1.35597E-06,1.4961E-06,1.51565E-06
Amortise opt. 38,1.44831E-06,1.49674E-06,1.54133E-06,1.34383E-06,1.44638E-06,1.58518E-06,1.66819E-06,1.6114E-06,1.81601E-06,1.3777E-06,1.56455E-06,1.25427E-06,1.46701E-06,1.24817E-06,1.61816E-06,1.54614E-06,1.60765E-06,1.34777E-06,1.62351E-06,1.51734E-06
Amortise opt. 39,1.45395E-06,1.49147E-06,1.28427E-06,1.30992E-06,1.44598E-06,1.60147E-06,1.68496E-06,1.60502E-06,2.64086E-06,1.36995E-06,1.57735E-06,1.68086E-06,1.46938E-06,1.24429E-06,1.61689E-06,1.52935E-06,1.6151E-06,1.3459E-06,1.43153E-06,1.51719E-06
Amortise opt. 40,1.47028E-06,1.52676E-06,1.2866E-06,1.32018E-06,1.44662E-06,1.58789E-06,1.67858E-06,1.63735E-06,2.61053E-06,1.37313E-06,1.53276E-06,1.43052E-06,1.46665E-06,1.24487E-06,1.63761E-06,1.54777E-06,1.57848E-06,1.3487E-06,1.44532E-06,1.52565E-06
Amortise opt. 41,1.47996E-06,1.45573E-06,1.27361E-06,1.31556E-06,1.44788E-06,1.44686E-06,1.66768E-06,1.67339E-06,1.42538E-06,1.37164E-06,1.53923E-06,1.43618E-06,1.47033E-06,1.24737E-06,1.599E-06,1.53225E-06,1.57325E-06,1.34779E-06,1.42791E-06,1.54052E-06
Amortise opt. 42,1.50329E-06,1.45539E-06,1.27258E-06,1.4872E-06,1.25293E-06,1.47714E-06,1.68568E-06,1.50983E-06,1.41028E-06,1.47415E-06,1.56551E-06,1.42147E-06,1.46796E-06,1.68968E-06,1.59841E-06,1.54237E-06,1.57449E-06,1.65872E-06,1.42608E-06,1.51271E-06
Amortise opt. 43,1.47655E-06,1.49698E-06,1.2725E-06,1.49442E-06,1.25362E-06,1.41978E-06,1.70746E-06,1.50756E-06,1.39675E-06,1.48322E-06,1.54568E-06,1.41991E-06,1.27565E-06,1.60777E-06,1.59873E-06,1.55072E-06,1.57351E-06,1.57517E-06,1.42477E-06,1.51271E-06
Amortise opt. 44,1.47487E-06,1.62758E-06,1.27209E-06,1.46865E-06,1.24336E-06,1.4146E-06,1.39508E-06,1.71545E-06,1.39682E-06,1.47205E-06,1.6187E-06,1.42113E-06,1.28305E-06,1.60846E-06,1.59566E-06,1.25841E-06,1.48985E-06,1.63597E-06,1.42416E-06,1.5303E-06
Amortise opt. 45,1.48419E-06,1.38709E-06,1.27285E-06,1.46662E-06,1.24071E-06,1.44829E-06,1.73816E-06,1.50511E-06,1.3965E-06,1.47191E-06,1.59704E-06,1.42329E-06,1.26725E-06,1.61102E-06,1.6053E-06,1.56054E-06,1.52573E-06,1.57583E-06,1.42523E-06,1.49904E-06
Amortise opt. 46,1.87401E-06,1.40749E-06,1.272E-06,1.4678E-06,1.2398E-06,1.66009E-06,1.73642E-06,1.49365E-06,1.39659E-06,1.47098E-06,1.55233E-06,1.89331E-06,1.27227E-06,1.91527E-06,1.60615E-06,1.25215E-06,1.53087E-06,1.61351E-06,1.42434E-06,1.49818E-06
Amortise opt. 47,1.31285E-06,1.39463E-06,1.2736E-06,1.47187E-06,1.24035E-06,1.36029E-06,1.50623E-06,1.52329E-06,1.39754E-06,1.45489E-06,1.55348E-06,1.49115E-06,1.26852E-06,1.46754E-06,1.47126E-06,1.25124E-06,1.56596E-06,1.65933E-06,1.5716E-06,1.50078E-06
Amortise opt. 48,1.3167E-06,1.40267E-06,1.27272E-06,1.52368E-06,1.2416E-06,1.38078E-06,1.51963E-06,1.48636E-06,1.72091E-06,1.45527E-06,1.61493E-06,1.46259E-06,1.56673E-06,1.46476E-06,1.45535E-06,1.25013E-06,1.55304E-06,1.56219E-06,1.55008E-06,1.49762E-06
Amortise opt. 49,1.60646E-06,1.41043E-06,1.3809E-06,1.53414E-06,1.71641E-06,1.36353E-06,1.48406E-06,1.47023E-06,1.69869E-06,1.47484E-06,1.59499E-06,1.46205E-06,2.00491E-06,1.46356E-06,1.45473E-06,1.24895E-06,1.5536E-06,1.59974E-06,1.59026E-06,1.49997E-06
Amortise opt. 50,1.47446E-06,1.39052E-06,1.38874E-06,1.51102E-06,1.37407E-06,1.62229E-06,1.48538E-06,1.47348E-06,1.62841E-06,1.91457E-06,1.38904E-06,1.47657E-06,1.54693E-06,1.48376E-06,1.45449E-06,1.25268E-06,1.55461E-06,1.5448E-06,1.54679E-06,1.49613E-06
Amortise opt. 51,1.89525E-06,1.39022E-06,1.36885E-06,1.51117E-06,1.71136E-06,1.66667E-06,1.49977E-06,1.46125E-06,1.62716E-06,1.33469E-06,1.41281E-06,1.86022E-06,1.54861E-06,1.47035E-06,1.45637E-06,1.25134E-06,1.56554E-06,1.54475E-06,1.55864E-06,1.49513E-06
Amortise opt. 52,1.45634E-06,1.39445E-06,1.36705E-06,1.51434E-06,1.37291E-06,1.59712E-06,1.47532E-06,1.91945E-06,1.71495E-06,1.33733E-06,1.77376E-06,1.53073E-06,1.54771E-06,1.54487E-06,1.45974E-06,1.43572E-06,1.56956E-06,1.56644E-06,1.6011E-06,1.49155E-06
Amortise opt. 53,1.45795E-06,1.39264E-06,1.36709E-06,1.57762E-06,1.36687E-06,1.5931E-06,1.47505E-06,1.45594E-06,1.64095E-06,1.32336E-06,1.39907E-06,1.50235E-06,1.27636E-06,1.55971E-06,1.52609E-06,1.43876E-06,1.50562E-06,1.52494E-06,1.44307E-06,1.4972E-06
Amortise opt. 54,1.46803E-06,1.51046E-06,1.36539E-06,1.59516E-06,1.36947E-06,1.61205E-06,1.49002E-06,1.45588E-06,1.52723E-06,1.32036E-06,1.4096E-06,1.52445E-06,1.27626E-06,1.5574E-06,1.53014E-06,1.43264E-06,1.96687E-06,1.5307E-06,1.46079E-06,1.49833E-06
Amortise opt. 55,1.44794E-06,1.51978E-06,1.36648E-06,1.56577E-06,1.36591E-06,1.57962E-06,1.48044E-06,1.46759E-06,1.5381E-06,1.32483E-06,1.38862E-06,1.48156E-06,1.26654E-06,1.40488E-06,1.55665E-06,1.43166E-06,1.47918E-06,1.54244E-06,1.44042E-06,1.53277E-06
Amortise opt. 56,1.44738E-06,1.49682E-06,1.3656E-06,1.56086E-06,1.37575E-06,1.57589E-06,1.3338E-06,1.48209E-06,1.55494E-06,1.32189E-06,1.39098E-06,1.54677E-06,1.26356E-06,1.4139E-06,1.28031E-06,1.43111E-06,1.485E-06,1.55043E-06,1.43979E-06,1.55037E-06
Amortise opt. 57,1.45966E-06,1.4992E-06,4.31084E-06,1.57482E-06,1.37409E-06,1.59327E-06,1.32949E-06,1.46037E-06,1.52925E-06,1.53706E-06,1.39333E-06,1.55118E-06,1.26622E-06,1.39723E-06,1.55259E-06,1.4309E-06,1.49851E-06,1.55356E-06,1.43356E-06,1.51682E-06
Amortise opt. 58,1.4337E-06,1.50053E-06,4.61281E-06,1.56555E-06,1.95142E-06,1.61349E-06,4.2174E-06,1.47641E-06,1.57172E-06,1.59019E-06,1.59529E-06,1.62611E-06,1.26536E-06,1.39537E-06,1.26045E-06,1.43281E-06,1.45644E-06,1.53634E-06,1.43717E-06,1.51558E-06
Amortise opt. 59,1.43559E-06,1.4495E-06,4.27712E-06,1.4185E-06,1.5111E-06,1.52423E-06,1.31495E-06,1.90417E-06,1.58682E-06,1.68095E-06,1.67151E-06,1.60368E-06,1.58186E-06,1.39381E-06,1.25767E-06,1.43161E-06,1.45902E-06,1.51861E-06,1.43203E-06,1.53106E-06
Amortise opt. 60,1.43458E-06,1.46585E-06,4.30649E-06,1.42693E-06,1.46981E-06,1.5344E-06,1.31582E-06,4.29248E-06,1.42329E-06,1.566E-06,1.56711E-06,1.59488E-06,1.55413E-06,1.39448E-06,1.25857E-06,1.54164E-06,1.47929E-06,1.51702E-06,1.43223E-06,1.50558E-06
Amortise opt. 61,1.40026E-06,1.48624E-06,4.30284E-06,1.4108E-06,1.4711E-06,1.50864E-06,1.30852E-06,1.31095E-06,1.42551E-06,1.63728E-06,1.54231E-06,1.56707E-06,1.56441E-06,1.39172E-06,1.25835E-06,2.01454E-06,1.45274E-06,1.51736E-06,1.43132E-06,1.50458E-06
