Case 17,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Default setting 12,7.90649E-07,7.98278E-07,8.69740E-07,8.10426E-07,7.37984E-07,7.87170E-07,7.87265E-07,7.92050E-07,8.56914E-07,8.10114E-07,8.08702E-07,7.93035E-07,7.92157E-07,7.95617E-07,7.95666E-07,7.92632E-07,7.73752E-07,7.72808E-07,7.76672E-07,8.11878E-07
Default setting 13,7.82990E-07,7.95684E-07,8.66888E-07,8.09802E-07,7.37648E-07,7.87613E-07,7.88396E-07,7.92735E-07,8.54869E-07,8.11998E-07,8.08055E-07,7.93630E-07,7.93719E-07,7.94091E-07,7.95695E-07,7.94815E-07,7.71846E-07,7.74720E-07,7.76105E-07,8.12281E-07
Default setting 14,7.90346E-07,7.92489E-07,8.08092E-07,8.10274E-07,7.35557E-07,7.88118E-07,7.89164E-07,7.91772E-07,8.54923E-07,8.12970E-07,8.11478E-07,7.93993E-07,7.93136E-07,7.95874E-07,7.94758E-07,7.94693E-07,7.75838E-07,7.73635E-07,7.76653E-07,8.13879E-07
Default setting 15,7.87366E-07,7.93838E-07,8.05115E-07,8.09339E-07,7.38794E-07,7.90310E-07,7.89089E-07,7.90177E-07,8.54950E-07,8.09571E-07,8.11993E-07,7.91461E-07,7.93864E-07,7.93749E-07,7.93179E-07,7.94643E-07,7.75942E-07,7.72197E-07,7.74922E-07,8.08827E-07
Default setting 16,7.88146E-07,7.93956E-07,8.04316E-07,8.11001E-07,7.39294E-07,7.87709E-07,7.87791E-07,7.92475E-07,8.55218E-07,8.09981E-07,8.11503E-07,7.93100E-07,7.95558E-07,7.93427E-07,7.98681E-07,8.01925E-07,7.74836E-07,7.73768E-07,7.76726E-07,8.10022E-07
Default setting 17,7.86493E-07,7.91233E-07,8.04845E-07,8.09694E-07,7.38266E-07,7.87579E-07,7.85827E-07,7.90058E-07,8.54551E-07,8.09972E-07,8.08871E-07,7.93803E-07,7.94792E-07,7.93136E-07,7.92585E-07,7.94215E-07,7.78059E-07,7.77998E-07,7.74887E-07,8.08037E-07
Default setting 18,7.88144E-07,7.96644E-07,8.02496E-07,8.12092E-07,7.40617E-07,7.88134E-07,7.86514E-07,7.89946E-07,8.55381E-07,8.09254E-07,8.09371E-07,7.93130E-07,7.94101E-07,7.95451E-07,7.90987E-07,7.94329E-07,7.75662E-07,7.75317E-07,7.74852E-07,8.10467E-07
Default setting 19,7.86416E-07,7.95221E-07,7.89368E-07,8.10915E-07,7.38557E-07,7.90583E-07,7.86491E-07,7.92772E-07,8.54809E-07,8.10638E-07,8.10830E-07,7.94675E-07,7.95582E-07,7.95752E-07,7.93623E-07,7.94135E-07,7.75074E-07,7.77593E-07,7.75163E-07,8.03006E-07
Default setting 20,7.89672E-07,7.93631E-07,7.90808E-07,8.09603E-07,7.46222E-07,7.89377E-07,7.87522E-07,7.92590E-07,8.53623E-07,8.11150E-07,8.11092E-07,7.97220E-07,7.90607E-07,7.93038E-07,7.91512E-07,7.93544E-07,7.76186E-07,7.72015E-07,7.75155E-07,7.91257E-07
Amortise opt. 01,7.61818E-07,7.58519E-07,7.73627E-07,8.41987E-07,7.60454E-07,7.73884E-07,7.68479E-07,8.95355E-07,8.46611E-07,7.88338E-07,7.69792E-07,7.93409E-07,7.75148E-07,7.73370E-07,7.95938E-07,7.75010E-07,7.49537E-07,7.43164E-07,7.45771E-07,8.57685E-07
Amortise opt. 02,7.74476E-07,7.80501E-07,7.59036E-07,8.66625E-07,7.74514E-07,7.74264E-07,7.54596E-07,7.28353E-07,7.69241E-07,7.86382E-07,7.81145E-07,7.87531E-07,7.89469E-07,7.76152E-07,7.75064E-07,7.72951E-07,7.52824E-07,7.53072E-07,7.51957E-07,8.64325E-07
Amortise opt. 03,7.79536E-07,7.59604E-07,7.97824E-07,8.67223E-07,7.51113E-07,7.67714E-07,7.74807E-07,7.82165E-07,7.87140E-07,7.98764E-07,7.98713E-07,8.18063E-07,7.72412E-07,7.74213E-07,7.65850E-07,7.63978E-07,8.01219E-07,7.58740E-07,7.38949E-07,7.78930E-07
Amortise opt. 04,7.63406E-07,7.60065E-07,7.58800E-07,8.35017E-07,7.52057E-07,7.64197E-07,7.55351E-07,7.27569E-07,7.70490E-07,7.86545E-07,8.64502E-07,8.52256E-07,7.74228E-07,7.83162E-07,7.63267E-07,7.57663E-07,7.48400E-07,8.47004E-07,7.39323E-07,7.80675E-07
Amortise opt. 05,7.71853E-07,7.69094E-07,7.52147E-07,8.53510E-07,7.57965E-07,7.73878E-07,7.64519E-07,7.36340E-07,7.98248E-07,7.88673E-07,8.44085E-07,8.52591E-07,7.80009E-07,7.77937E-07,7.94159E-07,7.73663E-07,7.51128E-07,8.52259E-07,7.43859E-07,8.60199E-07
Amortise opt. 06,7.49209E-07,7.43474E-07,7.77602E-07,7.91470E-07,7.42163E-07,7.66344E-07,7.67786E-07,8.94819E-07,7.83207E-07,7.90490E-07,8.54983E-07,8.57032E-07,7.98848E-07,7.77844E-07,7.83181E-07,7.77208E-07,7.84105E-07,8.32662E-07,7.48739E-07,7.71055E-07
Amortise opt. 07,7.46831E-07,7.41770E-07,7.48977E-07,7.55644E-07,7.41624E-07,7.64229E-07,7.80687E-07,7.84235E-07,8.04767E-07,7.98344E-07,8.43104E-07,8.66287E-07,7.73351E-07,7.77683E-07,7.69794E-07,7.49386E-07,7.59559E-07,8.35079E-07,7.55223E-07,7.68918E-07
Amortise opt. 08,7.56763E-07,7.59218E-07,7.77771E-07,7.72654E-07,7.70543E-07,7.65759E-07,7.68286E-07,7.72483E-07,8.58596E-07,7.83386E-07,8.57819E-07,8.64802E-07,7.86919E-07,7.83342E-07,7.87090E-07,7.64466E-07,7.65096E-07,8.47524E-07,7.63626E-07,7.82582E-07
Amortise opt. 09,7.39161E-07,7.26538E-07,7.58718E-07,8.08839E-07,7.81948E-07,7.69895E-07,7.57096E-07,7.38970E-07,8.60183E-07,7.70037E-07,8.67846E-07,8.54281E-07,7.84198E-07,7.78371E-07,7.86749E-07,7.35914E-07,7.62022E-07,8.38871E-07,7.49143E-07,7.63398E-07
Amortise opt. 10,7.39630E-07,7.26924E-07,7.66877E-07,8.11307E-07,7.40121E-07,7.77239E-07,7.55253E-07,7.43908E-07,8.66995E-07,7.72088E-07,8.06592E-07,8.51801E-07,7.96005E-07,7.67183E-07,7.82750E-07,7.36925E-07,7.63878E-07,7.60307E-07,7.65844E-07,7.61035E-07
Amortise opt. 11,7.78697E-07,7.43622E-07,7.33368E-07,8.06382E-07,7.39443E-07,7.73946E-07,7.84900E-07,7.78316E-07,8.73929E-07,7.98231E-07,8.44497E-07,8.65544E-07,7.54880E-07,7.75042E-07,8.02456E-07,7.49590E-07,8.10418E-07,7.55947E-07,7.50320E-07,7.73086E-07
Amortise opt. 12,7.56277E-07,7.91109E-07,7.55631E-07,8.53786E-07,7.59736E-07,7.64392E-07,7.79940E-07,7.55306E-07,8.64263E-07,7.79818E-07,7.93607E-07,8.64235E-07,7.62439E-07,7.71567E-07,7.94706E-07,7.27327E-07,7.67148E-07,7.62389E-07,7.50713E-07,7.51761E-07
Amortise opt. 13,7.59497E-07,7.76378E-07,7.33508E-07,8.70681E-07,7.31810E-07,7.66247E-07,8.71363E-07,7.51911E-07,8.60114E-07,7.84693E-07,7.93637E-07,8.59165E-07,7.53460E-07,7.88213E-07,7.66037E-07,7.23898E-07,7.57763E-07,7.51957E-07,7.66047E-07,7.53049E-07
Amortise opt. 14,7.57012E-07,7.80639E-07,7.51744E-07,8.59579E-07,7.31060E-07,7.75488E-07,8.82735E-07,7.78211E-07,8.64368E-07,7.97794E-07,8.05932E-07,8.43337E-07,7.77492E-07,7.54027E-07,7.78622E-07,7.35688E-07,7.61282E-07,7.50841E-07,7.53384E-07,7.52647E-07
Amortise opt. 15,7.84506E-07,7.83198E-07,7.73157E-07,8.65106E-07,7.52923E-07,7.57706E-07,7.76414E-07,7.78756E-07,8.65592E-07,8.00856E-07,9.63585E-07,8.63297E-07,7.96497E-07,7.50932E-07,7.51410E-07,9.04989E-07,7.54602E-07,7.57304E-07,7.49525E-07,7.71925E-07
Amortise opt. 16,7.79050E-07,7.82007E-07,8.33030E-07,8.56536E-07,7.78846E-07,7.57276E-07,7.79322E-07,7.82323E-07,8.72297E-07,7.88201E-07,8.49989E-07,8.44333E-07,7.71828E-07,7.50544E-07,7.49861E-07,7.61093E-07,7.59988E-07,7.51789E-07,7.38560E-07,7.32709E-07
Amortise opt. 17,7.87484E-07,7.77644E-07,7.92270E-07,8.61073E-07,7.88140E-07,7.64050E-07,8.76758E-07,7.79614E-07,8.62857E-07,8.01325E-07,7.80049E-07,8.52578E-07,7.60829E-07,7.85682E-07,7.54051E-07,7.75552E-07,7.58200E-07,7.58280E-07,7.37361E-07,7.31981E-07
Amortise opt. 18,7.76216E-07,7.84807E-07,8.18419E-07,8.58884E-07,7.70764E-07,7.90670E-07,7.74845E-07,7.78029E-07,8.59870E-07,7.81298E-07,7.86989E-07,8.61224E-07,7.62435E-07,7.45161E-07,7.24604E-07,7.82265E-07,7.65413E-07,7.54337E-07,7.53485E-07,7.50343E-07
Amortise opt. 19,7.60655E-07,7.80769E-07,7.82337E-07,8.62418E-07,7.64421E-07,7.73051E-07,7.87937E-07,7.77795E-07,8.56746E-07,7.80948E-07,7.42914E-07,8.68182E-07,7.61837E-07,7.47637E-07,7.26197E-07,7.47951E-07,7.58639E-07,7.56830E-07,7.56668E-07,7.73305E-07
Amortise opt. 20,7.61100E-07,7.89988E-07,7.54154E-07,8.59456E-07,7.64320E-07,7.71188E-07,8.40929E-07,7.87285E-07,8.73170E-07,7.87330E-07,7.55142E-07,8.62601E-07,7.81395E-07,8.00900E-07,7.36244E-07,7.81015E-07,7.56795E-07,7.55829E-07,7.53817E-07,7.91474E-07
Amortise opt. 21,7.84880E-07,7.82770E-07,7.76986E-07,8.60271E-07,7.82978E-07,7.49296E-07,8.23358E-07,7.81438E-07,8.52621E-07,7.92464E-07,7.85960E-07,8.33921E-07,7.74219E-07,7.97092E-07,8.99371E-07,7.79525E-07,7.58058E-07,7.58876E-07,7.72619E-07,8.36763E-07
Amortise opt. 22,7.77318E-07,7.47119E-07,7.53005E-07,8.57356E-07,7.77056E-07,8.08650E-07,8.31205E-07,7.75590E-07,8.51036E-07,7.87688E-07,7.79902E-07,8.33986E-07,7.74863E-07,7.85015E-07,7.77862E-07,7.86523E-07,7.56206E-07,7.58108E-07,7.60127E-07,7.83706E-07
Amortise opt. 23,7.78426E-07,7.63555E-07,7.72157E-07,8.68279E-07,7.39240E-07,7.75444E-07,8.20285E-07,7.84740E-07,8.56157E-07,7.27427E-07,7.90179E-07,8.64050E-07,7.78129E-07,7.84134E-07,7.81884E-07,7.73960E-07,7.55890E-07,7.61282E-07,7.67020E-07,7.84786E-07
Amortise opt. 24,7.52471E-07,7.35077E-07,7.31695E-07,8.62736E-07,7.94578E-07,7.59439E-07,8.49807E-07,7.73176E-07,8.49874E-07,7.69242E-07,7.59173E-07,8.56920E-07,7.70882E-07,8.03668E-07,7.75729E-07,7.63153E-07,7.59250E-07,7.58403E-07,7.77027E-07,7.88518E-07
Amortise opt. 25,7.59722E-07,7.32509E-07,7.32974E-07,8.29520E-07,7.66647E-07,7.60145E-07,8.26743E-07,7.72525E-07,8.46456E-07,7.27239E-07,8.24056E-07,8.57632E-07,7.71639E-07,8.01105E-07,7.77337E-07,7.64293E-07,7.54918E-07,7.45042E-07,7.69932E-07,7.81277E-07
Amortise opt. 26,7.52848E-07,7.49423E-07,7.52688E-07,7.72853E-07,7.45588E-07,7.50577E-07,8.33952E-07,7.90925E-07,8.50848E-07,7.63762E-07,8.36480E-07,8.46206E-07,7.74445E-07,7.99515E-07,7.78719E-07,7.87092E-07,7.61078E-07,7.57131E-07,7.75675E-07,7.76242E-07
Amortise opt. 27,7.78523E-07,7.25592E-07,7.75024E-07,7.58620E-07,7.29643E-07,7.71772E-07,8.44129E-07,8.53294E-07,8.62706E-07,7.89239E-07,8.48113E-07,8.43709E-07,7.72475E-07,8.02973E-07,7.77317E-07,7.87729E-07,7.57959E-07,7.55829E-07,7.80933E-07,7.81879E-07
Amortise opt. 28,7.76893E-07,7.24723E-07,7.67659E-07,7.57459E-07,7.93665E-07,7.48026E-07,8.34018E-07,8.66659E-07,8.33347E-07,7.94601E-07,8.46250E-07,8.43899E-07,7.87086E-07,7.92859E-07,7.72152E-07,8.88982E-07,7.53454E-07,7.63328E-07,7.62253E-07,7.67816E-07
Amortise opt. 29,7.53984E-07,7.34307E-07,7.61215E-07,7.66213E-07,7.29401E-07,7.71717E-07,7.69652E-07,8.79866E-07,8.22634E-07,7.98458E-07,8.30102E-07,8.57502E-07,7.76910E-07,7.77802E-07,7.75973E-07,9.06365E-07,7.39857E-07,7.66167E-07,7.61652E-07,7.63732E-07
Amortise opt. 30,7.67708E-07,9.04242E-07,7.76169E-07,7.52386E-07,7.56532E-07,7.58317E-07,7.66579E-07,8.78932E-07,7.43479E-07,8.03532E-07,8.42945E-07,8.61396E-07,7.79867E-07,7.84926E-07,7.77268E-07,8.85303E-07,7.46877E-07,7.66342E-07,7.74513E-07,7.79447E-07
Amortise opt. 31,7.42989E-07,7.62597E-07,7.60874E-07,7.44662E-07,7.48493E-07,7.71615E-07,7.68086E-07,8.70135E-07,7.40192E-07,7.94163E-07,8.29230E-07,9.00629E-07,7.78629E-07,7.86120E-07,7.77255E-07,8.84529E-07,7.43338E-07,7.43579E-07,7.58845E-07,7.62386E-07
Amortise opt. 32,7.44589E-07,7.72103E-07,7.71974E-07,7.81870E-07,7.46817E-07,7.58633E-07,7.94245E-07,8.01895E-07,7.98634E-07,7.67464E-07,8.61967E-07,9.13808E-07,7.80218E-07,7.75910E-07,7.83052E-07,8.88107E-07,7.58032E-07,8.03637E-07,7.58968E-07,7.63421E-07
Amortise opt. 33,7.53205E-07,7.51460E-07,7.67361E-07,7.96660E-07,7.67583E-07,7.74330E-07,7.92401E-07,8.52345E-07,7.85008E-07,7.70573E-07,8.43758E-07,9.01611E-07,7.90894E-07,7.79622E-07,7.88196E-07,8.71600E-07,7.52270E-07,7.62323E-07,7.63530E-07,7.63829E-07
Amortise opt. 34,7.35628E-07,7.51399E-07,7.82893E-07,7.98449E-07,7.29203E-07,8.34835E-07,7.91569E-07,8.02256E-07,7.96676E-07,7.66282E-07,8.62971E-07,8.65152E-07,7.84384E-07,7.64878E-07,8.51318E-07,8.73900E-07,7.58940E-07,7.55329E-07,7.49415E-07,7.57198E-07
Amortise opt. 35,7.40866E-07,7.84336E-07,7.82692E-07,7.97998E-07,7.28781E-07,8.96012E-07,7.73603E-07,8.14806E-07,7.85066E-07,8.00377E-07,8.57824E-07,8.42216E-07,7.94030E-07,7.68972E-07,8.67153E-07,8.82856E-07,7.45276E-07,7.57520E-07,7.50191E-07,7.51548E-07
Amortise opt. 36,7.44087E-07,7.86361E-07,7.82584E-07,7.73861E-07,7.48070E-07,8.92115E-07,7.70431E-07,8.66492E-07,7.84500E-07,7.99476E-07,8.32449E-07,8.43595E-07,7.75324E-07,7.75338E-07,7.80513E-07,8.62844E-07,7.58098E-07,7.58729E-07,7.57496E-07,7.74710E-07
Amortise opt. 37,7.03163E-07,7.69697E-07,7.82317E-07,7.70150E-07,7.66496E-07,8.57813E-07,7.55156E-07,8.76163E-07,7.98197E-07,8.01190E-07,8.31776E-07,8.41234E-07,7.71897E-07,7.71177E-07,7.78689E-07,8.60033E-07,7.45330E-07,7.49536E-07,7.39704E-07,7.59043E-07
Amortise opt. 38,7.08260E-07,7.65087E-07,7.78423E-07,7.69541E-07,7.71093E-07,8.77961E-07,7.79995E-07,8.65855E-07,7.85052E-07,7.87176E-07,8.63574E-07,8.55305E-07,7.83988E-07,7.69619E-07,7.26917E-07,8.75196E-07,7.55926E-07,7.66891E-07,7.39341E-07,7.58935E-07
Amortise opt. 39,7.36147E-07,7.83541E-07,7.99225E-07,7.97655E-07,7.57784E-07,8.94854E-07,7.83558E-07,8.46690E-07,7.80185E-07,7.95531E-07,8.45911E-07,8.61974E-07,7.61699E-07,7.82629E-07,7.44440E-07,8.54097E-07,7.60216E-07,7.51785E-07,7.50754E-07,7.55882E-07
Amortise opt. 40,8.90521E-07,7.86472E-07,7.82387E-07,7.59192E-07,7.68385E-07,8.93888E-07,7.59556E-07,8.35760E-07,7.84581E-07,7.84711E-07,8.48874E-07,8.51461E-07,7.60830E-07,7.64698E-07,7.86780E-07,8.50986E-07,7.62799E-07,7.63457E-07,7.27833E-07,7.79116E-07
Amortise opt. 41,7.76079E-07,7.45511E-07,7.81410E-07,7.59015E-07,7.58156E-07,8.86933E-07,7.66008E-07,8.56949E-07,7.79743E-07,8.02308E-07,8.49224E-07,8.66448E-07,7.69589E-07,7.57724E-07,7.80081E-07,7.73017E-07,7.65737E-07,7.61396E-07,7.29351E-07,7.69820E-07
Amortise opt. 42,7.77603E-07,7.61554E-07,7.81553E-07,7.69899E-07,7.72799E-07,8.81560E-07,7.54837E-07,8.59266E-07,7.89222E-07,7.94671E-07,8.40827E-07,8.62871E-07,7.48667E-07,7.68801E-07,7.58817E-07,7.92027E-07,7.59232E-07,7.70122E-07,7.39516E-07,7.76518E-07
Amortise opt. 43,7.83429E-07,7.78910E-07,7.81875E-07,7.82931E-07,7.70630E-07,8.34344E-07,7.56744E-07,8.63365E-07,7.84843E-07,7.86474E-07,8.38743E-07,8.07614E-07,7.36610E-07,7.48015E-07,7.72260E-07,7.74897E-07,7.59261E-07,7.57881E-07,7.23423E-07,7.46048E-07
Amortise opt. 44,7.80973E-07,7.51850E-07,7.73760E-07,7.96742E-07,7.60636E-07,8.27667E-07,7.58149E-07,8.30085E-07,7.68367E-07,7.92259E-07,8.49492E-07,7.98129E-07,7.46570E-07,7.49543E-07,7.58215E-07,9.08596E-07,7.60540E-07,7.63312E-07,7.20354E-07,7.54582E-07
Amortise opt. 45,7.77405E-07,7.67184E-07,7.78002E-07,8.00786E-07,7.49367E-07,8.22054E-07,7.47181E-07,7.65814E-07,7.87470E-07,7.95388E-07,8.60303E-07,8.08954E-07,7.26663E-07,7.57409E-07,7.72660E-07,7.24718E-07,7.62991E-07,7.60316E-07,7.80453E-07,7.45180E-07
Amortise opt. 46,7.74581E-07,7.42994E-07,7.73419E-07,7.99715E-07,7.78954E-07,8.22220E-07,7.46407E-07,7.65530E-07,7.40837E-07,7.70369E-07,9.87819E-07,7.97618E-07,7.27711E-07,7.34925E-07,7.78623E-07,8.90101E-07,7.57425E-07,7.63197E-07,7.80186E-07,7.60554E-07
Amortise opt. 47,7.76911E-07,7.41330E-07,7.70907E-07,7.96684E-07,7.46850E-07,8.32670E-07,7.54259E-07,8.03719E-07,7.38950E-07,7.80088E-07,8.03262E-07,8.49802E-07,7.37393E-07,7.35232E-07,7.74870E-07,7.26651E-07,7.57903E-07,7.40757E-07,8.03204E-07,7.75776E-07
Amortise opt. 48,7.80431E-07,7.80852E-07,7.82347E-07,7.76545E-07,7.72727E-07,8.46765E-07,7.43804E-07,7.45424E-07,7.69593E-07,7.67613E-07,8.59343E-07,8.62902E-07,9.05464E-07,7.45276E-07,7.87888E-07,7.32446E-07,7.51897E-07,7.59465E-07,7.82558E-07,7.61801E-07
Amortise opt. 49,7.81114E-07,7.84426E-07,7.76751E-07,7.73611E-07,7.56851E-07,8.15249E-07,7.44977E-07,7.98534E-07,7.91127E-07,7.66486E-07,8.02413E-07,8.66904E-07,7.57315E-07,7.28602E-07,7.60289E-07,9.07044E-07,7.51228E-07,7.39846E-07,7.71322E-07,7.74004E-07
Amortise opt. 50,7.71425E-07,7.78948E-07,7.94423E-07,7.74244E-07,7.93417E-07,8.26771E-07,7.45579E-07,8.33675E-07,7.84876E-07,7.70860E-07,8.10939E-07,8.54104E-07,7.52585E-07,7.28933E-07,7.59703E-07,7.76436E-07,7.58685E-07,7.63870E-07,7.75082E-07,7.76454E-07
Amortise opt. 51,7.83473E-07,7.78308E-07,7.71065E-07,7.94980E-07,7.65601E-07,8.28743E-07,7.64346E-07,8.47787E-07,7.98515E-07,7.65344E-07,9.94024E-07,8.52895E-07,7.71891E-07,7.45507E-07,7.74210E-07,8.08108E-07,7.55165E-07,7.58712E-07,7.73141E-07,7.71675E-07
Amortise opt. 52,7.86895E-07,7.82531E-07,7.69052E-07,7.77874E-07,7.35747E-07,8.03473E-07,7.48554E-07,7.95663E-07,7.66229E-07,7.62996E-07,8.53748E-07,8.39877E-07,7.53688E-07,9.25159E-07,7.79635E-07,8.22458E-07,8.81312E-07,7.37829E-07,7.83073E-07,7.25315E-07
Amortise opt. 53,7.85929E-07,7.78792E-07,7.72744E-07,7.24749E-07,7.31315E-07,7.76498E-07,7.64108E-07,7.95326E-07,7.68946E-07,7.67210E-07,8.55507E-07,8.65217E-07,7.69613E-07,7.90717E-07,7.62581E-07,8.47186E-07,8.84855E-07,7.46914E-07,7.79020E-07,7.66401E-07
Amortise opt. 54,7.81952E-07,8.36792E-07,7.82309E-07,7.23247E-07,7.91805E-07,7.76800E-07,7.71439E-07,8.29964E-07,8.53342E-07,7.36299E-07,8.44180E-07,8.45715E-07,7.60825E-07,8.07179E-07,7.72862E-07,8.58025E-07,8.77114E-07,7.59703E-07,7.71737E-07,7.42499E-07
Amortise opt. 55,7.84436E-07,8.47366E-07,8.77032E-07,7.22910E-07,7.73809E-07,7.75349E-07,7.74380E-07,8.45988E-07,8.03548E-07,7.36896E-07,8.43475E-07,8.59124E-07,7.59278E-07,7.77408E-07,7.49154E-07,8.39533E-07,8.74018E-07,7.41999E-07,7.75919E-07,7.59482E-07
Amortise opt. 56,7.78759E-07,7.90183E-07,8.90284E-07,7.20481E-07,7.74871E-07,8.22831E-07,7.70789E-07,8.50524E-07,7.94579E-07,7.63461E-07,8.50396E-07,8.26602E-07,7.68990E-07,7.77870E-07,7.49848E-07,8.39853E-07,8.77423E-07,7.46155E-07,7.82606E-07,7.85418E-07
Amortise opt. 57,7.80809E-07,7.88214E-07,8.78876E-07,7.23080E-07,7.97363E-07,8.01736E-07,7.76420E-07,8.64972E-07,8.28541E-07,7.36460E-07,8.51708E-07,8.44301E-07,7.40229E-07,7.89895E-07,7.61848E-07,8.47792E-07,8.64227E-07,7.50758E-07,7.65127E-07,7.48151E-07
Amortise opt. 58,7.87945E-07,8.34626E-07,7.75036E-07,7.25916E-07,7.81438E-07,9.14656E-07,7.69240E-07,8.46401E-07,7.78492E-07,7.34073E-07,8.60606E-07,8.21830E-07,7.53727E-07,7.84451E-07,7.37646E-07,8.48369E-07,8.64350E-07,7.62106E-07,7.72613E-07,7.54747E-07
Amortise opt. 59,7.56189E-07,7.82179E-07,7.83663E-07,7.23531E-07,7.58355E-07,9.26081E-07,7.75110E-07,8.46290E-07,7.79649E-07,7.35439E-07,8.42562E-07,8.29604E-07,7.89786E-07,8.01153E-07,7.33887E-07,8.26221E-07,8.02459E-07,7.65072E-07,8.03032E-07,7.35084E-07
Amortise opt. 60,7.76154E-07,7.79384E-07,8.03073E-07,7.92505E-07,7.71744E-07,9.04239E-07,7.74485E-07,8.27692E-07,7.94576E-07,7.29120E-07,8.57024E-07,8.34413E-07,7.91802E-07,7.88469E-07,7.50154E-07,8.37504E-07,7.43612E-07,7.66316E-07,7.85359E-07,7.35647E-07
Amortise opt. 61,7.60251E-07,7.74940E-07,7.63926E-07,7.26550E-07,7.74546E-07,8.38099E-07,7.81133E-07,7.87439E-07,9.65808E-07,7.30019E-07,8.18345E-07,8.28027E-07,7.88355E-07,7.82608E-07,7.24632E-07,7.47522E-07,7.62967E-07,7.53463E-07,7.79280E-07,7.47649E-07
