Case 14,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,1.52935E-06,1.38603E-06,1.37954E-06,1.35799E-06,1.38796E-06,1.36459E-06,1.32823E-06,1.37206E-06,1.35623E-06,1.35133E-06,1.35210E-06,1.33195E-06,1.35753E-06,1.33050E-06,1.34111E-06,1.36493E-06,1.38941E-06,1.35087E-06,1.30291E-06,1.40588E-06
Amortise opt. 63,1.53737E-06,1.36686E-06,1.36017E-06,1.62652E-06,1.38625E-06,1.39073E-06,1.30388E-06,1.34387E-06,1.37236E-06,1.38277E-06,1.34630E-06,1.31261E-06,1.35045E-06,1.34662E-06,1.34309E-06,1.35799E-06,1.38006E-06,1.40310E-06,1.31750E-06,1.43836E-06
Amortise opt. 64,1.36535E-06,1.38967E-06,1.36504E-06,1.35349E-06,1.36690E-06,1.50581E-06,1.30379E-06,1.34386E-06,1.35509E-06,1.35029E-06,1.36342E-06,1.31098E-06,1.38663E-06,1.31779E-06,1.34966E-06,1.38414E-06,1.33424E-06,1.34838E-06,1.36224E-06,1.44631E-06
Amortise opt. 65,1.36492E-06,1.36726E-06,1.36376E-06,1.33790E-06,1.36482E-06,1.51574E-06,1.31912E-06,1.36087E-06,1.34634E-06,1.37621E-06,1.35107E-06,1.32004E-06,1.35034E-06,1.31963E-06,1.33396E-06,1.44411E-06,1.33825E-06,1.38580E-06,1.51616E-06,1.39480E-06
Amortise opt. 66,1.52566E-06,1.37768E-06,1.38550E-06,1.29819E-06,1.38532E-06,1.50844E-06,1.32319E-06,1.36966E-06,1.35539E-06,1.35423E-06,1.38479E-06,1.29313E-06,1.34017E-06,1.32853E-06,1.33260E-06,1.42946E-06,1.33572E-06,1.40103E-06,1.53431E-06,1.39609E-06
Amortise opt. 67,1.35995E-06,1.38307E-06,1.36291E-06,1.30228E-06,1.38606E-06,1.38593E-06,1.38057E-06,1.36691E-06,1.37911E-06,1.32069E-06,1.35912E-06,1.29101E-06,1.35614E-06,1.30945E-06,1.33787E-06,1.47023E-06,1.38797E-06,1.35639E-06,1.50916E-06,1.41795E-06
Amortise opt. 68,1.35713E-06,1.35061E-06,1.38162E-06,1.31018E-06,1.39722E-06,1.37798E-06,1.38607E-06,1.36744E-06,1.42547E-06,1.33269E-06,1.33177E-06,1.31179E-06,1.34080E-06,1.35746E-06,1.32138E-06,1.42139E-06,1.37037E-06,1.36093E-06,1.51114E-06,1.40071E-06
Amortise opt. 69,1.36701E-06,1.38594E-06,1.35962E-06,1.56442E-06,1.36243E-06,1.37512E-06,1.36555E-06,1.36781E-06,1.43781E-06,1.36001E-06,1.36634E-06,1.37326E-06,1.34442E-06,1.36726E-06,1.32434E-06,1.42371E-06,1.38513E-06,1.35191E-06,1.52121E-06,1.37499E-06
Amortise opt. 70,1.34899E-06,1.36365E-06,1.36192E-06,1.35546E-06,1.38621E-06,1.38581E-06,1.36655E-06,1.33506E-06,1.42253E-06,1.35490E-06,1.34886E-06,1.34315E-06,1.35325E-06,1.34586E-06,1.33470E-06,1.37744E-06,1.37836E-06,1.35170E-06,1.50130E-06,1.40042E-06
Amortise opt. 71,1.35616E-06,1.39031E-06,1.37731E-06,1.35918E-06,1.36234E-06,1.42010E-06,1.37095E-06,1.35007E-06,1.42667E-06,1.36518E-06,1.48817E-06,1.37001E-06,1.37866E-06,1.33887E-06,1.31806E-06,1.40383E-06,1.35477E-06,1.35564E-06,1.49622E-06,1.34394E-06
Amortise opt. 72,1.35670E-06,1.35545E-06,1.42099E-06,1.39139E-06,1.38434E-06,1.40825E-06,1.34373E-06,1.33939E-06,1.42828E-06,1.33648E-06,1.50277E-06,1.35119E-06,1.38740E-06,1.36697E-06,1.31655E-06,1.35133E-06,1.38682E-06,1.36807E-06,1.34713E-06,1.37640E-06
Amortise opt. 73,1.33553E-06,1.38659E-06,1.54631E-06,1.42871E-06,1.37011E-06,1.39069E-06,1.34405E-06,1.36056E-06,1.43794E-06,1.34155E-06,1.50471E-06,1.56360E-06,1.36696E-06,1.41398E-06,1.31836E-06,1.38032E-06,1.35628E-06,1.36513E-06,1.36245E-06,1.37249E-06
Amortise opt. 74,1.33950E-06,1.35632E-06,1.55577E-06,1.43647E-06,1.34291E-06,1.39713E-06,1.36653E-06,1.35371E-06,1.42656E-06,1.35853E-06,1.36870E-06,1.30469E-06,1.36348E-06,1.44393E-06,1.30311E-06,1.38878E-06,1.34368E-06,1.36773E-06,1.34547E-06,1.32775E-06
Amortise opt. 75,1.35217E-06,1.36135E-06,1.65758E-06,1.42124E-06,1.34182E-06,1.38469E-06,1.37755E-06,1.38810E-06,1.41602E-06,1.35675E-06,1.38715E-06,1.36563E-06,1.37876E-06,1.40879E-06,1.29956E-06,1.37040E-06,1.37408E-06,1.33014E-06,1.35170E-06,1.35097E-06
Amortise opt. 76,1.33240E-06,1.39598E-06,1.38277E-06,1.42272E-06,1.34009E-06,1.37897E-06,1.33490E-06,1.35776E-06,1.39179E-06,1.36759E-06,1.36639E-06,1.29927E-06,1.36253E-06,1.44919E-06,1.32179E-06,1.37429E-06,1.34717E-06,1.32961E-06,1.38705E-06,1.39745E-06
Amortise opt. 77,1.33722E-06,1.35713E-06,1.37794E-06,1.42903E-06,1.34048E-06,1.35578E-06,1.34228E-06,1.37250E-06,1.39147E-06,1.35436E-06,1.36544E-06,1.32125E-06,1.35752E-06,1.40487E-06,1.60018E-06,1.36352E-06,1.37310E-06,1.35890E-06,1.36976E-06,1.38462E-06
Amortise opt. 78,1.34393E-06,1.37721E-06,1.37036E-06,1.39050E-06,1.32900E-06,1.34406E-06,1.32013E-06,1.36387E-06,1.42238E-06,1.33189E-06,1.36635E-06,1.56221E-06,1.36562E-06,1.38923E-06,1.34473E-06,1.36569E-06,1.35443E-06,1.38774E-06,1.35309E-06,1.40549E-06
Amortise opt. 79,1.34868E-06,1.38335E-06,1.40250E-06,1.37509E-06,1.33851E-06,1.34442E-06,1.32002E-06,1.53581E-06,1.37562E-06,1.33165E-06,1.36963E-06,1.34084E-06,1.39515E-06,1.38384E-06,1.38813E-06,1.37347E-06,1.43253E-06,1.38600E-06,1.35087E-06,1.40626E-06
Amortise opt. 80,1.37946E-06,1.34698E-06,1.40223E-06,1.39197E-06,1.33178E-06,1.38946E-06,1.33055E-06,1.54718E-06,1.36714E-06,1.36044E-06,1.38914E-06,1.36508E-06,1.36027E-06,1.39047E-06,1.37283E-06,1.36238E-06,1.41422E-06,1.36284E-06,1.34068E-06,1.40587E-06
Best setting 01,1.30175E-06,1.31029E-06,1.39620E-06,1.34908E-06,1.32679E-06,1.31719E-06,1.30751E-06,1.33304E-06,1.32269E-06,1.32189E-06,1.32639E-06,1.29249E-06,1.32702E-06,1.30725E-06,1.29956E-06,1.30509E-06,1.38468E-06,1.29584E-06,1.30795E-06,1.35855E-06
Best setting 02,1.30444E-06,1.30768E-06,1.40137E-06,1.34806E-06,1.31747E-06,1.31464E-06,1.30250E-06,1.32769E-06,1.32295E-06,1.32722E-06,1.32672E-06,1.29263E-06,1.32343E-06,1.30840E-06,1.29924E-06,1.30645E-06,1.38198E-06,1.29782E-06,1.33398E-06,1.35876E-06
Best setting 03,1.30592E-06,1.30623E-06,1.39793E-06,1.34476E-06,1.32198E-06,1.32278E-06,1.30254E-06,1.32805E-06,1.32938E-06,1.32230E-06,1.32713E-06,1.29035E-06,1.37687E-06,1.31214E-06,1.30440E-06,1.30583E-06,1.38332E-06,1.29837E-06,1.33295E-06,1.35905E-06
Best setting 04,1.30199E-06,1.30840E-06,1.39310E-06,1.32979E-06,1.31593E-06,1.31601E-06,1.30344E-06,1.33031E-06,1.32519E-06,1.32361E-06,1.32590E-06,1.29296E-06,1.40728E-06,1.31728E-06,1.29848E-06,1.30661E-06,1.38784E-06,1.29934E-06,1.33256E-06,1.35938E-06
Best setting 05,1.30344E-06,1.30783E-06,1.36453E-06,1.29962E-06,1.32167E-06,1.31416E-06,1.35154E-06,1.33442E-06,1.32745E-06,1.32959E-06,1.33065E-06,1.29200E-06,1.40134E-06,1.30778E-06,1.32126E-06,1.30727E-06,1.35560E-06,1.29973E-06,1.33115E-06,1.35877E-06
Best setting 06,1.30584E-06,1.30944E-06,1.36721E-06,1.35003E-06,1.32649E-06,1.31370E-06,1.35228E-06,1.32978E-06,1.30933E-06,1.32214E-06,1.32540E-06,1.29129E-06,1.40309E-06,1.30837E-06,1.32976E-06,1.30930E-06,1.38326E-06,1.29610E-06,1.33157E-06,1.35786E-06
Best setting 07,1.30215E-06,1.30887E-06,1.36531E-06,1.34436E-06,1.32374E-06,1.31734E-06,1.36886E-06,1.33046E-06,1.29814E-06,1.32757E-06,1.32453E-06,1.29066E-06,1.40401E-06,1.31047E-06,1.33044E-06,1.30863E-06,1.38661E-06,1.29862E-06,1.31064E-06,1.35866E-06
Best setting 08,1.30133E-06,1.31231E-06,1.36711E-06,1.34386E-06,1.31938E-06,1.32010E-06,1.38111E-06,1.32983E-06,1.32479E-06,1.32445E-06,1.32533E-06,1.29097E-06,1.40668E-06,1.31193E-06,1.32806E-06,1.30906E-06,1.38297E-06,1.29712E-06,1.30186E-06,1.35949E-06
Best setting 09,1.30157E-06,1.30600E-06,1.36717E-06,1.34656E-06,1.32112E-06,1.31296E-06,1.38227E-06,1.33301E-06,1.32455E-06,1.32958E-06,1.32488E-06,1.29171E-06,1.40256E-06,1.31277E-06,1.33062E-06,1.30827E-06,1.38513E-06,1.29882E-06,1.30297E-06,1.35984E-06
Best setting 10,1.29968E-06,1.31027E-06,1.36350E-06,1.34864E-06,1.32606E-06,1.31403E-06,1.38761E-06,1.32926E-06,1.32408E-06,1.32254E-06,1.32620E-06,1.29016E-06,1.40592E-06,1.30974E-06,1.32803E-06,1.30731E-06,1.38495E-06,1.29660E-06,1.32455E-06,1.35921E-06
Best setting 11,1.30178E-06,1.30859E-06,1.36355E-06,1.35047E-06,1.32319E-06,1.31336E-06,1.38442E-06,1.32950E-06,1.32317E-06,1.32794E-06,1.33329E-06,1.29130E-06,1.37066E-06,1.32715E-06,1.32878E-06,1.30577E-06,1.38568E-06,1.29695E-06,1.33583E-06,1.36039E-06
Best setting 12,1.30309E-06,1.30943E-06,1.36759E-06,1.34506E-06,1.31710E-06,1.31387E-06,1.38875E-06,1.35617E-06,1.32597E-06,1.32850E-06,1.33295E-06,1.29272E-06,1.37095E-06,1.31458E-06,1.31990E-06,1.30715E-06,1.38292E-06,1.29605E-06,1.33573E-06,1.35826E-06
Best setting 13,1.30084E-06,1.30651E-06,1.36754E-06,1.34458E-06,1.32090E-06,1.31419E-06,1.38916E-06,1.37527E-06,1.31890E-06,1.32414E-06,1.33039E-06,1.29192E-06,1.37594E-06,1.30884E-06,1.30167E-06,1.30714E-06,1.38410E-06,1.29602E-06,1.33671E-06,1.36324E-06
Best setting 14,1.29910E-06,1.31081E-06,1.36579E-06,1.30901E-06,1.32325E-06,1.31493E-06,1.35606E-06,1.37787E-06,1.29425E-06,1.32666E-06,1.33083E-06,1.29593E-06,1.37061E-06,1.31026E-06,1.30483E-06,1.30500E-06,1.38309E-06,1.30246E-06,1.33567E-06,1.35985E-06
Best setting 15,1.30651E-06,1.30772E-06,1.36464E-06,1.29729E-06,1.32472E-06,1.31508E-06,1.35039E-06,1.37759E-06,1.29688E-06,1.32431E-06,1.32721E-06,1.29216E-06,1.37255E-06,1.31859E-06,1.30087E-06,1.30588E-06,1.38520E-06,1.29429E-06,1.33430E-06,1.35861E-06
Best setting 16,1.30304E-06,1.30812E-06,1.36308E-06,1.29940E-06,1.31985E-06,1.31622E-06,1.34580E-06,1.37787E-06,1.29573E-06,1.32585E-06,1.33029E-06,1.29755E-06,1.37029E-06,1.31295E-06,1.30112E-06,1.30487E-06,1.36423E-06,1.29607E-06,1.30678E-06,1.35929E-06
Best setting 17,1.30278E-06,1.30765E-06,1.36455E-06,1.29954E-06,1.32448E-06,1.31405E-06,1.30427E-06,1.38587E-06,1.29285E-06,1.32546E-06,1.32924E-06,1.29431E-06,1.37020E-06,1.31100E-06,1.29723E-06,1.30624E-06,1.33246E-06,1.29551E-06,1.30873E-06,1.35911E-06
Best setting 18,1.30014E-06,1.30701E-06,1.36501E-06,1.29862E-06,1.32522E-06,1.31621E-06,1.30689E-06,1.41244E-06,1.29316E-06,1.32713E-06,1.35517E-06,1.29330E-06,1.37867E-06,1.31372E-06,1.29869E-06,1.30769E-06,1.33735E-06,1.29842E-06,1.30709E-06,1.35992E-06
Best setting 19,1.30446E-06,1.31099E-06,1.36608E-06,1.29737E-06,1.31829E-06,1.31626E-06,1.34911E-06,1.40892E-06,1.29214E-06,1.32587E-06,1.38005E-06,1.29647E-06,1.37482E-06,1.31109E-06,1.29744E-06,1.30563E-06,1.33633E-06,1.29721E-06,1.30690E-06,1.36146E-06
Best setting 20,1.30340E-06,1.31029E-06,1.36393E-06,1.29952E-06,1.36630E-06,1.31913E-06,1.34848E-06,1.40992E-06,1.29477E-06,1.32225E-06,1.32762E-06,1.29718E-06,1.36960E-06,1.30899E-06,1.30005E-06,1.30711E-06,1.33333E-06,1.29879E-06,1.30782E-06,1.36083E-06
