Case 01,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 01,9.16783E-07,7.40229E-07,8.10714E-07,8.02116E-07,8.90791E-07,8.11773E-07,8.70192E-07,9.46695E-07,8.41474E-07,8.66584E-07,8.9715E-07,8.13736E-07,8.66672E-07,8.13143E-07,8.1283E-07,8.45229E-07,8.5062E-07,8.46597E-07,9.16809E-07,9.81406E-07
Amortise opt. 02,9.34348E-07,7.41706E-07,8.16803E-07,8.07954E-07,8.98473E-07,8.6236E-07,8.64582E-07,9.55912E-07,8.49962E-07,8.72916E-07,9.12751E-07,8.15416E-07,8.69877E-07,8.22948E-07,8.13028E-07,8.554E-07,8.56085E-07,8.55951E-07,9.22048E-07,9.89816E-07
Amortise opt. 03,9.06085E-07,7.37155E-07,8.09938E-07,7.9465E-07,1.02749E-06,8.61254E-07,8.53245E-07,9.3627E-07,8.35344E-07,8.60063E-07,8.94822E-07,8.39553E-07,8.8149E-07,1.01615E-06,8.08176E-07,8.40653E-07,8.46241E-07,8.4102E-07,9.07415E-07,9.79778E-07
Amortise opt. 04,9.05576E-07,7.36488E-07,8.08715E-07,7.9387E-07,8.78091E-07,8.93373E-07,8.52086E-07,9.3486E-07,8.3705E-07,8.61222E-07,8.96659E-07,8.13459E-07,9.00286E-07,1.01267E-06,8.08873E-07,8.44519E-07,8.46818E-07,8.46418E-07,9.07907E-07,9.79412E-07
Amortise opt. 05,9.14648E-07,7.36172E-07,8.10965E-07,8.03327E-07,8.83265E-07,9.06133E-07,8.53923E-07,9.43078E-07,8.44339E-07,8.58598E-07,8.95268E-07,8.16478E-07,8.63487E-07,1.01981E-06,8.05802E-07,8.41357E-07,8.52748E-07,8.39808E-07,9.14969E-07,9.81262E-07
Amortise opt. 06,9.05106E-07,7.36261E-07,8.11971E-07,7.94254E-07,8.74483E-07,9.02417E-07,8.51336E-07,9.31209E-07,8.23438E-07,8.62797E-07,8.80734E-07,8.38511E-07,9.63503E-07,1.00344E-06,8.07674E-07,9.14905E-07,8.65848E-07,8.45542E-07,9.0588E-07,9.99556E-07
Amortise opt. 07,9.05025E-07,7.35929E-07,8.36618E-07,7.4734E-07,8.72585E-07,8.72369E-07,8.55897E-07,8.91497E-07,8.2212E-07,8.58973E-07,8.79547E-07,8.67818E-07,8.6147E-07,1.00406E-06,8.21414E-07,9.31097E-07,8.39348E-07,8.39525E-07,9.07881E-07,8.59525E-07
Amortise opt. 08,9.01645E-07,7.36451E-07,8.39853E-07,7.12281E-07,8.72967E-07,8.74446E-07,8.52412E-07,9.1475E-07,8.32735E-07,7.50054E-07,8.93141E-07,8.69406E-07,8.61448E-07,1.01248E-06,9.25541E-07,9.08574E-07,8.43763E-07,8.4483E-07,9.06652E-07,8.61037E-07
Amortise opt. 09,8.91728E-07,7.80557E-07,8.29121E-07,7.42791E-07,8.74133E-07,8.66719E-07,7.59266E-07,9.16157E-07,8.19967E-07,7.51713E-07,8.69648E-07,8.60832E-07,8.34085E-07,9.9932E-07,9.1495E-07,9.21606E-07,8.33116E-07,8.32627E-07,8.69374E-07,8.54251E-07
Amortise opt. 10,8.91597E-07,9.18317E-07,8.29358E-07,7.11973E-07,8.10054E-07,8.66507E-07,7.60753E-07,9.73237E-07,8.19295E-07,7.46246E-07,8.69351E-07,8.61473E-07,8.33005E-07,9.99545E-07,1.03054E-06,9.35597E-07,8.91997E-07,7.89309E-07,8.71756E-07,8.5437E-07
Amortise opt. 11,9.04078E-07,9.21568E-07,8.30361E-07,7.13057E-07,8.04478E-07,8.67806E-07,7.53862E-07,9.96809E-07,8.20886E-07,7.45052E-07,8.79853E-07,8.61802E-07,8.46336E-07,1.00364E-06,9.17679E-07,9.15167E-07,8.90725E-07,7.89561E-07,8.65248E-07,8.52816E-07
Amortise opt. 12,8.82787E-07,9.5572E-07,7.70421E-07,7.46359E-07,8.02363E-07,8.67361E-07,7.53748E-07,9.35529E-07,8.20926E-07,7.47119E-07,8.54242E-07,9.65633E-07,9.44452E-07,9.89643E-07,9.32869E-07,9.17837E-07,9.20594E-07,7.90402E-07,8.61626E-07,8.50371E-07
Amortise opt. 13,8.81486E-07,9.33014E-07,7.73591E-07,8.1678E-07,7.95393E-07,1.02823E-06,7.53203E-07,9.37615E-07,8.34734E-07,7.46337E-07,8.55269E-07,9.79342E-07,8.73423E-07,9.87136E-07,9.25258E-07,8.90378E-07,9.29979E-07,8.06629E-07,8.64299E-07,8.43255E-07
Amortise opt. 14,8.9373E-07,9.26413E-07,7.6875E-07,7.98372E-07,8.0261E-07,1.03288E-06,7.54534E-07,9.74699E-07,8.35513E-07,9.18562E-07,8.55585E-07,9.52096E-07,8.90181E-07,9.99249E-07,1.02966E-06,8.78357E-07,9.14436E-07,8.11764E-07,8.61209E-07,8.43668E-07
Amortise opt. 15,8.65433E-07,9.26519E-07,7.67173E-07,8.11481E-07,7.99265E-07,1.02378E-06,7.53187E-07,1.00339E-06,8.27401E-07,9.25144E-07,9.07601E-07,9.49169E-07,8.70166E-07,9.7715E-07,1.04015E-06,8.76578E-07,9.14927E-07,8.03753E-07,8.63836E-07,8.40232E-07
Amortise opt. 16,8.65818E-07,9.24764E-07,7.68986E-07,7.98506E-07,9.31916E-07,1.02607E-06,7.5419E-07,9.87174E-07,8.2774E-07,9.11088E-07,9.14107E-07,9.5709E-07,8.68492E-07,9.74279E-07,1.01606E-06,9.30265E-07,9.20384E-07,8.05709E-07,8.61345E-07,8.42609E-07
Amortise opt. 17,8.84864E-07,9.36521E-07,7.67286E-07,8.00676E-07,9.41276E-07,1.02192E-06,7.61799E-07,9.59635E-07,8.26243E-07,9.10969E-07,9.01472E-07,9.15253E-07,8.70017E-07,9.7493E-07,1.01679E-06,9.31052E-07,9.06503E-07,8.05393E-07,9.36822E-07,8.43931E-07
Amortise opt. 18,8.55731E-07,9.33164E-07,8.75854E-07,8.16947E-07,9.27806E-07,1.02893E-06,9.82834E-07,9.12636E-07,8.25892E-07,9.18963E-07,9.00066E-07,9.13054E-07,8.69937E-07,9.79128E-07,1.0163E-06,8.65764E-07,9.06456E-07,8.59783E-07,8.62709E-07,1.00817E-06
Amortise opt. 19,8.55738E-07,7.19956E-07,8.8944E-07,9.11048E-07,9.23067E-07,1.02713E-06,9.94391E-07,9.13058E-07,8.28455E-07,9.0107E-07,9.03821E-07,9.28676E-07,7.91292E-07,8.967E-07,9.53207E-07,8.70354E-07,9.16647E-07,8.68987E-07,9.10597E-07,1.01605E-06
Amortise opt. 20,8.65491E-07,7.20256E-07,9.64513E-07,9.14738E-07,9.26603E-07,7.82249E-07,9.94194E-07,9.20804E-07,8.26849E-07,9.01124E-07,9.07672E-07,9.28781E-07,7.87596E-07,9.04133E-07,9.77832E-07,8.78441E-07,8.94684E-07,8.54531E-07,8.62998E-07,1.00534E-06
Amortise opt. 21,8.62687E-07,7.15625E-07,7.7271E-07,9.08241E-07,9.04261E-07,7.78148E-07,9.55101E-07,9.11956E-07,7.27005E-07,8.99682E-07,7.08909E-07,3.33792E-06,7.83316E-07,8.90568E-07,9.42855E-07,8.61581E-07,8.93454E-07,8.52072E-07,8.55251E-07,1.00564E-06
Amortise opt. 22,7.62736E-07,7.14856E-07,7.75314E-07,9.05931E-07,9.03449E-07,7.70927E-07,9.71892E-07,9.12206E-07,7.28483E-07,9.00794E-07,7.10285E-07,3.34575E-06,7.84505E-07,8.90703E-07,9.42079E-07,8.65231E-07,9.07997E-07,8.61703E-07,9.36434E-07,1.0084E-06
Amortise opt. 23,7.44931E-07,7.15356E-07,7.69975E-07,9.10705E-07,8.4295E-07,7.69775E-07,9.42857E-07,9.13047E-07,7.23558E-07,9.00987E-07,7.04893E-07,3.35493E-06,7.91324E-07,8.97668E-07,9.50784E-07,8.57066E-07,9.06816E-07,8.53985E-07,8.54929E-07,1.00878E-06
Amortise opt. 24,7.58977E-07,7.15489E-07,7.68876E-07,9.09497E-07,8.42645E-07,7.69684E-07,9.42528E-07,9.17126E-07,7.2453E-07,8.05966E-07,7.05033E-07,9.05338E-07,9.50487E-07,8.90344E-07,9.26262E-07,8.58027E-07,8.09668E-07,2.70656E-06,9.25238E-07,8.60612E-07
Amortise opt. 25,7.44958E-07,8.85696E-07,7.69828E-07,8.90538E-07,8.42232E-07,7.71975E-07,9.57333E-07,8.77494E-07,7.24314E-07,8.06382E-07,7.05961E-07,9.09043E-07,8.67227E-07,8.87894E-07,9.27383E-07,8.58849E-07,8.20406E-07,7.57912E-07,9.22299E-07,8.61171E-07
Amortise opt. 26,7.48517E-07,8.70602E-07,7.69489E-07,9.12536E-07,8.42955E-07,7.70802E-07,9.02917E-07,8.58855E-07,8.29533E-07,8.00124E-07,7.90085E-07,8.99505E-07,8.71593E-07,8.91711E-07,9.31336E-07,8.9556E-07,8.15006E-07,2.6957E-06,1.0107E-06,8.54385E-07
Amortise opt. 27,7.6316E-07,8.75452E-07,8.16212E-07,8.6512E-07,8.45732E-07,8.81402E-07,8.95454E-07,8.73927E-07,8.29504E-07,7.98934E-07,7.94616E-07,8.99152E-07,8.64777E-07,8.97352E-07,9.31144E-07,8.86067E-07,9.27222E-07,7.59933E-07,1.02008E-06,8.51531E-07
Amortise opt. 28,7.16872E-07,8.73432E-07,8.17763E-07,8.64225E-07,8.54068E-07,8.87762E-07,8.77515E-07,8.61589E-07,8.23849E-07,8.07842E-07,7.85053E-07,9.01101E-07,8.63254E-07,9.54483E-07,8.20454E-07,8.76706E-07,9.33394E-07,7.59191E-07,1.00459E-06,8.55402E-07
Amortise opt. 29,7.19667E-07,8.66582E-07,8.10746E-07,8.9194E-07,8.59669E-07,8.77234E-07,8.84253E-07,8.66481E-07,8.24615E-07,7.97713E-07,7.85901E-07,8.9772E-07,9.27091E-07,9.57112E-07,8.21686E-07,8.76157E-07,9.21631E-07,2.70906E-06,1.0064E-06,8.51444E-07
Amortise opt. 30,7.13747E-07,8.87698E-07,8.11613E-07,9.37607E-07,8.43019E-07,8.77137E-07,8.78866E-07,8.82922E-07,8.21845E-07,7.97913E-07,7.84804E-07,8.99869E-07,9.41476E-07,8.76046E-07,8.16653E-07,8.76498E-07,9.22243E-07,7.61924E-07,1.01365E-06,8.57322E-07
Amortise opt. 31,7.14336E-07,8.66085E-07,8.10554E-07,8.39089E-07,8.40498E-07,8.77922E-07,8.89446E-07,8.51262E-07,8.23916E-07,7.98058E-07,7.82752E-07,8.98448E-07,8.17742E-07,8.76702E-07,8.16497E-07,8.76269E-07,9.23565E-07,7.62716E-07,1.00608E-06,8.64423E-07
Amortise opt. 32,7.13372E-07,8.78741E-07,8.10049E-07,8.42669E-07,8.50984E-07,8.77383E-07,8.94102E-07,8.57447E-07,8.24914E-07,9.2321E-07,7.83681E-07,8.3274E-07,8.1772E-07,8.94555E-07,8.1357E-07,8.50032E-07,9.07061E-07,7.58932E-07,9.54965E-07,8.55464E-07
Amortise opt. 33,7.12503E-07,8.67373E-07,8.10048E-07,8.35368E-07,8.60674E-07,7.79828E-07,7.83578E-07,8.48744E-07,9.33905E-07,9.26953E-07,7.83756E-07,8.33495E-07,8.12556E-07,8.89692E-07,8.13921E-07,8.48466E-07,9.15531E-07,7.57758E-07,9.38934E-07,8.5914E-07
Amortise opt. 34,7.12747E-07,9.35414E-07,8.14939E-07,8.32136E-07,8.16143E-07,7.83915E-07,8.41611E-07,8.44866E-07,9.39298E-07,9.2E-07,8.43823E-07,8.27839E-07,8.12616E-07,8.59268E-07,7.96759E-07,8.45523E-07,9.01037E-07,7.59148E-07,9.38859E-07,8.53564E-07
Amortise opt. 35,7.11722E-07,9.44811E-07,8.10733E-07,8.34316E-07,8.21004E-07,7.94104E-07,8.34081E-07,8.46289E-07,9.30204E-07,9.19634E-07,8.47022E-07,8.28469E-07,8.13035E-07,8.61766E-07,7.67039E-07,8.39807E-07,9.01305E-07,2.70468E-06,9.40467E-07,8.52025E-07
Amortise opt. 36,7.1288E-07,9.27334E-07,9.03073E-07,8.32495E-07,8.11809E-07,1.00651E-06,8.90111E-07,8.46907E-07,9.3152E-07,9.19658E-07,8.41699E-07,8.2803E-07,9.06832E-07,8.50464E-07,7.65918E-07,8.43784E-07,9.05095E-07,8.86239E-07,9.40811E-07,8.5254E-07
Amortise opt. 37,7.13034E-07,9.25765E-07,9.1194E-07,8.78958E-07,8.11151E-07,9.48768E-07,8.89623E-07,2.65183E-06,9.29446E-07,9.18233E-07,8.41704E-07,9.46101E-07,8.91722E-07,8.41237E-07,7.65613E-07,8.44649E-07,9.21365E-07,8.97973E-07,9.23826E-07,8.52417E-07
Amortise opt. 38,8.90171E-07,9.34628E-07,8.83669E-07,8.59322E-07,8.11357E-07,9.74207E-07,8.80838E-07,2.66048E-06,9.31277E-07,9.168E-07,8.41777E-07,9.50645E-07,8.80196E-07,8.37097E-07,7.65171E-07,9.82153E-07,8.002E-07,8.53675E-07,9.35777E-07,9.17321E-07
Amortise opt. 39,9.03741E-07,9.22005E-07,8.84225E-07,8.67907E-07,8.12173E-07,9.49488E-07,8.67934E-07,2.6366E-06,9.28544E-07,9.16428E-07,8.77127E-07,9.18336E-07,8.79248E-07,8.38096E-07,7.6588E-07,9.97148E-07,7.78387E-07,8.53133E-07,9.10144E-07,9.24866E-07
Amortise opt. 40,8.73434E-07,9.22742E-07,8.83404E-07,8.59922E-07,9.30579E-07,9.50428E-07,8.23853E-07,2.6444E-06,9.2753E-07,9.18584E-07,8.5761E-07,9.15222E-07,8.80205E-07,8.3897E-07,7.65568E-07,9.66155E-07,7.47188E-07,8.8588E-07,9.08103E-07,9.02557E-07
Amortise opt. 41,8.75075E-07,9.26534E-07,8.84714E-07,8.65544E-07,9.40341E-07,9.39163E-07,8.21918E-07,2.64821E-06,9.26583E-07,9.15844E-07,8.6405E-07,9.15836E-07,8.81807E-07,8.93269E-07,9.35873E-07,9.61105E-07,7.37073E-07,9.38597E-07,9.24141E-07,9.03226E-07
Amortise opt. 42,8.88124E-07,9.15876E-07,8.85277E-07,8.78153E-07,9.13786E-07,9.3734E-07,8.22824E-07,8.26376E-07,9.27231E-07,9.19086E-07,8.55434E-07,9.14013E-07,9.42928E-07,8.98814E-07,9.42272E-07,9.82418E-07,7.39328E-07,7.58539E-07,9.05183E-07,9.16167E-07
Amortise opt. 43,8.65312E-07,9.16768E-07,7.93311E-07,8.90926E-07,9.14942E-07,8.83906E-07,8.2165E-07,8.165E-07,9.26624E-07,9.17576E-07,8.43096E-07,9.14334E-07,9.50231E-07,8.78679E-07,9.8853E-07,9.55492E-07,7.37954E-07,7.59081E-07,9.02768E-07,9.02125E-07
Amortise opt. 44,8.66574E-07,9.25567E-07,7.78105E-07,9.00189E-07,9.29975E-07,9.11339E-07,8.22498E-07,8.04887E-07,8.54178E-07,8.56741E-07,8.73031E-07,9.15081E-07,9.2531E-07,8.78278E-07,1.00026E-06,9.60627E-07,7.10988E-07,2.70402E-06,9.10103E-07,9.00683E-07
Amortise opt. 45,8.78118E-07,9.19018E-07,7.89729E-07,8.86935E-07,9.10809E-07,8.83636E-07,8.223E-07,8.048E-07,8.61361E-07,8.64954E-07,8.47202E-07,8.56913E-07,9.24079E-07,8.89212E-07,1.00581E-06,9.79517E-07,7.14226E-07,7.35021E-07,9.05471E-07,9.02583E-07
Amortise opt. 46,8.76724E-07,9.13011E-07,7.77824E-07,8.88108E-07,9.09376E-07,9.51086E-07,9.16211E-07,8.0405E-07,8.47848E-07,8.67583E-07,8.53512E-07,8.42392E-07,9.23572E-07,8.53012E-07,9.84414E-07,9.54805E-07,7.08731E-07,7.34332E-07,7.80921E-07,9.01364E-07
Amortise opt. 47,8.79018E-07,9.4846E-07,7.83891E-07,8.92068E-07,9.15138E-07,9.98291E-07,9.30954E-07,8.04663E-07,8.51635E-07,8.57268E-07,8.63046E-07,8.05763E-07,9.21089E-07,8.52094E-07,9.85496E-07,9.53508E-07,7.09551E-07,7.29952E-07,7.83823E-07,9.09157E-07
Amortise opt. 48,9.14362E-07,8.97073E-07,7.9477E-07,8.63844E-07,9.01081E-07,9.00352E-07,9.0995E-07,8.02032E-07,8.48478E-07,8.66648E-07,2.66255E-06,8.06026E-07,9.1054E-07,8.7708E-07,9.99607E-07,9.57281E-07,7.07101E-07,7.29273E-07,7.80097E-07,9.08823E-07
Amortise opt. 49,8.71745E-07,8.97306E-07,9.29844E-07,8.62966E-07,9.05002E-07,9.06827E-07,9.07506E-07,8.04474E-07,8.63788E-07,8.71407E-07,2.67E-06,8.06571E-07,9.10917E-07,9.41837E-07,9.71501E-07,8.82756E-07,7.07287E-07,7.29162E-07,7.80463E-07,8.97745E-07
Amortise opt. 50,8.69171E-07,9.12929E-07,9.56732E-07,8.65144E-07,9.05352E-07,8.96844E-07,9.16042E-07,8.05937E-07,8.6863E-07,8.49634E-07,2.67237E-06,8.39717E-07,9.094E-07,7.65375E-07,9.74172E-07,8.82802E-07,7.0815E-07,7.45417E-07,8.2883E-07,8.9768E-07
Amortise opt. 51,8.7952E-07,8.79591E-07,9.26637E-07,8.64139E-07,8.68484E-07,8.9764E-07,9.02488E-07,9.08855E-07,8.61145E-07,8.50218E-07,9.45682E-07,8.40611E-07,9.10919E-07,7.67739E-07,9.86189E-07,8.96932E-07,7.75254E-07,7.3022E-07,8.75907E-07,8.96746E-07
Amortise opt. 52,8.88164E-07,8.799E-07,9.26782E-07,8.29862E-07,8.7325E-07,9.0019E-07,9.01037E-07,8.99627E-07,8.61394E-07,8.43485E-07,9.52474E-07,8.33274E-07,9.12665E-07,8.09455E-07,9.65874E-07,9.57399E-07,7.77684E-07,9.04134E-07,8.78774E-07,8.97551E-07
Amortise opt. 53,9.4495E-07,8.97872E-07,9.25919E-07,8.37296E-07,8.59082E-07,9.2223E-07,9.04281E-07,8.88848E-07,8.6179E-07,8.41811E-07,9.43268E-07,8.33454E-07,9.99965E-07,9.21059E-07,9.6646E-07,9.41784E-07,8.34902E-07,9.15941E-07,8.68498E-07,8.97007E-07
Amortise opt. 54,8.63128E-07,9.2284E-07,9.08754E-07,8.21869E-07,8.60852E-07,1.00969E-06,8.7148E-07,8.91064E-07,8.23073E-07,8.43965E-07,9.33125E-07,8.36523E-07,1.00504E-06,1.00192E-06,9.72022E-07,9.43624E-07,8.25034E-07,9.14635E-07,8.68997E-07,9.67328E-07
Amortise opt. 55,9.34477E-07,9.10985E-07,9.07481E-07,8.21616E-07,8.65161E-07,1.01332E-06,8.68253E-07,9.08173E-07,8.30205E-07,8.42432E-07,9.19277E-07,8.17693E-07,9.90259E-07,1.00208E-06,9.60679E-07,9.30098E-07,8.27026E-07,8.70826E-07,8.69123E-07,9.6376E-07
Amortise opt. 56,8.62526E-07,9.13486E-07,9.25053E-07,8.88255E-07,8.57292E-07,9.98872E-07,9.03359E-07,9.22492E-07,8.20932E-07,8.37067E-07,9.77268E-07,8.14663E-07,9.91101E-07,1.00259E-06,9.59936E-07,9.32176E-07,8.48149E-07,8.77347E-07,8.05459E-07,9.53376E-07
Amortise opt. 57,8.52415E-07,8.83281E-07,8.88781E-07,8.74667E-07,8.58375E-07,9.9934E-07,9.40045E-07,7.86494E-07,8.25396E-07,8.4167E-07,9.82718E-07,8.30801E-07,9.99696E-07,1.00934E-06,9.60675E-07,9.42346E-07,8.68105E-07,8.64269E-07,7.92559E-07,9.54333E-07
Amortise opt. 58,9.44416E-07,8.83087E-07,8.87698E-07,8.98673E-07,8.5881E-07,1.00662E-06,9.51151E-07,7.89301E-07,8.24571E-07,8.31674E-07,9.95427E-07,8.41E-07,9.90673E-07,1.00026E-06,9.60045E-07,9.27917E-07,8.7251E-07,8.65685E-07,7.88098E-07,9.49842E-07
Amortise opt. 59,8.49161E-07,8.8524E-07,9.06932E-07,9.06188E-07,7.85884E-07,9.97851E-07,7.89195E-07,7.81538E-07,8.15196E-07,8.31371E-07,9.88908E-07,7.51177E-07,9.90598E-07,1.00175E-06,8.63798E-07,9.24767E-07,8.77136E-07,8.73643E-07,7.89325E-07,9.50991E-07
Amortise opt. 60,8.59814E-07,8.81347E-07,9.41794E-07,8.95158E-07,7.88034E-07,9.98006E-07,9.44985E-07,7.80252E-07,8.15883E-07,8.31208E-07,8.59164E-07,8.01795E-07,9.89308E-07,1.00046E-06,8.56795E-07,9.31401E-07,1.03516E-06,8.56796E-07,7.8965E-07,9.55784E-07
Amortise opt. 61,8.57213E-07,8.80924E-07,9.22752E-07,8.94945E-07,7.7982E-07,9.96765E-07,7.89673E-07,7.80209E-07,8.18182E-07,8.30718E-07,8.59116E-07,7.9692E-07,9.7439E-07,8.99261E-07,8.66469E-07,9.14444E-07,8.94682E-07,8.57978E-07,7.82615E-07,8.8064E-07
