Case 13,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Default setting 14,9.05377E-07,1.00539E-06,9.27848E-07,8.25294E-07,8.41214E-07,8.19770E-07,9.30096E-07,9.57354E-07,9.11433E-07,9.32938E-07,9.34070E-07,9.53264E-07,8.23856E-07,8.25129E-07,8.26374E-07,8.91153E-07,8.79510E-07,8.21866E-07,8.36617E-07,8.23992E-07
Default setting 15,9.00122E-07,1.00271E-06,9.28257E-07,8.23366E-07,8.41899E-07,8.20686E-07,9.27573E-07,9.49049E-07,9.10820E-07,9.28924E-07,9.34680E-07,9.51729E-07,8.21968E-07,8.27905E-07,8.26489E-07,8.91233E-07,8.42151E-07,8.22495E-07,8.34829E-07,8.24485E-07
Default setting 16,9.02683E-07,9.38884E-07,9.28796E-07,8.24246E-07,8.38866E-07,8.22190E-07,9.39670E-07,9.50453E-07,9.09999E-07,9.29475E-07,9.34978E-07,9.50789E-07,8.22502E-07,8.26387E-07,8.26682E-07,8.92870E-07,8.23826E-07,8.22605E-07,8.37524E-07,8.23486E-07
Default setting 17,9.08441E-07,9.34511E-07,9.32241E-07,8.24388E-07,8.37248E-07,8.20685E-07,9.49197E-07,9.46662E-07,9.11324E-07,1.00338E-06,9.36390E-07,9.54389E-07,8.22953E-07,8.25568E-07,8.26703E-07,8.93126E-07,8.22388E-07,8.22846E-07,8.36793E-07,8.24133E-07
Default setting 18,9.10990E-07,9.33678E-07,9.28051E-07,8.25009E-07,8.93765E-07,8.29868E-07,9.48322E-07,9.50701E-07,9.10580E-07,9.99686E-07,9.35906E-07,9.49218E-07,8.24955E-07,8.26491E-07,8.24591E-07,8.92323E-07,8.22035E-07,8.22734E-07,8.38403E-07,8.25944E-07
Default setting 19,8.98401E-07,9.32000E-07,9.29647E-07,8.25105E-07,8.94661E-07,8.32818E-07,9.47872E-07,9.51875E-07,9.09472E-07,1.00168E-06,9.40906E-07,9.37533E-07,8.24344E-07,8.27570E-07,8.25686E-07,8.90824E-07,8.22149E-07,8.22454E-07,8.37274E-07,8.24697E-07
Default setting 20,9.02719E-07,9.35417E-07,9.30429E-07,8.24391E-07,8.94193E-07,8.33125E-07,9.47221E-07,9.52710E-07,9.09213E-07,1.00206E-06,9.35405E-07,9.34356E-07,8.24768E-07,8.26125E-07,8.25738E-07,8.78485E-07,8.20649E-07,8.25051E-07,8.29995E-07,8.24994E-07
Amortise opt. 01,8.91119E-07,8.19428E-07,9.25220E-07,7.92003E-07,8.93628E-07,8.35366E-07,9.58268E-07,8.95332E-07,8.94094E-07,9.69280E-07,9.17827E-07,1.05677E-06,7.92216E-07,8.15556E-07,8.32837E-07,8.78266E-07,8.29250E-07,8.24451E-07,8.79002E-07,8.11109E-07
Amortise opt. 02,8.74185E-07,8.27540E-07,9.14008E-07,7.94173E-07,8.98011E-07,7.90648E-07,9.29708E-07,1.02045E-06,8.88083E-07,9.41909E-07,9.26391E-07,7.69903E-07,8.32646E-07,8.11080E-07,7.90018E-07,8.63505E-07,8.29600E-07,8.14641E-07,9.15944E-07,8.21706E-07
Amortise opt. 03,9.18144E-07,9.22393E-07,9.04840E-07,8.09547E-07,8.78663E-07,7.88171E-07,9.27183E-07,9.38730E-07,8.84318E-07,9.33146E-07,9.18533E-07,1.04332E-06,7.92947E-07,8.09890E-07,8.30170E-07,8.79020E-07,8.14661E-07,8.07633E-07,8.08507E-07,8.01279E-07
Amortise opt. 04,9.94083E-07,9.22096E-07,9.05076E-07,8.18006E-07,8.77780E-07,7.88276E-07,9.24508E-07,9.72290E-07,8.85822E-07,9.33525E-07,9.10355E-07,7.64881E-07,8.13231E-07,8.11203E-07,8.03828E-07,8.65567E-07,8.16275E-07,8.08409E-07,8.06941E-07,8.01750E-07
Amortise opt. 05,9.93102E-07,9.17512E-07,9.20541E-07,8.23897E-07,8.85860E-07,8.36251E-07,9.54418E-07,9.88030E-07,8.96551E-07,9.03658E-07,8.13839E-07,7.95502E-07,8.01965E-07,8.14419E-07,8.35443E-07,8.65155E-07,8.33624E-07,8.22508E-07,8.79403E-07,8.12709E-07
Amortise opt. 06,9.68950E-07,9.23491E-07,8.84532E-07,8.19561E-07,8.93120E-07,8.12793E-07,9.33872E-07,9.52641E-07,8.50542E-07,9.08980E-07,9.00910E-07,1.05461E-06,8.13451E-07,8.07380E-07,8.47293E-07,8.80714E-07,8.09019E-07,8.29379E-07,7.83433E-07,7.94772E-07
Amortise opt. 07,9.70132E-07,9.13536E-07,8.85349E-07,8.18611E-07,7.81773E-07,8.03127E-07,9.31936E-07,9.50084E-07,8.52974E-07,9.42837E-07,8.12345E-07,8.93018E-07,8.03269E-07,8.06320E-07,8.20700E-07,8.64702E-07,8.09526E-07,8.17332E-07,7.82388E-07,7.96835E-07
Amortise opt. 08,9.95117E-07,8.97382E-07,9.03792E-07,8.25156E-07,7.90733E-07,8.15497E-07,9.08308E-07,9.69265E-07,8.87695E-07,1.01157E-06,8.29778E-07,8.50972E-07,8.06513E-07,8.11544E-07,8.26249E-07,8.75532E-07,8.13889E-07,8.18869E-07,8.41461E-07,8.02606E-07
Amortise opt. 09,9.88257E-07,9.21459E-07,9.11656E-07,8.19623E-07,7.76593E-07,8.03077E-07,9.23671E-07,9.39552E-07,8.96681E-07,9.41250E-07,9.09891E-07,7.75887E-07,8.12553E-07,8.04714E-07,8.28613E-07,8.64410E-07,8.11582E-07,7.85738E-07,8.45955E-07,7.84498E-07
Amortise opt. 10,9.34123E-07,8.96609E-07,8.91762E-07,8.17468E-07,7.77833E-07,7.97994E-07,9.05513E-07,9.38439E-07,9.16285E-07,9.32683E-07,9.28405E-07,7.74621E-07,8.28683E-07,8.40647E-07,7.80971E-07,8.64472E-07,7.99562E-07,7.85417E-07,2.81229E-06,7.85379E-07
Amortise opt. 11,9.67460E-07,9.09698E-07,8.83685E-07,8.26541E-07,7.82434E-07,7.93614E-07,9.13758E-07,9.49193E-07,9.34293E-07,9.39884E-07,9.33842E-07,8.13047E-07,7.80337E-07,8.06182E-07,7.88144E-07,8.62343E-07,7.90092E-07,8.17432E-07,8.03178E-07,7.97461E-07
Amortise opt. 12,9.70020E-07,9.13773E-07,9.02167E-07,8.14549E-07,7.73490E-07,8.10258E-07,9.14108E-07,9.25867E-07,9.05338E-07,1.02986E-06,9.17194E-07,8.12924E-07,7.92461E-07,8.10099E-07,8.47482E-07,8.79687E-07,8.12371E-07,8.00141E-07,8.05406E-07,7.76492E-07
Amortise opt. 13,9.16527E-07,9.04542E-07,8.86077E-07,8.14129E-07,7.72298E-07,7.92166E-07,9.24297E-07,9.39377E-07,9.05995E-07,9.47974E-07,9.16726E-07,8.75663E-07,7.81817E-07,8.06779E-07,8.19132E-07,8.62775E-07,7.90775E-07,7.70939E-07,8.09247E-07,7.71653E-07
Amortise opt. 14,9.08829E-07,9.18268E-07,9.09653E-07,8.17952E-07,7.73842E-07,8.03760E-07,9.12396E-07,9.56786E-07,9.14864E-07,1.10144E-06,9.27438E-07,8.87574E-07,7.90708E-07,8.11495E-07,8.18936E-07,8.76393E-07,8.00310E-07,7.74213E-07,8.08223E-07,7.73373E-07
Amortise opt. 15,9.59898E-07,8.99134E-07,8.91534E-07,8.20555E-07,1.05879E-06,7.90922E-07,9.17369E-07,9.26548E-07,8.95554E-07,1.10273E-06,9.19119E-07,8.73522E-07,8.25504E-07,8.04409E-07,8.11173E-07,8.63327E-07,7.96645E-07,7.68194E-07,8.97845E-07,7.57885E-07
Amortise opt. 16,9.75867E-07,8.95853E-07,9.47426E-07,7.69405E-07,8.77543E-07,7.91641E-07,9.14829E-07,9.11689E-07,8.96197E-07,1.08856E-06,9.23964E-07,8.73378E-07,8.10159E-07,8.08148E-07,8.09508E-07,8.68295E-07,8.19928E-07,7.67652E-07,8.02492E-07,7.61582E-07
Amortise opt. 17,9.94616E-07,9.03818E-07,9.33025E-07,7.89092E-07,8.75327E-07,7.90322E-07,9.21871E-07,9.28783E-07,9.06391E-07,1.08730E-06,8.82948E-07,8.76846E-07,7.67433E-07,8.07760E-07,8.10090E-07,8.85891E-07,7.82807E-07,8.61024E-07,8.02183E-07,7.78208E-07
Amortise opt. 18,9.65373E-07,9.25936E-07,9.38462E-07,8.12386E-07,8.66457E-07,8.09359E-07,9.21922E-07,8.94037E-07,9.05541E-07,9.50789E-07,9.16177E-07,8.72791E-07,7.93795E-07,8.10444E-07,8.10367E-07,8.84706E-07,7.79440E-07,8.44695E-07,8.10744E-07,8.29070E-07
Amortise opt. 19,9.65506E-07,9.18666E-07,9.30805E-07,8.18366E-07,8.65809E-07,7.92433E-07,9.04888E-07,8.93770E-07,9.15552E-07,9.49272E-07,8.85354E-07,8.72471E-07,7.66291E-07,8.07193E-07,7.59091E-07,8.64175E-07,7.80350E-07,8.53229E-07,8.02706E-07,8.66511E-07
Amortise opt. 20,9.77785E-07,8.92047E-07,9.03150E-07,8.22683E-07,8.76517E-07,8.03402E-07,8.31786E-07,9.12290E-07,9.14816E-07,9.32954E-07,9.25740E-07,8.17473E-07,7.88025E-07,8.11855E-07,7.70567E-07,8.61157E-07,8.20681E-07,8.46104E-07,7.75838E-07,8.23700E-07
Amortise opt. 21,9.56748E-07,8.96129E-07,9.43435E-07,8.20172E-07,8.67667E-07,7.91111E-07,8.97361E-07,8.82628E-07,9.24506E-07,9.35595E-07,9.21615E-07,8.27594E-07,8.14319E-07,8.04776E-07,7.58016E-07,8.61389E-07,8.06920E-07,8.51645E-07,7.83325E-07,9.02784E-07
Amortise opt. 22,9.60724E-07,8.91006E-07,9.01741E-07,8.23381E-07,8.62937E-07,7.92015E-07,8.30629E-07,8.82667E-07,9.11649E-07,9.40423E-07,9.12091E-07,8.12635E-07,8.10954E-07,8.05043E-07,7.57109E-07,8.60980E-07,8.12103E-07,8.60446E-07,7.69514E-07,8.48475E-07
Amortise opt. 23,9.66382E-07,9.23975E-07,9.54538E-07,8.11755E-07,8.31496E-07,7.91141E-07,8.48737E-07,8.95345E-07,9.16354E-07,9.29883E-07,8.64916E-07,8.06606E-07,8.08107E-07,8.06133E-07,7.84957E-07,8.63655E-07,7.73796E-07,8.00810E-07,7.66455E-07,8.97885E-07
Amortise opt. 24,9.42755E-07,9.16162E-07,9.30184E-07,8.23965E-07,8.42654E-07,8.10015E-07,9.01572E-07,9.82007E-07,9.16341E-07,9.29496E-07,9.30237E-07,8.04534E-07,8.15185E-07,8.11832E-07,7.66627E-07,8.65413E-07,8.12284E-07,7.66021E-07,7.75502E-07,9.25384E-07
Amortise opt. 25,9.41737E-07,9.88417E-07,9.14212E-07,8.11378E-07,8.30591E-07,7.90521E-07,8.71353E-07,9.86100E-07,8.61233E-07,9.33447E-07,8.66172E-07,8.03895E-07,8.08929E-07,7.82814E-07,7.72539E-07,8.64724E-07,7.72577E-07,7.95431E-07,7.74260E-07,8.54018E-07
Amortise opt. 26,9.56895E-07,1.00145E-06,9.24464E-07,8.13265E-07,8.58995E-07,8.15239E-07,8.78834E-07,9.96726E-07,9.01783E-07,1.01002E-06,8.62357E-07,8.05942E-07,8.09970E-07,8.30425E-07,7.65370E-07,8.34950E-07,8.13380E-07,7.63001E-07,7.82888E-07,8.50159E-07
Amortise opt. 27,9.28977E-07,9.87302E-07,9.09271E-07,8.21875E-07,8.57194E-07,8.01113E-07,8.68434E-07,9.66095E-07,9.34231E-07,8.02652E-07,9.12459E-07,8.16693E-07,8.08735E-07,7.99958E-07,7.68847E-07,8.51040E-07,8.13370E-07,7.65965E-07,8.03939E-07,8.30054E-07
Amortise opt. 28,9.29556E-07,9.84908E-07,9.07250E-07,8.25425E-07,8.42638E-07,8.25513E-07,8.68265E-07,9.64359E-07,8.97560E-07,8.14237E-07,8.60925E-07,7.80193E-07,8.11113E-07,8.38661E-07,7.81687E-07,8.35805E-07,8.32552E-07,8.03084E-07,7.68504E-07,8.26689E-07
Amortise opt. 29,9.45180E-07,9.87304E-07,9.09254E-07,8.00869E-07,8.64955E-07,8.29699E-07,9.36719E-07,1.00597E-06,8.99473E-07,7.95184E-07,9.30736E-07,7.93940E-07,8.10699E-07,8.33667E-07,7.90456E-07,8.62889E-07,7.84814E-07,8.00638E-07,7.69306E-07,8.39295E-07
Amortise opt. 30,9.20536E-07,9.82637E-07,9.14893E-07,7.86524E-07,8.72453E-07,8.22889E-07,9.43933E-07,9.83449E-07,9.20885E-07,7.93165E-07,8.63859E-07,7.81033E-07,8.14342E-07,8.50807E-07,8.31162E-07,8.67696E-07,7.87579E-07,7.84770E-07,7.82006E-07,8.28754E-07
Amortise opt. 31,9.16966E-07,9.84918E-07,9.24131E-07,7.85720E-07,8.36175E-07,8.22518E-07,9.34362E-07,1.00051E-06,9.22688E-07,8.02927E-07,8.98791E-07,8.22358E-07,8.09145E-07,8.36841E-07,7.73019E-07,8.69343E-07,7.86260E-07,7.77825E-07,8.27054E-07,1.01334E-06
Amortise opt. 32,9.29340E-07,9.82720E-07,9.24991E-07,8.13733E-07,8.81657E-07,8.24457E-07,9.33786E-07,9.36329E-07,8.97242E-07,8.09964E-07,9.04983E-07,8.25849E-07,8.12239E-07,8.35241E-07,7.74073E-07,8.11144E-07,8.02096E-07,7.79796E-07,7.63271E-07,8.24692E-07
Amortise opt. 33,8.69311E-07,9.36722E-07,9.20307E-07,8.05682E-07,8.55203E-07,8.34646E-07,9.37561E-07,9.54904E-07,9.00366E-07,9.07420E-07,8.93434E-07,8.20398E-07,8.09250E-07,8.39863E-07,7.89611E-07,8.41576E-07,8.31803E-07,8.02075E-07,7.67612E-07,8.21826E-07
Amortise opt. 34,8.44675E-07,9.22622E-07,9.18667E-07,7.30826E-07,8.47285E-07,8.26423E-07,9.23904E-07,9.30136E-07,8.96275E-07,8.73387E-07,8.95792E-07,8.30903E-07,7.57469E-07,8.36670E-07,8.32396E-07,7.61908E-07,8.19804E-07,8.05536E-07,8.58236E-07,8.20629E-07
Amortise opt. 35,8.00695E-07,9.18212E-07,9.23866E-07,7.35564E-07,8.72067E-07,8.31899E-07,9.22763E-07,9.02653E-07,8.91608E-07,9.09776E-07,9.00625E-07,8.33931E-07,7.70177E-07,8.31666E-07,7.15589E-07,7.95819E-07,7.99893E-07,8.05649E-07,8.91412E-07,9.34686E-07
Amortise opt. 36,8.56052E-07,9.25052E-07,9.11537E-07,8.10387E-07,8.25452E-07,7.85737E-07,8.52225E-07,9.09115E-07,9.23475E-07,8.69168E-07,8.92505E-07,8.38061E-07,8.21292E-07,8.35508E-07,7.27310E-07,8.12195E-07,7.92836E-07,8.04041E-07,8.78072E-07,9.45685E-07
Amortise opt. 37,9.37269E-07,9.79807E-07,9.12434E-07,8.16940E-07,8.28456E-07,7.85379E-07,8.59220E-07,9.03310E-07,8.92646E-07,8.76639E-07,8.92209E-07,8.16880E-07,8.13800E-07,8.35559E-07,7.06894E-07,8.08113E-07,7.91319E-07,9.28389E-07,9.09742E-07,8.59700E-07
Amortise opt. 38,1.13499E-06,9.82605E-07,9.23242E-07,8.25455E-07,8.45520E-07,8.13947E-07,8.45190E-07,9.10795E-07,9.31203E-07,9.05202E-07,8.95930E-07,8.17918E-07,8.17770E-07,8.35743E-07,7.05904E-07,7.90677E-07,8.18032E-07,8.04138E-07,8.79623E-07,8.70230E-07
Amortise opt. 39,1.14258E-06,9.69580E-07,9.16833E-07,8.12329E-07,8.08958E-07,7.96652E-07,8.49841E-07,9.18586E-07,9.00845E-07,8.15744E-07,8.84080E-07,8.25716E-07,8.22103E-07,8.35797E-07,7.96426E-07,8.34758E-07,8.04859E-07,9.21996E-07,8.19250E-07,8.40055E-07
Amortise opt. 40,1.12847E-06,9.20409E-07,8.60607E-07,8.10497E-07,8.08759E-07,8.04700E-07,8.53115E-07,9.34960E-07,9.24628E-07,8.20054E-07,8.83732E-07,8.19236E-07,8.04831E-07,8.39526E-07,7.98288E-07,8.37858E-07,7.79854E-07,8.63777E-07,8.89523E-07,8.25614E-07
Amortise opt. 41,1.12794E-06,9.10690E-07,8.71072E-07,8.15547E-07,8.26391E-07,7.97391E-07,8.45655E-07,8.87043E-07,9.22800E-07,8.07605E-07,8.66422E-07,8.23908E-07,8.06230E-07,8.34341E-07,7.84645E-07,8.32071E-07,7.92980E-07,8.21581E-07,8.18543E-07,8.45561E-07
Amortise opt. 42,9.90408E-07,9.07303E-07,8.56171E-07,8.16066E-07,8.63773E-07,8.06054E-07,8.46499E-07,9.45395E-07,9.34597E-07,8.05277E-07,8.69981E-07,8.24711E-07,8.10110E-07,8.40365E-07,7.83670E-07,8.08566E-07,8.11293E-07,8.47926E-07,8.15953E-07,8.10990E-07
Amortise opt. 43,9.41817E-07,9.07060E-07,8.56742E-07,7.69352E-07,8.71280E-07,7.99069E-07,9.04743E-07,8.85896E-07,9.16302E-07,8.13389E-07,8.54728E-07,7.88708E-07,8.13126E-07,8.21193E-07,7.68499E-07,8.09137E-07,8.22213E-07,8.82635E-07,8.77977E-07,8.09614E-07
Amortise opt. 44,1.00951E-06,9.23244E-07,8.79706E-07,7.79183E-07,8.18154E-07,8.06841E-07,9.12647E-07,9.10257E-07,9.18789E-07,7.98714E-07,8.56049E-07,7.82256E-07,8.24138E-07,8.25184E-07,7.72725E-07,7.89388E-07,7.55599E-07,1.01408E-06,8.20612E-07,8.27100E-07
Amortise opt. 45,9.40779E-07,8.93016E-07,8.11747E-07,7.66030E-07,8.25861E-07,8.04822E-07,9.14937E-07,9.33754E-07,9.25680E-07,7.98886E-07,8.65878E-07,7.69426E-07,7.81364E-07,8.31328E-07,7.67616E-07,7.80667E-07,8.76780E-07,1.00981E-06,9.24376E-07,7.98308E-07
Amortise opt. 46,9.66069E-07,8.90896E-07,8.02412E-07,7.66289E-07,8.65375E-07,9.38670E-07,9.01854E-07,8.99441E-07,8.89736E-07,8.07437E-07,8.54986E-07,7.67478E-07,7.82486E-07,7.86466E-07,7.67963E-07,7.80513E-07,8.01947E-07,8.88300E-07,8.26845E-07,7.95333E-07
Amortise opt. 47,9.90057E-07,9.07955E-07,8.00357E-07,8.00032E-07,8.62247E-07,9.26478E-07,9.03830E-07,9.00161E-07,8.16046E-07,1.08751E-06,8.56941E-07,7.91317E-07,8.13961E-07,7.91976E-07,7.93955E-07,8.08857E-07,8.23220E-07,8.85663E-07,8.18217E-07,8.08318E-07
Amortise opt. 48,9.93560E-07,9.35579E-07,7.89168E-07,8.14677E-07,8.15722E-07,9.42524E-07,8.87290E-07,9.07904E-07,9.13481E-07,8.11701E-07,8.76194E-07,7.98854E-07,8.04477E-07,8.07643E-07,7.94395E-07,8.06559E-07,8.75897E-07,1.01229E-06,8.25626E-07,7.88856E-07
Amortise opt. 49,9.95151E-07,8.61756E-07,8.34288E-07,7.87555E-07,8.17813E-07,9.27244E-07,8.87137E-07,9.17981E-07,8.72222E-07,8.20351E-07,8.76137E-07,7.86858E-07,7.83630E-07,8.40280E-07,8.19271E-07,7.99723E-07,8.70577E-07,8.78002E-07,8.22437E-07,7.89846E-07
Amortise opt. 50,9.42321E-07,8.76663E-07,7.88157E-07,7.86250E-07,8.11832E-07,9.41361E-07,9.03680E-07,9.20313E-07,8.49295E-07,7.95846E-07,8.78892E-07,7.87188E-07,7.86788E-07,8.47926E-07,7.44619E-07,8.16654E-07,8.68167E-07,8.77497E-07,8.64865E-07,7.95669E-07
Amortise opt. 51,8.84691E-07,9.44197E-07,8.08403E-07,7.98599E-07,8.26816E-07,9.58191E-07,8.81031E-07,9.19255E-07,9.05639E-07,7.96095E-07,8.77607E-07,7.88473E-07,7.61143E-07,8.38700E-07,7.50428E-07,7.96376E-07,8.72597E-07,8.84180E-07,8.23009E-07,8.11048E-07
Amortise opt. 52,9.21268E-07,8.67267E-07,8.03245E-07,8.10939E-07,8.12056E-07,9.13368E-07,8.80112E-07,9.05704E-07,8.49309E-07,2.77671E-06,8.91851E-07,7.80066E-07,7.59905E-07,8.38802E-07,7.32983E-07,8.49297E-07,8.66936E-07,1.00535E-06,8.51610E-07,9.08825E-07
Amortise opt. 53,8.94612E-07,8.75750E-07,8.04582E-07,8.01827E-07,8.12661E-07,9.25695E-07,8.89971E-07,8.36085E-07,8.66833E-07,2.80041E-06,8.74671E-07,7.77251E-07,7.84669E-07,8.39554E-07,7.33067E-07,8.18564E-07,8.71477E-07,8.70665E-07,8.22831E-07,9.07464E-07
Amortise opt. 54,9.08240E-07,8.61041E-07,7.87723E-07,8.11694E-07,8.14263E-07,9.00959E-07,8.73750E-07,8.87917E-07,8.28655E-07,2.77465E-06,8.74541E-07,7.86840E-07,8.12045E-07,8.22469E-07,7.74350E-07,8.33398E-07,8.69640E-07,8.48883E-07,7.72996E-07,9.39140E-07
Amortise opt. 55,9.17686E-07,8.61661E-07,8.16050E-07,7.83896E-07,9.50122E-07,8.99320E-07,8.71339E-07,8.34146E-07,8.28386E-07,2.77623E-06,8.75517E-07,8.13724E-07,7.87422E-07,8.21499E-07,7.77575E-07,8.00684E-07,8.57810E-07,8.10352E-07,8.54706E-07,9.21122E-07
Amortise opt. 56,9.23354E-07,8.71499E-07,7.86362E-07,7.82295E-07,9.56993E-07,9.14931E-07,2.80463E-06,8.44934E-07,8.49909E-07,2.78993E-06,8.79017E-07,9.48687E-07,7.99447E-07,8.36800E-07,8.40916E-07,8.15392E-07,8.55043E-07,7.98487E-07,7.65452E-07,8.47245E-07
Amortise opt. 57,9.69323E-07,8.51637E-07,7.79389E-07,7.99273E-07,9.41780E-07,8.84985E-07,2.87174E-06,9.10112E-07,9.02269E-07,3.90361E-06,8.19710E-07,9.55010E-07,7.85966E-07,8.07627E-07,8.32572E-07,7.95674E-07,8.53425E-07,8.18865E-07,7.77107E-07,9.23920E-07
Amortise opt. 58,9.43618E-07,8.47671E-07,8.01973E-07,7.68177E-07,9.92923E-07,8.83302E-07,9.53927E-07,9.17416E-07,9.16457E-07,8.81146E-07,8.34599E-07,9.48590E-07,7.85984E-07,8.05912E-07,8.17838E-07,7.95251E-07,8.53039E-07,7.83241E-07,8.15229E-07,8.47132E-07
Amortise opt. 59,9.97321E-07,8.63024E-07,7.77689E-07,7.68188E-07,9.49652E-07,8.80358E-07,9.41916E-07,8.53681E-07,9.36196E-07,8.70004E-07,8.12780E-07,9.46985E-07,8.05838E-07,8.07452E-07,7.85834E-07,8.00060E-07,8.22004E-07,7.81825E-07,9.15849E-07,9.43299E-07
Amortise opt. 60,9.54915E-07,8.42262E-07,8.10875E-07,7.83469E-07,9.35776E-07,8.59003E-07,3.88541E-06,8.96722E-07,1.01078E-06,8.69762E-07,8.15147E-07,8.38456E-07,7.86107E-07,8.14564E-07,7.86118E-07,8.34965E-07,8.23317E-07,7.98744E-07,9.28660E-07,9.17805E-07
Amortise opt. 61,9.33042E-07,8.39437E-07,7.87030E-07,7.62632E-07,9.33083E-07,8.59953E-07,3.91203E-06,8.51842E-07,9.13657E-07,8.70796E-07,8.23180E-07,8.49341E-07,7.98217E-07,7.97561E-07,8.30288E-07,9.68803E-07,8.05720E-07,7.72322E-07,8.20790E-07,8.19590E-07
