Case 16,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,1.30860E-06,1.38346E-06,1.31151E-06,1.30255E-06,1.27977E-06,1.24245E-06,1.30670E-06,1.28194E-06,1.38766E-06,1.29115E-06,1.31279E-06,1.34963E-06,1.36368E-06,1.33297E-06,1.34221E-06,1.29983E-06,1.25933E-06,1.21985E-06,1.32125E-06,1.30928E-06
Amortise opt. 63,1.29006E-06,1.35685E-06,1.29677E-06,1.31296E-06,1.28356E-06,1.22643E-06,1.29528E-06,1.30670E-06,1.34176E-06,1.29622E-06,1.31006E-06,1.34987E-06,1.22309E-06,1.34427E-06,1.33937E-06,1.29221E-06,1.27836E-06,1.22611E-06,1.39324E-06,1.24303E-06
Amortise opt. 64,1.29328E-06,1.35820E-06,1.29179E-06,1.29491E-06,1.29745E-06,1.22740E-06,1.31490E-06,1.27772E-06,1.28509E-06,1.31192E-06,1.28301E-06,1.33277E-06,1.22614E-06,1.33655E-06,1.37835E-06,1.29936E-06,1.24383E-06,1.23516E-06,1.36415E-06,1.30295E-06
Amortise opt. 65,1.29463E-06,1.38915E-06,1.29797E-06,1.29598E-06,1.29429E-06,1.23585E-06,1.31187E-06,1.29348E-06,1.29208E-06,1.23914E-06,1.27616E-06,1.36958E-06,1.21286E-06,1.33657E-06,1.35262E-06,1.30092E-06,1.23186E-06,1.21130E-06,1.34188E-06,1.35295E-06
Amortise opt. 66,1.31832E-06,1.35667E-06,1.28456E-06,1.30512E-06,1.28784E-06,1.22169E-06,1.33267E-06,1.32883E-06,1.29582E-06,1.25077E-06,1.28939E-06,1.33541E-06,1.21039E-06,1.33703E-06,1.35172E-06,1.28800E-06,1.26066E-06,1.21080E-06,1.37164E-06,1.36091E-06
Amortise opt. 67,1.30680E-06,1.33113E-06,1.28632E-06,1.31995E-06,1.29679E-06,1.22299E-06,1.32346E-06,1.32102E-06,1.31379E-06,1.22467E-06,1.28036E-06,1.35382E-06,1.31352E-06,1.34036E-06,1.35170E-06,1.26901E-06,1.32973E-06,1.22087E-06,1.34035E-06,1.36097E-06
Amortise opt. 68,1.28880E-06,1.30403E-06,1.31854E-06,1.31245E-06,1.28260E-06,1.23085E-06,1.32270E-06,1.30586E-06,1.30010E-06,1.22529E-06,1.28082E-06,1.34832E-06,1.30993E-06,1.33296E-06,1.35370E-06,1.31004E-06,1.27643E-06,1.19734E-06,1.34458E-06,1.33563E-06
Amortise opt. 69,1.27326E-06,1.32642E-06,1.31874E-06,1.31249E-06,1.29473E-06,1.21308E-06,1.33861E-06,1.29747E-06,1.28357E-06,1.23582E-06,1.28120E-06,1.37292E-06,1.31008E-06,1.34270E-06,1.35174E-06,1.27021E-06,1.30338E-06,1.19943E-06,1.36738E-06,1.32110E-06
Amortise opt. 70,1.30993E-06,1.30125E-06,1.32121E-06,1.30535E-06,1.31748E-06,1.21389E-06,1.32187E-06,1.31128E-06,1.27513E-06,1.21914E-06,1.27681E-06,1.37352E-06,1.31014E-06,1.33586E-06,1.36942E-06,1.30376E-06,1.30620E-06,1.21074E-06,1.36003E-06,1.28422E-06
Amortise opt. 71,1.27404E-06,1.33171E-06,1.37087E-06,1.30882E-06,1.27969E-06,1.22432E-06,1.34346E-06,1.33528E-06,1.27443E-06,1.21344E-06,1.28897E-06,1.37336E-06,1.31407E-06,1.33563E-06,1.34994E-06,1.28716E-06,1.31909E-06,1.19118E-06,1.29993E-06,1.30084E-06
Amortise opt. 72,1.29718E-06,1.29177E-06,1.34488E-06,1.31257E-06,1.28183E-06,1.20295E-06,1.29797E-06,1.34039E-06,1.29400E-06,1.22904E-06,1.30161E-06,1.22654E-06,1.31611E-06,1.33978E-06,1.34879E-06,1.31689E-06,1.30210E-06,1.19384E-06,1.34674E-06,1.30758E-06
Amortise opt. 73,1.28694E-06,1.30281E-06,1.31667E-06,1.30781E-06,1.29565E-06,1.20298E-06,1.29725E-06,1.34888E-06,1.29893E-06,1.19773E-06,1.28121E-06,1.24535E-06,1.36775E-06,1.34015E-06,1.35227E-06,1.29626E-06,1.32534E-06,1.19977E-06,1.30165E-06,1.27821E-06
Amortise opt. 74,1.28537E-06,1.30027E-06,1.30018E-06,1.30923E-06,1.28888E-06,1.21520E-06,1.29017E-06,1.36292E-06,1.28944E-06,1.19671E-06,1.27042E-06,1.21683E-06,1.34986E-06,1.34188E-06,1.35223E-06,1.31383E-06,1.30270E-06,1.29374E-06,1.33052E-06,1.30920E-06
Amortise opt. 75,1.27032E-06,1.38219E-06,1.30813E-06,1.31048E-06,1.31810E-06,1.19888E-06,1.31099E-06,1.33546E-06,1.21779E-06,1.21217E-06,1.29851E-06,1.17023E-06,1.38113E-06,1.33372E-06,1.35556E-06,1.29663E-06,1.30193E-06,1.22418E-06,1.35918E-06,1.31565E-06
Amortise opt. 76,1.25894E-06,1.35891E-06,1.28427E-06,1.33465E-06,1.31682E-06,1.20135E-06,1.29416E-06,1.30993E-06,1.28974E-06,1.19499E-06,1.27459E-06,1.17533E-06,1.35680E-06,1.33485E-06,1.35719E-06,1.30452E-06,1.32088E-06,1.23081E-06,1.35986E-06,1.26123E-06
Amortise opt. 77,1.25683E-06,1.39078E-06,1.28412E-06,1.30972E-06,1.32446E-06,3.60543E-06,1.32548E-06,1.32275E-06,1.22043E-06,1.18817E-06,1.31270E-06,1.21318E-06,1.37072E-06,1.33347E-06,1.35622E-06,1.31231E-06,1.30344E-06,1.22460E-06,1.34677E-06,1.28538E-06
Amortise opt. 78,1.28596E-06,1.35604E-06,1.30153E-06,1.30717E-06,1.30140E-06,1.25675E-06,1.28914E-06,1.30870E-06,1.23546E-06,1.19496E-06,1.27940E-06,1.36836E-06,1.37265E-06,1.34082E-06,1.37840E-06,1.31410E-06,1.30154E-06,1.34069E-06,1.35380E-06,1.30574E-06
Amortise opt. 79,1.28920E-06,1.35460E-06,1.26773E-06,1.31621E-06,1.28035E-06,3.58295E-06,1.29910E-06,1.31133E-06,1.28530E-06,1.29992E-06,1.22629E-06,1.37152E-06,1.35617E-06,1.34804E-06,1.32914E-06,1.28402E-06,1.30133E-06,1.35400E-06,1.34592E-06,1.30274E-06
Amortise opt. 80,1.24551E-06,1.35898E-06,1.26255E-06,1.30443E-06,1.28386E-06,1.25212E-06,1.29550E-06,1.30843E-06,1.30891E-06,1.29691E-06,1.26838E-06,1.36579E-06,1.34710E-06,1.35000E-06,1.38557E-06,1.30989E-06,1.30374E-06,1.33995E-06,1.35753E-06,1.34365E-06
Best setting 01,1.24364E-06,1.19057E-06,1.15494E-06,1.24035E-06,1.23040E-06,1.13911E-06,1.12934E-06,1.25404E-06,1.21418E-06,1.19126E-06,1.19105E-06,1.22149E-06,1.21577E-06,1.30126E-06,1.31615E-06,1.15839E-06,1.11672E-06,1.14108E-06,1.25795E-06,1.24289E-06
Best setting 02,1.24446E-06,1.18982E-06,1.15571E-06,1.23529E-06,1.23230E-06,1.13734E-06,1.12525E-06,1.26260E-06,1.22037E-06,1.19526E-06,1.19174E-06,1.22425E-06,1.21111E-06,1.29948E-06,1.28330E-06,1.15508E-06,1.11192E-06,1.14126E-06,1.25490E-06,1.25067E-06
Best setting 03,1.24267E-06,1.21058E-06,1.15404E-06,1.21239E-06,1.23441E-06,1.13703E-06,1.12896E-06,1.25331E-06,1.21708E-06,1.19253E-06,1.18833E-06,1.22280E-06,1.21587E-06,1.29811E-06,1.28096E-06,1.15638E-06,1.11399E-06,1.14166E-06,1.20231E-06,1.24224E-06
Best setting 04,1.24536E-06,1.21517E-06,1.20385E-06,1.21501E-06,1.23192E-06,1.13755E-06,1.12573E-06,1.26273E-06,1.22473E-06,1.19274E-06,1.19063E-06,1.22049E-06,1.21169E-06,1.29810E-06,1.27810E-06,1.15852E-06,1.11067E-06,1.14254E-06,1.20436E-06,1.24753E-06
Best setting 05,1.24484E-06,1.21563E-06,1.19997E-06,1.21112E-06,1.23313E-06,1.13874E-06,1.12948E-06,1.25829E-06,1.22034E-06,1.19181E-06,1.19382E-06,1.22455E-06,1.21143E-06,1.30075E-06,1.27502E-06,1.15798E-06,1.11321E-06,1.14086E-06,1.20569E-06,1.23953E-06
Best setting 06,1.24526E-06,1.21377E-06,1.15731E-06,1.21162E-06,1.22831E-06,1.13987E-06,1.14585E-06,1.25174E-06,1.22054E-06,1.19734E-06,1.19219E-06,1.22249E-06,1.21696E-06,1.29895E-06,1.28280E-06,1.15633E-06,1.11211E-06,1.13878E-06,1.20310E-06,1.24688E-06
Best setting 07,1.24138E-06,1.21444E-06,1.15378E-06,1.21294E-06,1.23006E-06,1.14135E-06,1.15278E-06,1.25036E-06,1.22217E-06,1.19444E-06,1.19120E-06,1.22558E-06,1.21155E-06,1.29832E-06,1.27612E-06,1.15949E-06,1.11542E-06,1.14080E-06,1.20499E-06,1.24327E-06
Best setting 08,1.24482E-06,1.21286E-06,1.15237E-06,1.21227E-06,1.23102E-06,1.13754E-06,1.15488E-06,1.25939E-06,1.21815E-06,1.19381E-06,1.19028E-06,1.22191E-06,1.21527E-06,1.30043E-06,1.27665E-06,1.15401E-06,1.11010E-06,1.14180E-06,1.25991E-06,1.24807E-06
Best setting 09,1.24390E-06,1.18820E-06,1.15501E-06,1.21209E-06,1.23518E-06,1.13605E-06,1.15564E-06,1.25527E-06,1.22189E-06,1.19359E-06,1.19169E-06,1.22304E-06,1.21401E-06,1.29656E-06,1.28239E-06,1.15518E-06,1.11251E-06,1.14102E-06,1.25740E-06,1.24989E-06
Best setting 10,1.24448E-06,1.19009E-06,1.15703E-06,1.21187E-06,1.23091E-06,1.13723E-06,1.15465E-06,1.25215E-06,1.21991E-06,1.19359E-06,1.19062E-06,1.22168E-06,1.21005E-06,1.25674E-06,1.27729E-06,1.15449E-06,1.10919E-06,1.14203E-06,1.28487E-06,1.24124E-06
Best setting 11,1.24278E-06,1.18919E-06,1.15488E-06,1.21319E-06,1.22941E-06,1.13585E-06,1.15583E-06,1.26970E-06,1.21679E-06,1.19327E-06,1.19134E-06,1.22198E-06,1.21268E-06,1.30223E-06,1.27649E-06,1.15410E-06,1.11154E-06,1.14350E-06,1.28768E-06,1.24938E-06
Best setting 12,1.24355E-06,1.18841E-06,1.20280E-06,1.21265E-06,1.23064E-06,1.13990E-06,1.14010E-06,1.28882E-06,1.21659E-06,1.19283E-06,1.19108E-06,1.22105E-06,1.21357E-06,1.29914E-06,1.28381E-06,1.15270E-06,1.11061E-06,1.14795E-06,1.28605E-06,1.24300E-06
Best setting 13,1.24601E-06,1.18746E-06,1.20575E-06,1.21347E-06,1.24902E-06,1.13718E-06,1.13128E-06,1.28743E-06,1.21462E-06,1.19372E-06,1.18977E-06,1.22309E-06,1.21179E-06,1.29994E-06,1.27604E-06,1.15304E-06,1.11303E-06,1.14138E-06,1.28550E-06,1.24903E-06
Best setting 14,1.24640E-06,1.19111E-06,1.20717E-06,1.22584E-06,1.25681E-06,1.13599E-06,1.13078E-06,1.28800E-06,1.21515E-06,1.19354E-06,1.18951E-06,1.22156E-06,1.21072E-06,1.29946E-06,1.27669E-06,1.15540E-06,1.11444E-06,1.14079E-06,1.28528E-06,1.24065E-06
Best setting 15,1.24111E-06,1.18884E-06,1.20611E-06,1.23905E-06,1.25722E-06,1.13519E-06,1.13021E-06,1.28663E-06,1.21621E-06,1.19271E-06,1.19176E-06,1.22034E-06,1.21332E-06,1.29745E-06,1.28060E-06,1.15670E-06,1.11364E-06,1.14154E-06,1.28461E-06,1.24806E-06
Best setting 16,1.24452E-06,1.19107E-06,1.20423E-06,1.24110E-06,1.25922E-06,1.13453E-06,1.12933E-06,1.28627E-06,1.21752E-06,1.19354E-06,1.19242E-06,1.22116E-06,1.21220E-06,1.29942E-06,1.27584E-06,1.15845E-06,1.15932E-06,1.14145E-06,1.28701E-06,1.23943E-06
Best setting 17,1.24308E-06,1.19054E-06,1.20254E-06,1.24029E-06,1.25799E-06,1.13730E-06,1.13126E-06,1.28768E-06,1.21509E-06,1.19330E-06,1.18816E-06,1.22142E-06,1.21016E-06,1.29894E-06,1.27371E-06,1.15552E-06,1.16425E-06,1.13968E-06,1.27076E-06,1.24780E-06
Best setting 18,1.24550E-06,1.18820E-06,1.20461E-06,1.23928E-06,1.25867E-06,1.13660E-06,1.13068E-06,1.25940E-06,1.21911E-06,1.19395E-06,1.18987E-06,1.22192E-06,1.21258E-06,1.29767E-06,1.28413E-06,1.15570E-06,1.15877E-06,1.13932E-06,1.25843E-06,1.25503E-06
Best setting 19,1.24303E-06,1.18985E-06,1.20409E-06,1.23963E-06,1.25763E-06,1.13624E-06,1.12983E-06,1.25473E-06,1.21534E-06,1.19455E-06,1.18485E-06,1.22224E-06,1.21301E-06,1.29970E-06,1.27826E-06,1.15986E-06,1.16309E-06,1.13943E-06,1.26232E-06,1.24029E-06
Best setting 20,1.24286E-06,1.18928E-06,1.20419E-06,1.23995E-06,1.25865E-06,1.13756E-06,1.13080E-06,1.25915E-06,1.21790E-06,1.19419E-06,1.18882E-06,1.21995E-06,1.21382E-06,1.29389E-06,1.27823E-06,1.15928E-06,1.16290E-06,1.13884E-06,1.25982E-06,1.24698E-06
