Case 20,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Default setting 18,2.03277E-06,2.03498E-06,2.03675E-06,2.18608E-06,2.09309E-06,2.18547E-06,2.08633E-06,2.03274E-06,2.04691E-06,2.03414E-06,2.03346E-06,2.03658E-06,2.04075E-06,2.13873E-06,2.03821E-06,2.03282E-06,2.03650E-06,2.04262E-06,2.02936E-06,2.18883E-06
Default setting 19,2.03838E-06,2.03246E-06,2.03790E-06,2.18758E-06,2.04472E-06,2.18520E-06,2.03696E-06,2.03185E-06,2.03329E-06,2.03310E-06,2.03648E-06,2.04054E-06,2.03751E-06,2.13009E-06,2.04500E-06,2.03663E-06,2.03461E-06,2.03961E-06,2.03269E-06,2.18811E-06
Default setting 20,2.03452E-06,2.03991E-06,2.03715E-06,2.15609E-06,2.03464E-06,2.18437E-06,2.03483E-06,2.03072E-06,2.03811E-06,2.03240E-06,2.03528E-06,2.03789E-06,2.03654E-06,2.13508E-06,2.04670E-06,2.03767E-06,2.03981E-06,2.03686E-06,2.03135E-06,2.18850E-06
Amortise opt. 01,1.98389E-06,1.97240E-06,1.99794E-06,2.03106E-06,1.92228E-06,2.12643E-06,1.96927E-06,2.03236E-06,2.14460E-06,1.78101E-06,1.94640E-06,1.92918E-06,2.03957E-06,2.13910E-06,2.01678E-06,1.90681E-06,1.98325E-06,2.01076E-06,1.86625E-06,2.16965E-06
Amortise opt. 02,2.04370E-06,2.04765E-06,1.96657E-06,2.06487E-06,1.92242E-06,2.19609E-06,2.10662E-06,1.96074E-06,2.19819E-06,1.81004E-06,2.04987E-06,1.96870E-06,2.01146E-06,2.08755E-06,2.03256E-06,1.92248E-06,1.92186E-06,2.07351E-06,1.90102E-06,2.06831E-06
Amortise opt. 03,1.92837E-06,2.02714E-06,1.95123E-06,2.08246E-06,2.02217E-06,2.12311E-06,2.10336E-06,1.97681E-06,2.18622E-06,2.00860E-06,1.88219E-06,1.89666E-06,2.02755E-06,2.08197E-06,2.00429E-06,1.86786E-06,2.05847E-06,2.02435E-06,1.84547E-06,2.04742E-06
Amortise opt. 04,1.92620E-06,1.91213E-06,1.94951E-06,1.91798E-06,1.89535E-06,2.03864E-06,2.05994E-06,1.97416E-06,1.77667E-06,1.99299E-06,1.87451E-06,1.88950E-06,2.02638E-06,2.08394E-06,2.00481E-06,1.86958E-06,1.92522E-06,1.92259E-06,1.83940E-06,2.03996E-06
Amortise opt. 05,1.98142E-06,1.93386E-06,2.00173E-06,1.95889E-06,1.92926E-06,1.98411E-06,2.10697E-06,2.03605E-06,1.79365E-06,1.81345E-06,1.94669E-06,1.92966E-06,2.00585E-06,2.19153E-06,2.00310E-06,1.90397E-06,1.99087E-06,1.93430E-06,1.86569E-06,2.16533E-06
Amortise opt. 06,2.02232E-06,1.88458E-06,2.00686E-06,2.09551E-06,1.91127E-06,1.95631E-06,2.14253E-06,2.03359E-06,1.77541E-06,2.01051E-06,2.03321E-06,1.85447E-06,2.04367E-06,2.12455E-06,2.03889E-06,1.87514E-06,1.98169E-06,1.89805E-06,1.99844E-06,1.97500E-06
Amortise opt. 07,1.91790E-06,1.87084E-06,2.01820E-06,2.10856E-06,1.93513E-06,1.95242E-06,1.81228E-06,2.01394E-06,1.77622E-06,1.81009E-06,2.01090E-06,1.85515E-06,2.00720E-06,1.57455E-06,2.00139E-06,1.99944E-06,2.05159E-06,1.89736E-06,1.99789E-06,1.90800E-06
Amortise opt. 08,1.96939E-06,1.90940E-06,2.07648E-06,2.09538E-06,1.95685E-06,2.00457E-06,1.82135E-06,2.02825E-06,2.16855E-06,1.80739E-06,2.03535E-06,1.88455E-06,1.97632E-06,1.58535E-06,2.03495E-06,2.02052E-06,2.00995E-06,2.00013E-06,1.99733E-06,2.03286E-06
Amortise opt. 09,1.92324E-06,1.84660E-06,1.99972E-06,2.06198E-06,1.94019E-06,2.00384E-06,1.80623E-06,2.00591E-06,2.14530E-06,1.99376E-06,1.98918E-06,1.83910E-06,2.01770E-06,1.56519E-06,2.01180E-06,1.95176E-06,1.99892E-06,2.05949E-06,2.02860E-06,1.45646E-06
Amortise opt. 10,1.96856E-06,1.84799E-06,2.00294E-06,2.10806E-06,1.96523E-06,1.97924E-06,1.80722E-06,2.00363E-06,2.18067E-06,1.80783E-06,1.98834E-06,1.82843E-06,1.97633E-06,1.56553E-06,1.95374E-06,1.95048E-06,2.00121E-06,2.04157E-06,1.99885E-06,2.02111E-06
Amortise opt. 11,1.96510E-06,1.87150E-06,2.01473E-06,2.15596E-06,1.96741E-06,2.07676E-06,2.01507E-06,1.95406E-06,2.12450E-06,1.85815E-06,2.00543E-06,1.85675E-06,2.05592E-06,2.13131E-06,1.94474E-06,2.00347E-06,2.04766E-06,1.93715E-06,2.04995E-06,1.45796E-06
Amortise opt. 12,1.96707E-06,1.81182E-06,2.05298E-06,2.13885E-06,1.87965E-06,1.92772E-06,2.03970E-06,1.98147E-06,2.17017E-06,1.80424E-06,1.99880E-06,1.79799E-06,2.00795E-06,2.13805E-06,1.86305E-06,2.00337E-06,2.00317E-06,1.97504E-06,1.99492E-06,1.45952E-06
Amortise opt. 13,1.96250E-06,1.80542E-06,1.77365E-06,2.16449E-06,1.88085E-06,1.92882E-06,2.00255E-06,1.96993E-06,2.11936E-06,1.80564E-06,1.90025E-06,1.80568E-06,1.92822E-06,2.14171E-06,1.86958E-06,1.96077E-06,1.94116E-06,1.93817E-06,1.99646E-06,2.03240E-06
Amortise opt. 14,1.97977E-06,1.85140E-06,1.79269E-06,2.07722E-06,1.97011E-06,1.97708E-06,2.00250E-06,1.95205E-06,2.11652E-06,1.80784E-06,1.92696E-06,1.82599E-06,1.96358E-06,2.00979E-06,2.03529E-06,2.01585E-06,1.95278E-06,2.05386E-06,1.99092E-06,1.86409E-06
Amortise opt. 15,1.97000E-06,1.80267E-06,1.74520E-06,2.12424E-06,1.98775E-06,1.94895E-06,1.98104E-06,2.00402E-06,2.09916E-06,1.99336E-06,1.86640E-06,2.04836E-06,1.90577E-06,2.06279E-06,1.92101E-06,1.99950E-06,1.90201E-06,1.93170E-06,2.01053E-06,1.89266E-06
Amortise opt. 16,1.75003E-06,1.80636E-06,1.75105E-06,2.07841E-06,1.92799E-06,1.71736E-06,1.95250E-06,1.93517E-06,2.13667E-06,2.01558E-06,1.85983E-06,1.89200E-06,1.90959E-06,2.13936E-06,2.13262E-06,1.96712E-06,1.90113E-06,1.94306E-06,1.99372E-06,1.84306E-06
Amortise opt. 17,1.77852E-06,1.81181E-06,1.77299E-06,2.13057E-06,2.05138E-06,1.73474E-06,1.94911E-06,1.94393E-06,2.10217E-06,2.01282E-06,1.89538E-06,1.93310E-06,1.92603E-06,2.12463E-06,2.10616E-06,1.92688E-06,1.93383E-06,1.92972E-06,2.05034E-06,1.84587E-06
Amortise opt. 18,1.72969E-06,1.77812E-06,1.73440E-06,2.16439E-06,1.95264E-06,1.70373E-06,1.95541E-06,1.95092E-06,2.17063E-06,1.97596E-06,1.83956E-06,1.99537E-06,1.90908E-06,2.07601E-06,2.05586E-06,2.05889E-06,1.92747E-06,1.99716E-06,1.99428E-06,1.86886E-06
Amortise opt. 19,1.73046E-06,1.77566E-06,1.72869E-06,2.12347E-06,2.06064E-06,1.70298E-06,1.93310E-06,1.97524E-06,2.11506E-06,1.97716E-06,1.83571E-06,1.93550E-06,1.91082E-06,2.09829E-06,2.06798E-06,1.92707E-06,2.04958E-06,2.05653E-06,1.92452E-06,1.80246E-06
Amortise opt. 20,1.75147E-06,1.80101E-06,1.75401E-06,2.09860E-06,1.96964E-06,1.71519E-06,1.93526E-06,2.02855E-06,2.02980E-06,2.01813E-06,1.85691E-06,1.97506E-06,1.98536E-06,2.06709E-06,2.13374E-06,2.00201E-06,1.99341E-06,2.05895E-06,2.02576E-06,1.80810E-06
Amortise opt. 21,2.01482E-06,2.04899E-06,2.01065E-06,2.03179E-06,2.04274E-06,1.76642E-06,2.10149E-06,2.12311E-06,2.11450E-06,1.99497E-06,1.80695E-06,1.93515E-06,2.05240E-06,2.10819E-06,2.06262E-06,1.96735E-06,2.03546E-06,2.01739E-06,1.87714E-06,1.84677E-06
Amortise opt. 22,1.99090E-06,2.04724E-06,1.88277E-06,2.03037E-06,1.96636E-06,2.16853E-06,2.15025E-06,2.10857E-06,2.04627E-06,2.01001E-06,1.79919E-06,1.93208E-06,2.00976E-06,2.12076E-06,2.08268E-06,1.97794E-06,1.99398E-06,2.00205E-06,1.87507E-06,1.99891E-06
Amortise opt. 23,2.00618E-06,2.04927E-06,1.98047E-06,2.10293E-06,2.00109E-06,2.05284E-06,2.06399E-06,1.92175E-06,2.20203E-06,2.02615E-06,1.83804E-06,1.93930E-06,2.03211E-06,2.15535E-06,2.11634E-06,2.02002E-06,2.01661E-06,2.00478E-06,1.93051E-06,1.89140E-06
Amortise opt. 24,1.99847E-06,2.04200E-06,2.00049E-06,2.09979E-06,2.06619E-06,2.00365E-06,2.06376E-06,1.93328E-06,2.11962E-06,2.00221E-06,1.99357E-06,2.00450E-06,2.07612E-06,2.16100E-06,2.14791E-06,2.05105E-06,2.05011E-06,2.05323E-06,2.05416E-06,1.94007E-06
Amortise opt. 25,1.86324E-06,2.04362E-06,1.99350E-06,2.03784E-06,2.01077E-06,2.01348E-06,2.05323E-06,1.89703E-06,2.05607E-06,2.00302E-06,2.00959E-06,1.95690E-06,1.99077E-06,2.07387E-06,2.15034E-06,1.85168E-06,1.97112E-06,1.99024E-06,1.87739E-06,2.02771E-06
Amortise opt. 26,1.93341E-06,2.04976E-06,1.99208E-06,2.06637E-06,1.86652E-06,2.07133E-06,2.07861E-06,1.89639E-06,1.99518E-06,2.01446E-06,2.02114E-06,2.04240E-06,2.00008E-06,2.06392E-06,2.10591E-06,1.92905E-06,2.05368E-06,1.98443E-06,1.97188E-06,2.03822E-06
Amortise opt. 27,1.82564E-06,1.98046E-06,1.92348E-06,1.99549E-06,2.11651E-06,1.96833E-06,2.14786E-06,1.92177E-06,2.10408E-06,2.00975E-06,2.03490E-06,1.97816E-06,2.03174E-06,2.07328E-06,2.14201E-06,2.07147E-06,1.97874E-06,2.00729E-06,2.00175E-06,1.97715E-06
Amortise opt. 28,1.83049E-06,1.98198E-06,1.93193E-06,1.99255E-06,1.91075E-06,1.96569E-06,2.22061E-06,1.88461E-06,2.07741E-06,1.92714E-06,2.01525E-06,2.05617E-06,2.05717E-06,1.94028E-06,2.11319E-06,1.79124E-06,2.03089E-06,2.03930E-06,1.99740E-06,1.98269E-06
Amortise opt. 29,1.86001E-06,2.05158E-06,1.99465E-06,2.08393E-06,1.93725E-06,2.00962E-06,2.16935E-06,1.87906E-06,2.03804E-06,2.00071E-06,1.92559E-06,2.07475E-06,2.05564E-06,1.94827E-06,2.15292E-06,1.80378E-06,1.88445E-06,1.91129E-06,2.06225E-06,2.07256E-06
Amortise opt. 30,1.81446E-06,1.99799E-06,2.00653E-06,2.05164E-06,2.15247E-06,2.01781E-06,2.15221E-06,1.89410E-06,2.08793E-06,1.89077E-06,1.97277E-06,2.05318E-06,2.13521E-06,1.97954E-06,2.15201E-06,1.77695E-06,1.93066E-06,2.02045E-06,1.99634E-06,2.08665E-06
Amortise opt. 31,1.81031E-06,1.83376E-06,2.01924E-06,1.78002E-06,2.06999E-06,1.93956E-06,2.09736E-06,1.87422E-06,1.95171E-06,1.89415E-06,1.92423E-06,2.05550E-06,2.03761E-06,1.91607E-06,2.05968E-06,1.77315E-06,1.88441E-06,1.87887E-06,1.99521E-06,2.14389E-06
Amortise opt. 32,1.85714E-06,1.86434E-06,1.88147E-06,1.78973E-06,2.10275E-06,1.97048E-06,2.13545E-06,1.83264E-06,1.95182E-06,1.92685E-06,1.91123E-06,2.06032E-06,2.03586E-06,1.91199E-06,2.07714E-06,1.79087E-06,1.92068E-06,1.87348E-06,2.00471E-06,2.04900E-06
Amortise opt. 33,1.87848E-06,1.80588E-06,1.97838E-06,1.76280E-06,2.06392E-06,1.98392E-06,2.05229E-06,1.83415E-06,1.83380E-06,1.86752E-06,2.01896E-06,2.06591E-06,2.06697E-06,1.91257E-06,2.03272E-06,1.75844E-06,2.02668E-06,2.00861E-06,2.02630E-06,2.05462E-06
Amortise opt. 34,1.83641E-06,1.80837E-06,1.88133E-06,1.76324E-06,2.06419E-06,2.14957E-06,2.11984E-06,1.82275E-06,1.86207E-06,1.86846E-06,1.91959E-06,1.97524E-06,2.09954E-06,1.87444E-06,2.02211E-06,1.75753E-06,1.97424E-06,2.01322E-06,2.02001E-06,2.11543E-06
Amortise opt. 35,1.83172E-06,1.82689E-06,1.91803E-06,1.77700E-06,2.06739E-06,2.08918E-06,2.15521E-06,1.79972E-06,2.04838E-06,1.99180E-06,1.96276E-06,1.95962E-06,2.03660E-06,1.87467E-06,1.96073E-06,1.77565E-06,2.05974E-06,2.02510E-06,2.07623E-06,2.07335E-06
Amortise opt. 36,1.85507E-06,1.99254E-06,2.01573E-06,1.74517E-06,2.14967E-06,2.13970E-06,2.19281E-06,2.11564E-06,1.96941E-06,1.82934E-06,1.91714E-06,2.02027E-06,2.12893E-06,1.86899E-06,2.03386E-06,1.74262E-06,1.96648E-06,1.79268E-06,2.00610E-06,2.14867E-06
Amortise opt. 37,1.81531E-06,1.90273E-06,1.96709E-06,1.74534E-06,1.95731E-06,2.09298E-06,2.19674E-06,2.02534E-06,1.99894E-06,1.94049E-06,1.92457E-06,1.96682E-06,2.14533E-06,1.99916E-06,1.91975E-06,1.74534E-06,1.96726E-06,1.81125E-06,1.99443E-06,2.08348E-06
Amortise opt. 38,1.81572E-06,1.92463E-06,1.96547E-06,1.72871E-06,1.95319E-06,2.06705E-06,2.16802E-06,2.00513E-06,2.13883E-06,1.83062E-06,1.90884E-06,2.05594E-06,2.15492E-06,1.86841E-06,1.91600E-06,1.75571E-06,1.97358E-06,1.77438E-06,2.01652E-06,2.18598E-06
Amortise opt. 39,1.82823E-06,1.87448E-06,1.90898E-06,1.69187E-06,1.84386E-06,2.07241E-06,2.16486E-06,2.00391E-06,2.15053E-06,1.87066E-06,2.01787E-06,1.97988E-06,2.19471E-06,1.90946E-06,1.95999E-06,1.74560E-06,2.04479E-06,1.77340E-06,2.04757E-06,2.08157E-06
Amortise opt. 40,1.79287E-06,1.87195E-06,1.91481E-06,1.69205E-06,1.84725E-06,2.01707E-06,2.19068E-06,2.04654E-06,2.18965E-06,1.99292E-06,1.91871E-06,1.86375E-06,2.07575E-06,1.87378E-06,2.09914E-06,2.05837E-06,2.06856E-06,1.78778E-06,1.92174E-06,2.08842E-06
Amortise opt. 41,1.78778E-06,1.90549E-06,1.96948E-06,1.70644E-06,1.86796E-06,2.10484E-06,2.10006E-06,2.03411E-06,2.15556E-06,1.90905E-06,1.95871E-06,1.96970E-06,1.97182E-06,1.94088E-06,2.13659E-06,2.02280E-06,2.04220E-06,1.75106E-06,2.00217E-06,2.03380E-06
Amortise opt. 42,1.81782E-06,1.89704E-06,2.00441E-06,1.68871E-06,1.81994E-06,1.99395E-06,2.10137E-06,1.75596E-06,2.09835E-06,1.92317E-06,1.91961E-06,1.98036E-06,2.04664E-06,1.97138E-06,2.14993E-06,2.00299E-06,2.00714E-06,1.75485E-06,1.96865E-06,2.09373E-06
Amortise opt. 43,1.76323E-06,1.94337E-06,1.87021E-06,1.68412E-06,1.82216E-06,1.99598E-06,2.16868E-06,1.76684E-06,2.10458E-06,1.89474E-06,1.92405E-06,1.66689E-06,2.08637E-06,1.88458E-06,2.14382E-06,2.00076E-06,2.00770E-06,1.77254E-06,1.76981E-06,2.08580E-06
Amortise opt. 44,1.76587E-06,2.00405E-06,1.90483E-06,1.69192E-06,1.98671E-06,2.01421E-06,2.12775E-06,1.74238E-06,2.19568E-06,1.89699E-06,1.92525E-06,1.66938E-06,2.09256E-06,1.88076E-06,1.98736E-06,2.05371E-06,2.06448E-06,1.74980E-06,1.78529E-06,2.04000E-06
Amortise opt. 45,1.78783E-06,2.04538E-06,1.84454E-06,1.67401E-06,2.01227E-06,2.05689E-06,2.13825E-06,1.73880E-06,2.16571E-06,1.96412E-06,1.90364E-06,1.65907E-06,2.04516E-06,1.93679E-06,2.06366E-06,2.02826E-06,2.03763E-06,1.73584E-06,1.80351E-06,2.03338E-06
Amortise opt. 46,1.73393E-06,2.05774E-06,1.83401E-06,1.67591E-06,1.99792E-06,1.90662E-06,2.08979E-06,2.00029E-06,2.06287E-06,1.97741E-06,1.89164E-06,1.65374E-06,2.01567E-06,1.99592E-06,2.16367E-06,2.00940E-06,2.01246E-06,1.76179E-06,1.95316E-06,2.05121E-06
Amortise opt. 47,1.73286E-06,1.95991E-06,1.87199E-06,1.71677E-06,1.89573E-06,1.98862E-06,2.12792E-06,2.02970E-06,2.02729E-06,1.93291E-06,1.91538E-06,1.99510E-06,2.00397E-06,2.03826E-06,1.78365E-06,2.14236E-06,1.97129E-06,2.00589E-06,1.98640E-06,2.01875E-06
Amortise opt. 48,1.76152E-06,1.93339E-06,1.99210E-06,1.70027E-06,1.88000E-06,1.87399E-06,2.08796E-06,1.95871E-06,2.00838E-06,1.93544E-06,1.95598E-06,2.05105E-06,2.04570E-06,1.96356E-06,1.79202E-06,1.98984E-06,1.99742E-06,2.01932E-06,2.01659E-06,2.07841E-06
Amortise opt. 49,1.73678E-06,1.93560E-06,2.00454E-06,2.14096E-06,1.83021E-06,1.87771E-06,2.10147E-06,1.86799E-06,2.11649E-06,1.95921E-06,1.92811E-06,1.90746E-06,2.00233E-06,1.96078E-06,1.76297E-06,1.99878E-06,1.97066E-06,1.99676E-06,1.97126E-06,1.99754E-06
Amortise opt. 50,2.01489E-06,2.04905E-06,2.00254E-06,2.15486E-06,1.82862E-06,1.61586E-06,2.13947E-06,1.90421E-06,1.96580E-06,1.96998E-06,2.01145E-06,1.90572E-06,2.00489E-06,1.95185E-06,1.76496E-06,2.00855E-06,2.00794E-06,2.00410E-06,2.00228E-06,2.00302E-06
Amortise opt. 51,1.99710E-06,1.99490E-06,1.89438E-06,2.03352E-06,1.84271E-06,1.62426E-06,2.06359E-06,1.85195E-06,1.95857E-06,1.94212E-06,2.06882E-06,2.00443E-06,2.00436E-06,2.03953E-06,1.77865E-06,1.99774E-06,2.01228E-06,1.99522E-06,2.15195E-06,2.01658E-06
Amortise opt. 52,2.03231E-06,2.02609E-06,1.93783E-06,2.02880E-06,1.84720E-06,1.60934E-06,2.11325E-06,1.85529E-06,1.98069E-06,2.00677E-06,2.00355E-06,1.94455E-06,1.98076E-06,1.98440E-06,1.75020E-06,2.02763E-06,1.94169E-06,1.99782E-06,2.16301E-06,2.05333E-06
Amortise opt. 53,2.00525E-06,2.00789E-06,2.04095E-06,2.13476E-06,1.80649E-06,1.60959E-06,2.05489E-06,1.85786E-06,2.02019E-06,1.93611E-06,2.02297E-06,1.93758E-06,1.98146E-06,2.02272E-06,1.74188E-06,2.03394E-06,1.92812E-06,2.01835E-06,2.08586E-06,1.59989E-06
Amortise opt. 54,2.06771E-06,1.98072E-06,2.02243E-06,2.09901E-06,1.80311E-06,1.92829E-06,2.10723E-06,1.82519E-06,1.95575E-06,1.92937E-06,2.01051E-06,1.93657E-06,2.10043E-06,2.02794E-06,2.10083E-06,2.04880E-06,1.86371E-06,1.80403E-06,2.07501E-06,1.82949E-06
Amortise opt. 55,2.01813E-06,1.97750E-06,2.01357E-06,2.17086E-06,1.84103E-06,2.02921E-06,2.10925E-06,1.82530E-06,1.95525E-06,1.93046E-06,1.97623E-06,2.00307E-06,2.21638E-06,2.00883E-06,2.13090E-06,2.08004E-06,1.86879E-06,1.83022E-06,2.04688E-06,1.83526E-06
Amortise opt. 56,1.97387E-06,2.02474E-06,2.13852E-06,2.15130E-06,2.06287E-06,1.86690E-06,2.01599E-06,1.85127E-06,1.98392E-06,2.00666E-06,1.97294E-06,2.00904E-06,2.31045E-06,2.00047E-06,2.07964E-06,1.98461E-06,1.95184E-06,1.79965E-06,2.10831E-06,2.28949E-06
Amortise opt. 57,1.96018E-06,1.98661E-06,2.08210E-06,2.07121E-06,1.91040E-06,1.86670E-06,2.01717E-06,1.84225E-06,1.95272E-06,1.97660E-06,2.00341E-06,1.49223E-06,2.29552E-06,2.01918E-06,2.07888E-06,1.99000E-06,1.83488E-06,1.78871E-06,1.98686E-06,2.15734E-06
Amortise opt. 58,1.89429E-06,2.05429E-06,2.13727E-06,2.06927E-06,1.96211E-06,1.92793E-06,2.11056E-06,1.93593E-06,1.96819E-06,1.87428E-06,2.03675E-06,1.49234E-06,2.24056E-06,1.94586E-06,2.10720E-06,1.98368E-06,1.83177E-06,1.99236E-06,2.00490E-06,2.18128E-06
Amortise opt. 59,1.89224E-06,2.00994E-06,2.10869E-06,2.12448E-06,1.89938E-06,2.02479E-06,2.16510E-06,2.15322E-06,1.99935E-06,1.93705E-06,1.96132E-06,1.47993E-06,2.24411E-06,1.95228E-06,2.08445E-06,2.09282E-06,1.87295E-06,1.98161E-06,2.09618E-06,2.16619E-06
Amortise opt. 60,1.97254E-06,1.96539E-06,2.18467E-06,2.08903E-06,1.89804E-06,2.00063E-06,1.84703E-06,2.08750E-06,1.93416E-06,1.86808E-06,2.00628E-06,1.48222E-06,2.23974E-06,2.00725E-06,2.10954E-06,2.08780E-06,1.81040E-06,1.90527E-06,2.12319E-06,2.23905E-06
Amortise opt. 61,1.85775E-06,1.96718E-06,2.11282E-06,2.02608E-06,1.91050E-06,1.82475E-06,1.88430E-06,1.98907E-06,1.93140E-06,1.97287E-06,1.92606E-06,2.01769E-06,2.18769E-06,1.97001E-06,2.10305E-06,2.06552E-06,1.81456E-06,1.90124E-06,2.08511E-06,2.18284E-06
